Mixture	B cells	T cells CD8	T cells CD4	Macrophages	Dendritic cells	Mast cells	Myocytes	CAFs	Endothelial cells	Malignant cells	P-value	Correlation	RMSE
SimData1	0.02054942285672804	0.08019021832805912	0.39721513380448992	0.42988068266999824	0.07216454234072460	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.40906933649832378	0.91242428047020829
SimData10	0.20508928918647890	0.04886838848654209	0.34793674879413605	0.33415266963674728	0.06395290389609572	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.19092801973852652	0.99490962886139644
SimData100	0.53018699850283191	0.13645171428680888	0.15864428240666426	0.07393485189433095	0.08468786765137561	0.00000631494022626	0.00005504723380911	0.01297157792013840	0.00166370811814868	0.00139763704566582	0.00000000000000000	0.08998283459616950	1.02309949048779902
SimData1000	0.40679453980669705	0.00509337558280505	0.33035854833490047	0.20052968108679717	0.05722385518880037	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.12238971001938875	1.01229039325749004
SimData1001	0.49741793988116539	0.00890071056621649	0.29321801377514334	0.14276877411205158	0.04673914321285878	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01095541845256461	0.00000000000000000	0.08721560712784943	1.02254544099680578
SimData1002	0.67878294550229135	0.01112825995975362	0.14173159647776704	0.11042384163043059	0.05793335642975737	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.06772619009483810	1.03686374792708014
SimData1003	0.99134083822633534	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00519584681247748	0.00346331496118714	0.00000000000000000	0.06408805951236993	1.06027954853635809
SimData1004	0.05029378878254669	0.17652806644890556	0.60134757389523230	0.14308270512572346	0.02874786574759198	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.41026609298414829	0.91389708008450610
SimData1005	0.09870768116728500	0.19258639724009710	0.53690281648178106	0.12497573698150523	0.04682736812933151	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.39589106470743873	0.91989796227229481
SimData1006	0.12292305697545124	0.13566511395539149	0.60686027522203867	0.11452540391274110	0.02002614993437758	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.36267066066609610	0.93240822606632467
SimData1007	0.15943201911518631	0.13147181477770445	0.54941644303081127	0.10032521045211340	0.05935451262418462	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.30356299784183244	0.95317650890749217
SimData1008	0.23664156483109913	0.12278214162361990	0.50271532703339572	0.11863548763378147	0.01922547887810377	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.25274700830251245	0.96984407304064668
SimData1009	0.28564121279237698	0.11980148408695450	0.49321308785882018	0.08904344894446813	0.01230076631738032	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.18594854337118513	0.99101283973330567
SimData101	0.72377456794131201	0.10051524217583330	0.15181741210507912	0.02389277777777563	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.07004134997666836	1.03616207566763796
SimData1010	0.35119059414266302	0.09295297052140178	0.48010618902431701	0.07120243487107242	0.00454781144054564	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.14035818914464718	1.00464900717794436
SimData1011	0.33571389600882162	0.10591555417492608	0.46142406755323645	0.07986829769790776	0.01707818456510810	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.14194751678114451	1.00429987525908326
SimData1012	0.31248080863240479	0.10419045999002054	0.46483094305052192	0.08178784448518449	0.03670994384186837	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.13945447241615333	1.00516536039116477
SimData1013	0.33077573915457581	0.09274186325720959	0.46989228982920395	0.07895411123331533	0.02763599652569540	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.13957663035520329	1.00490572965054237
SimData1014	0.33680196481872304	0.10372828138051736	0.44567688806687938	0.07678911831830812	0.03700374741557206	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.13442022977521370	1.00659053815325583
SimData1015	0.35798862952883803	0.10251131497795957	0.43836866504128641	0.07541971931245453	0.02571167113946152	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.13442733097442452	1.00650837756193035
SimData1016	0.34373586071581913	0.10212658134920820	0.44373387644982359	0.08296744609722627	0.02743623538792285	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.13446264039714403	1.00652890769311898
SimData1017	0.38570142846070626	0.06920071699793409	0.44429217915675662	0.08674787605959486	0.01405779932500818	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.10433356055432338	1.01535991075763454
SimData1018	0.54943857408427299	0.02455995369428626	0.39598106930352545	0.02050593357120740	0.00951446934670783	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.07951936308636735	1.02503921094848649
SimData1019	0.77323909904207833	0.00000000000000000	0.22676090095792176	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.06839791048089849	1.03917498385749352
SimData102	0.98441294944216107	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00010894228846585	0.00061095853437970	0.00038989886993574	0.00000000000000000	0.01447725086505769	0.00000000000000000	0.06598764377124582	1.05858878354308761
SimData1020	0.98854114999138343	0.00321905934344106	0.00000000000000000	0.00050221378604378	0.00147142151920473	0.00000301485932695	0.00000000000000000	0.00095360002642698	0.00153341787782975	0.00377612259634340	0.00000000000000000	0.06547952282326829	1.05953311878121870
SimData1021	0.04669763964686718	0.16466868474626223	0.36942475023533827	0.32373588788966429	0.09547303748186801	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.35274533841363803	0.93588822671433824
SimData1022	0.05732857381131306	0.18031295861185978	0.33218901768226611	0.33734319154025855	0.09282625835430254	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.34750503161872770	0.93807430038564854
SimData1023	0.10973506177541172	0.15539514703627513	0.32543644078158485	0.31717014838763258	0.09226320201909574	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.33227253130006418	0.94366459671665881
SimData1024	0.13523049408079688	0.16374373721817229	0.30680512270970184	0.30118195894389965	0.09303868704742921	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.30955197151136449	0.95210753524124236
SimData1025	0.18050453085191057	0.10250487522170720	0.35317404496623739	0.28977646028174020	0.07404008867840481	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.27892199154728692	0.96266960653581024
SimData1026	0.23257220851730170	0.15691381467130727	0.27969639638769750	0.26796616789895561	0.06285141252473797	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.23693309585771974	0.97714340505101871
SimData1027	0.30167534713945476	0.07807537105883092	0.33799531148281320	0.21997552514111399	0.06227844517778705	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.18571964633826932	0.99245095937384231
SimData1028	0.30121588973697588	0.11877160103261622	0.29012122085497649	0.21353187594972275	0.07635941242570866	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.17966284489448536	0.99481123988301789
SimData1029	0.31551635357948971	0.13099288829793071	0.26326811736584033	0.21508924866627188	0.07513339209046736	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.18082172391771570	0.99458286036273846
SimData103	0.02930965132554850	0.08262020807649534	0.50805635575325347	0.24251161748374139	0.13750216736096135	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.33735556998246469	0.94156301379857932
SimData1030	0.27484943271899598	0.13257748917673434	0.27364881941325653	0.23612885240073356	0.08279540629027952	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.18171564363390183	0.99505610509550446
SimData1031	0.29010831528654957	0.11600230352823021	0.30224694414727515	0.21241955987734196	0.07922287716060306	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.17660590828552863	0.99580946207021614
SimData1032	0.29656751394973435	0.11137625206310499	0.29675023291894242	0.22232340592481881	0.07298259514339955	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.17834273582262858	0.99537472310363628
SimData1033	0.29129247099822320	0.11700130612793129	0.30281593451545735	0.21191585580989170	0.07697443254849654	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.17665597218510648	0.99575409010529470
SimData1034	0.36162939764599195	0.13874351471425789	0.24712204974660854	0.17140297924954098	0.08110205864360065	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.13263226531049169	1.00937285326348980
SimData1035	0.46478603647996547	0.11671660333629484	0.17764535768109080	0.13865845801599991	0.10219354448664894	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.09473487474789605	1.02232135780734579
SimData1036	0.66936986309740065	0.10784555391848638	0.04845916635622315	0.07575063978219296	0.08963604737103240	0.00003763337234915	0.00052102034916027	0.00529598382066814	0.00293778526579793	0.00014630666668913	0.00000000000000000	0.06859476381234073	1.03667999690511481
SimData1037	0.99623214125318083	0.00105770969049140	0.00000000000000000	0.00000000000000000	0.00028130388541310	0.00001743678765853	0.00057556090260069	0.00099506740949442	0.00077800881378115	0.00006277125737986	0.00000000000000000	0.06363216245594747	1.06117216593815611
SimData1038	0.02642644602104593	0.04385841718916599	0.48581010786411927	0.31715583257402336	0.12674919635164544	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.34181851910055289	0.94014815558575759
SimData1039	0.06615977246263827	0.03882893500610789	0.45616840126461777	0.31473464572308052	0.12410824554355540	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.33782058300720669	0.94153380825911492
SimData104	0.03900664875243889	0.06006462042457233	0.53238882592236858	0.23411198652429019	0.13442791837633006	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.33137675338185241	0.94373164040845348
SimData1040	0.07785308314142843	0.05388341663428365	0.43733732521228658	0.31458973094318937	0.11633644406881205	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.31751111426583528	0.94930403405829467
