Genes	B	cancer	CD4	CD8	M0	M1	M2	Mono	Neu	NK
ACTR8	25.330732711441623	15.947354804684434	34.64011254365384	44.35671671582869	24.561818939348534	41.603794340975185	38.17415915285587	23.531942931676685	17.03532705071295	51.53712663514993
ACTRT3	0.6801988447956286	1.6184984512727003	0.17770813852123873	0	2.32711898355074	4.618463048923033	1.1802250925296471	0	0.1429243512161065	1.4482112832381693
ACVR1	0	26.73462991687784	0.17330439843097128	0	0.8744178563121602	0.30141278199175175	0.6980460875622031	0	0	0
ACYP1	4.081193068773771	20.408660309834332	19.10921431045046	17.249834278377826	13.960964412292249	9.37802492214832	7.5239349648765	0.6267869303642855	0.6450988922161321	9.934750859697768
ADAM17	35.047330324373995	14.480721500581042	14.823471639488158	8.214206799227535	10.980960425945375	10.849132064342442	12.58575619628242	42.74647697785574	32.572218343192475	6.167460561781711
ADCY4	7.666603508456811	6.432698563810385	4.305893443383814	8.066058262909433	3.693970013931827	2.118787867776714	3.8524380796460056	6.876390648885345	19.538795665057584	6.248551810969477
ADD1	205.20490536128798	168.28618067051542	128.03332293897293	110.89179178957173	31.212814739329268	27.148001874382963	29.41861806275132	34.19718158228459	94.72523689632055	91.8032231936615
ADI1	30.155482119272868	70.08992313555338	25.43603710508377	6.571365439382029	4.636490241730419	6.272102037612749	3.1845249518424406	7.119211191399993	3.4072552658629927	7.534580595832114
ADIPOR2	49.97417725046379	40.5711432927072	78.20357421741502	137.99867422702258	137.55524806522845	132.6301957272215	210.5138599744266	102.79305657974282	64.6293222391653	184.91361118181132
ADIRF	0	113.0195122873107	0.7300761484120135	3.419824494606937	3.9145269564857745	3.126586842763806	2.5140986461914006	0	0	0
ADRM1	35.99630437941705	161.67506970963896	18.243716005713605	38.55969315927435	10.094894082944663	14.443640627552597	11.956468386468298	19.322865194451033	19.948960763638915	37.916176726723876
AEN	185.50017449592687	17.150673105426936	121.66356195787009	124.72880338255074	43.34245673460916	66.17044944798313	52.41650599275929	29.188765884739972	2.8150001697046187	75.08312259578967
AGAP2	4.380916290546749	2.0758130396225303	19.461663122771597	13.96415155868681	2.32711898355074	5.286839034813317	5.163484779817206	3.2974753821872107	13.674976143387875	21.23662175344594
AGFG1	21.18110823860717	55.63284807275449	10.719167593600567	14.819239476630061	90.90124317920123	114.41577646879983	96.19421144328209	61.63138511945144	54.16765349983476	27.070012510992502
AGO2	98.57061653730186	8.796935927215209	68.50671388735013	49.28524079536521	16.38100336115443	19.439376031277085	18.73607334390815	54.04801423955145	140.11074727154096	31.698465732864193
AGPAT1	5.164552987280739	71.03448538461028	0.5450253852328644	33.05830344786706	9.357257755332387	16.859992368454154	12.841460265486685	0.4044935675814909	1.0615026243654428	15.949733730588036
AGPAT4	13.150510999382153	5.675102671470367	12.361724977451761	32.035406516987386	34.275834541819705	25.506866593245682	43.41010329090485	24.064683335681753	1.9185107954458491	48.793181759565044
AGPAT5	39.3836231311602	13.230609156670381	6.963955853272889	6.839648989213874	2.664399874302237	3.0733816518316095	1.1732460348893201	1.6802491473435681	0	4.182451351338975
AGRP	0	0.061499545460929256	0	0	4.317035056196674	0.740922032969761	4.43614081898631	0.15702263724701004	0	0
AHNAK2	0	22.422218071719143	0	0	7.1120652261930966	2.0327520553711382	0.5028197292382801	0	0	0
AHR	96.58823596097926	27.521550165519642	61.45799571887309	47.642399435519714	53.92857020986625	79.79619436748166	91.8484038741925	537.339047640157	1.155003288529366	10.431003162308453
AHSA1	49.97417725046378	149.22717757307217	99.63407770543385	197.96238386138361	87.24700163478411	173.14610691649676	98.48354223590994	45.92681002739087	29.59003808592539	286.34490345873013
AHSG	0	0.031286363003143594	0	0	0	0	0	0	0	0
AIP	13.42783776692992	81.59573985995621	64.13677856511794	74.0961973831503	7.55734770200529	6.774456674265668	3.955594496185818	15.775249135678145	12.7451513962943	46.14973774813609
AJUBA	0	17.12131709423501	0.4849929432309281	0	0	0	0	0	0.38421787524098133	0
AKAP11	83.8970459138581	9.096268587123385	96.72447572479405	94.61514435079192	53.57218739157854	42.468770325015825	21.710429438587173	47.635806707685695	7.919579675407406	85.91958200403695
AKAP8	8.091133013406491	19.3328665748883	6.776039135611532	7.2791257494548525	3.377706065337686	4.328043642774746	3.0248663794362134	7.599373684952132	14.702397065073137	7.1599651670030795
AKT2	34.75025570396489	106.95460031633687	12.00960865528634	5.699707491011562	3.647268733032488	1.1998424358138076	1.9845893137570327	6.673462082997927	10.358483120268371	15.109706816258111
ALAS1	2.9785933460541334	44.591294932569234	4.6514335795501385	15.959180974832373	37.14574964204973	133.65914772036126	41.6763755888977	16.609853654653563	11.263929579258622	16.68925978076202
ALDH1A3	0	12.321076080035779	0	0	0	0	0	0	0	0
ALDH3A2	2.666392916993855	62.33831502019545	25.404692140937428	16.42841359845507	29.770180401262284	21.86407852420292	9.455984377312923	14.804464573482564	0.5492880282595025	13.327425728784792
ALDH4A1	0.661909632456474	19.532190673258544	0	0.7869325134545787	2.748386610947813	2.1736498215740245	2.1788854933658803	1.0085118399290007	0	0
ALDH7A1	0	79.24172469326103	0	0	0	0	0	0	0	0
ALDH8A1	2.040596534386886	0.4975117115682433	3.1383930695736204	4.107103399613767	0	0.8403443783113284	0.3146439049070605	0.6723412266193338	0.39872493806426407	2.319079014677888
ALDOA	311.0776050198674	2345.2975419687154	764.1129015741989	964.1890621102225	4251.457454697838	5931.881269897469	4583.4177627811505	1855.3256148560517	1399.5087136152215	1117.8316858020894
ALG12	9.332375209478492	22.74522857490602	16.323063352104292	20.53551699806884	30.893130028679494	31.46931707361133	16.425444488450484	17.442067418929984	3.6752746623617796	22.603741787496347
ALG9	13.150510999382153	27.342989484569898	10.598211323992029	5.749944759459275	11.851873893343395	5.236495607759602	12.900400101189483	2.240332196458091	0	7.5751262204259975
ALKBH1	6.121789603160657	10.53579298757791	10.980149348153276	5.749944759459275	5.14067665410896	6.0553054077679755	4.085919175382127	6.267869303642854	2.548780664300624	1.9039179612549701
ALKBH2	22.72403314403525	28.139276180397925	53.20388765031559	43.31777693168786	16.91663286352312	24.64775119631097	16.577157797264633	16.01822518064998	1.3367614540636137	35.516006462858215
ALKBH4	18.86442452500951	13.054277088437232	23.345623097115805	41.89245467606043	31.034337490623184	28.776551720459352	28.317951441635444	25.273199729469976	5.455046373678937	52.93508748631013
ALOX5	286.97699432656634	19.12421039625817	1.465606761793925	2.3607975403637362	0.9021310808750083	1.1402909761933309	0.23348109573612155	162.28281931369415	416.44521410452955	0.9925046052213682
ALOXE3	0	0.3159885528214755	0.24826774751824865	0	0	0	0	0	0	0
ALYREF	283.9708456598456	95.09492660781599	257.9866852467393	338.4253201281744	239.88655073475053	390.2986026313264	263.7803081803762	251.96834600644272	53.66370586643307	424.2978644005277
AMD1	165.28831928533774	47.27236600013383	75.35741334805482	107.6061090698807	90.70851081141979	119.55286814201446	68.74811163985194	29.91918458456035	88.38741377831455	94.27477989923082
AMDHD2	109.52290726366873	24.340069730459618	53.506339977863696	68.39648989213876	58.87176330742473	36.272372688397986	67.12530213762369	40.11436354331427	54.60021094495883	47.55740340678037
AMHR2	0	0.07358185974847399	0	0.39346625672728935	0	0	0.16760657641276003	0	0	0
AMZ2	77.11247218117923	86.97623173004048	51.18179928548581	141.28435694671361	162.00362049601455	58.264914958618284	66.97777400105747	10.355035330086167	17.435230926163932	174.16794783023585
ANAPC11	13.944293065657995	217.76924094545754	4.6270295789053355	39.428192636292174	47.44783082327783	23.622743306130165	19.442362863880167	27.578624936028554	1.9168184066984368	51.48687620307196
ANAPC13	12.739230701959157	76.30479251790538	9.754167270665391	18.071254958300578	12.419868290636174	8.662474671408075	1.4008865744167294	4.760705917473444	28.496636556667795	11.21107483707632
ANAPC15	51.46837925620256	56.72949588470935	69.15192756883732	95.28479887103943	25.994118407310065	45.19476866348748	63.27337694448894	59.84506776899805	15.663002811565278	57.28942614350872
ANAPC16	60.06829914542502	121.80676222548867	179.67567044048621	174.9626048235465	70.04289599758965	43.58807654032938	41.73403752677724	47.327017650177176	23.477810049241484	165.14461032657172
ANAPC2	208.47578891989917	32.07955629220736	177.74478133816092	234.82794862967634	75.83379985508748	60.011314297792225	71.10856182491123	143.99971005901077	75.43538555823272	235.07218658076926
ANAPC4	26.66392916993855	18.366168553151734	45.94592944682905	44.461687010183695	34.80566117205131	28.530184560589632	27.688663631821328	18.176820980564276	12.008740882083771	28.265245239183283
ANG	0	19.4595688493572	0.5167072132060577	2.360797540363736	24.415981660817476	5.526679796077508	11.564853772480442	25.698264144935703	0	0
ANGEL1	9.522783827138802	12.973249586775125	3.996231246682737	4.5597659928092495	22.068350961901807	11.541239561437125	12.982476017826118	6.407290072259993	0	6.248551810969477
ANGPTL6	2.9475283274477238	0.4022310493782087	0	0	11.873582278678363	7.512410247500142	3.3521315282552004	0.6267869303642855	0	2.8153313172885723
ANK1	0	0.8941814702832833	1.0959334669070122	0.9836656418182234	0.3598817963120957	0	0	0.35596055956999967	0	0
ANKH	8.091133013406491	45.6697462834691	24.716292044168085	28.49853745505781	24.147427074398294	14.667826404200934	11.634101459370052	3.760721582185713	0	10.015842108885536
ANKRA2	110.53890862023118	18.35287115811747	155.38012361684983	112.3346162956411	41.7207227654218	30.221982278136622	30.352542445695807	34.78667463521784	48.81248884205374	81.86847233396372
ANKRD2	0	0.2510833336332259	0	0	0	0	0	0	0	0
ANKS3	7.574677714678417	17.37033426535479	12.558217673456271	15.60699291853232	5.888164609713298	6.461777939552665	6.048653599214442	3.6978767464063362	0.470427484924388	9.06388312825805
ANKZF1	84.52651722516143	38.20339713043974	149.0068135708148	177.45328178400752	19.552930200990666	18.198398200976328	13.867644837223354	22.40894364401459	68.94511990367093	105.30253622830591
ANO7	0	2.0217226062652625	0	0	2.0999915544591916	1.6684964367337711	2.675843335655112	0.3361706133096669	0	0.9519589806274851
ANP32D	0	0	0	0	0	0	0	0	0	0
ANXA4	4.7613919135694	122.8570778098407	6.672232871477397	6.571365439382029	19.615920253474847	10.996011386554237	20.211354709570205	10.085118399290009	5.495647499429219	9.93475085969777
AP1G1	179.70846521193272	34.072665602081116	69.84822637262582	82.14206799227536	35.297455919638736	26.758271650121518	33.73801833386956	80.371917547934	181.99004291071617	60.09505265331322
AP1G2	195.6705343528758	91.48078562251212	298.65401109278594	197.1409631814609	54.15995895161706	40.22941546852673	82.6157564770753	103.24238398990911	94.20722241483412	175.22040767501932
AP4M1	10.094121894961232	27.277901442113816	4.0975812221008185	4.328128824000182	2.8548289855410007	2.295706640495046	4.319400271118249	3.915566155269996	3.290657177542628	4.638158029355776
AP4S1	7.446483365135333	5.804096029991671	4.583882498174244	4.107103399613767	1.3779024733466558	0.30141278199175175	0.34902304378110155	1.9602906719008295	0.282988660219902	0.45570667801680104
AP5Z1	31.996715003926266	30.163098440085104	31.17065754802597	44.06822075345641	35.578236565930396	28.130603554158764	33.521315282552	43.406436306375504	48.599749717595955	52.90424666920033
APEH	27.88858613131599	97.18321871812275	102.68782424995544	140.46293626679085	121.27197017719159	145.19422618268504	137.18474253947838	69.73033961475808	26.371500726957862	156.324000945877
APEX1	30.447843092997804	186.41821293997927	63.63428334578481	80.49922663242985	47.88665218881238	63.00780172109599	17.431083946927043	18.153213118722014	0	95.44887661779589
APH1B	15.998357501963133	11.928837607180954	18.795153725325783	8.214206799227535	18.38093994261969	9.791305299563877	6.537470680611404	11.201660982290454	21.37512591006871	0.45570667801680104
APLP1	0	4.539517838484656	0	0	0	0	0.11674054786806078	0	0	0
APLP2	175.9391051000305	327.1568311875435	50.567279626571946	65.71365439382028	2187.648228703933	1558.4967558924236	1763.2644430991668	1045.3950111722568	207.31646359848733	108.7763023465807
APOA1	0.1654774081141185	0.264656023666997	0.35755542503517934	0.8214206799227536	0	0	0	0	0	0.9519589806274851
APOA4	0.1654774081141185	0	0	0	0	0	0	0	0	0
APOA5	0	0	0	0	0	0	0	0	0	0
APOC3	0	0	0	0	0	0	0	0	0	0
APOLD1	2.5822764936403697	8.207060300560007	3.8738968874801065	1.770598155272802	2.0073671953495156	1.2360651176731388	1.327753229095853	0.3361706133096669	8.203251254763835	5.256047205748109
APOM	3.6405029785106073	5.329606834163776	2.05862282116525	2.464262039768261	0.5454779853572838	0.050235463665291955	0.16760657641276003	2.0170236798580015	3.380133767292395	0.9519589806274851
APP	7.999178750981566	443.3606770815022	6.7773694440416605	0.7869325134545787	9.500140881467381	7.80931269721331	7.096801890215733	8.961328785832364	1.2503983301637334	0
APPL2	104.52388915026157	30.70906842681087	95.76813631701384	82.14206799227536	29.029298576500928	13.424057781422981	19.193278199330695	30.57971370916071	129.17137169765803	58.98091117431021
APTX	14.56201191404243	33.70615771300166	8.898165128775247	8.214206799227535	5.04819756261227	5.090378039226078	4.903103010458553	7.06601867611545	4.292833430540771	2.4001702638656544
AQR	24.61770257270486	21.78658848374456	37.07072286177559	25.46404107760536	5.237951203944457	14.068824707148433	17.095870794101522	14.561768432933674	8.32320366262104	11.919760070140505
ARAP1	52.82877694579382	59.752459610839736	35.55734037231021	49.18328209091116	71.10934016510944	50.69053825432231	47.06147556461968	174.76619525592213	541.9662626367449	75.99453595182328
ARCN1	136.9036340795859	117.04370756025284	183.30559810307363	235.9678901278787	348.43923561735573	351.60069505930926	324.35874868723704	123.47702528176423	106.32413628919478	259.4290950332866
ARFGAP2	208.66701163190345	81.54765592715718	131.58169166563567	119.92741926872202	20.05641481802516	20.069277019837273	24.54222458275072	73.32957159435368	72.55196661597623	85.88874118692718
ARFGEF2	184.5606198878806	15.936120367452219	139.46672766818187	109.24895042972622	207.07492347523964	180.5751927559501	206.39186305612205	90.41398213077991	4.332623404548826	108.68550628990883
ARFIP2	63.54332471582151	61.721558539602725	39.260439821710435	39.428192636292174	14.170688664400533	13.642147008830621	16.818207568547475	13.170540704089987	12.054716103120906	23.515155143529945
ARGLU1	246.6413448219316	79.28224893219473	556.677480451039	294.0686034123458	75.7377569641817	55.833118123339496	71.21173419951707	159.90371052219623	97.00148337393638	177.92380692601034
ARHGAP17	81.170395478945	41.98554937932106	10.353013105561184	14.785572238609564	41.33795580597948	29.069406846252818	36.07282929123078	29.54472644430997	4.82222514953402	30.341050506297876
ARHGAP8	1.3331964584969276	20.57346773247174	0.9684742218700266	5.311794465818406	0.21860446407804004	0	0	0	0	6.208006186375595
ARHGAP9	54.415907583650274	11.394988759059325	79.73417876479684	104.32042635018972	19.497049839567808	12.741081997250934	10.697892766840056	63.32811404126777	340.9771374144392	153.7096713569003
ARHGDIB	76.26323244551226	183.86692175133436	180.3218600385352	82.96348867219811	19.096211100484652	31.983321839495773	18.328266015285543	15.694350422161847	49.80639669320826	40.569325545636914
ARID2	75.57080601193142	9.520627798403499	52.86035196120456	44.457718429890186	12.595862870923352	8.534715250375518	4.55288136685437	35.10006810039998	23.221980791835392	69.85791620715136
ARID5A	159.0237891976679	22.957972572128305	84.91383110456172	65.31539861673004	10.292969272328376	10.197537220803397	6.537470680611404	58.019864462770215	106.63015082302067	62.920088778085876
ARL2	9.749516775404011	104.56702582878182	11.1653313833144	16.42841359845507	13.468830893027954	10.119305975353097	18.249346484609507	5.014295442914284	0.8501115753946613	14.319930334006159
ARL5B	55.856682704471055	8.627889629369998	61.05814641050965	40.133558186183514	29.71256326174627	39.71002675932921	30.3525424456958	239.6969116461985	38.87279895767587	49.95757367064603
ARL6IP1	74.2993562432392	175.61662802439778	23.49859063912404	38.55969315927435	17.777993701181963	23.675480599001524	28.177874084145326	28.81429188877683	23.26786648331626	32.36660534133449
ARL6IP5	120.46755310707829	112.36636086414158	768.8548311274241	1053.06131166097	1063.336311672298	1701.778041023323	459.3801011643083	626.3150478681382	228.50356534029652	1115.9489038504598
ARL6IP6	6.571374435820124	21.6068721312652	2.738713567012036	4.928524079536522	5.410057376586874	1.5283002547401852	3.7757268588847257	1.5832028510316942	3.195918584761092	1.8228267120672041
ARMC5	4.98812486183461	10.560050549052953	6.429830055648251	13.142730878764057	4.804318447408583	4.773631007939304	2.3604501850592943	19.011197676330067	0.8229892868533484	24.01140744614063
ARMC6	2.3166837135976595	28.473290589194978	2.118560141199039	18.239063971236998	3.222937930449992	5.7874035971912186	1.0470691313433047	2.1983169214581406	0.39872493806426407	30.918394058096325
ARPC2	280.37864259499196	298.2246544212423	162.59981350290673	194.7657970800082	91.63841306105485	106.4284327725762	65.3549644988292	143.45210550670987	471.5833920677032	228.75224832809607
ARPC4	175.23665162186998	221.37391886144673	132.06231148375252	248.50724660810408	606.964153424494	760.7516316394917	515.9723997230617	306.8247125299424	294.63343997177685	489.0962095067313
ARRDC2	132.18530883861715	27.06018937481979	293.1422497103588	84.60633003204362	50.95611327757081	24.97997520582735	20.211354709570205	94.04224935128263	19.821220819260702	61.12810288312846
ARRDC3	442.62122422097997	36.26291790156723	281.5306894225653	329.4430929804683	92.21630076004774	128.8803795827584	31.57102122516806	149.17528942669992	667.6760244117127	265.16198492667723
ARSA	18.03703748443892	47.00203575309602	30.67764591455596	35.01849684872875	15.042359290240725	8.21570673881423	8.715541973463521	19.941874930370275	45.84747538677935	13.74258678220771
ARSK	4.136935202852963	4.043632648204678	8.009294885045207	10.25947348382081	4.091012256373135	3.1069439365340856	1.8678487658889724	1.1201660982290456	0.2982842080311634	7.656217469613765
ASAP1	21.331143335950838	20.290131613337707	25.269121272751967	27.358595956855496	143.8413573434383	152.6987091328619	44.11091283329556	78.31132310539992	225.95067979582674	19.99113859317719
ASAP2	0	11.488317003591787	0.2818587081813206	0	6.926299016599188	22.1079672622106	6.033836750859361	2.8205411866392844	0	0.45570667801680104
ASB13	2.1904581452733747	25.33392591963246	18.659751896073846	9.119531985618499	33.360768399771246	35.28960248973565	64.46979567943197	17.144701278793015	0.6917316369714677	2.319079014677888
ASB8	28.79508442968161	21.99541520969049	45.68934264291351	18.89267563822333	12.452496008579663	11.22882206825852	13.073312960195283	16.47236005217368	39.45763080509358	18.00612938273445
ASCC1	6.541767117222269	26.62004208286401	3.9149911613776562	3.2856827196910143	6.482600504190236	6.894132288682073	5.700709715091326	2.1983169214581406	3.5715307140160943	2.9369681910702217
ASCC3	36.27727172243352	20.477781888186147	29.599829488624678	31.918361949664746	20.1409971187583	23.08044681489155	20.196114781174515	15.122242326092113	0.2982842080311634	24.96336642676812
ASGR1	0.1654774081141185	1.7356484024865588	0	0	0.16782820567816525	0	0.11674054786806078	0.3235948540651927	0	0
ASIC3	4.4678900190812	1.8940143502763196	4.512769451282106	1.1399414982023124	2.4639483282718233	1.2923555879105326	2.8017731488334587	0.3361706133096669	0	0
ASPH	15.998357501963133	89.58209579415252	17.39571379159795	12.321310198841303	85.90803452813651	74.68032841738739	105.40495922189265	20.16298976812282	95.03121849234793	5.337138454935876
ASPRV1	3.854460120508562	1.0889868040977337	7.681810314608857	5.749944759459275	1.5235139218939588	0.3136051018806374	2.443161306467711	2.3553395587051504	147.79367835778658	7.1599651670030795
ASPSCR1	15.38939895461302	38.34692201868682	27.499864239452535	27.3585959568555	22.625851886762696	18.069061774794044	22.291674662897083	18.48938373203168	0.29111623571940004	32.53849264719411
ASRGL1	0	11.756402092833204	1.0064306757685182	2.2798829964046248	7.941454883273151	2.522473662399993	2.0112789169531204	6.016170833920438	2.2939328375827532	0
ATAT1	2.0658211949122958	13.850438107240945	2.4871445285745826	2.464262039768261	0.9406935451905758	0.7397654875923213	0.9439317147211814	1.294379416260771	1.4057144203186787	2.3596246392717712
ATF1	0	29.24580413826408	0	1.1399414982023124	0.3776497796791185	0	0	0	0	0
ATF6B	81.32498396831258	93.9364997461758	50.8714875227766	70.62719308254843	14.119147031579223	12.894778023811767	9.736857013369589	42.94569128705725	75.08743605586949	62.13031229583392
ATF7	5.33278583398771	24.419280656640964	2.9337203022017526	2.164064412000091	1.5589046210150177	4.682002430157374	2.655506458191706	2.240332196458091	2.2358866289950745	2.319079014677888
ATF7IP	304.9748631543204	16.903359029613014	74.20144029243893	63.249392354052034	12.819134861285137	14.09604072316263	15.417551340445964	21.0031143417946	44.04770440190393	28.224699614589397
ATG13	98.29358041978638	51.09572703272256	47.30416605237585	54.88854281345686	16.196220819814375	27.65510528331999	47.825873545873186	40.74115047367855	57.84918572038919	55.12282481972228
ATG16L1	16.878695627640088	21.087818495221697	20.240801634402416	22.9997790378371	2.8520054774231953	1.9270613257099174	2.655506458191706	4.034047359716003	7.221859002572019	13.408516977972557
ATG16L2	89.10604866822734	17.759354291607245	69.17630584901441	84.60633003204362	80.5315833641853	24.608971969466097	30.936245185036107	260.91909016480975	1474.452372867986	65.97869384293776
ATG2B	82.9041814651734	7.259515223631299	116.46542026136399	80.49922663242985	50.83274798963621	41.870292000074095	34.43846162107793	42.71526714839997	56.76981555649135	71.39692354706139
