Samples	CBSX__Fig2ab-NSCLC_PBMCs_scRNAseq_sigmatrix__T_cells_CD8	CBSX__Fig2ab-NSCLC_PBMCs_scRNAseq_sigmatrix__Monocytes	CBSX__Fig2ab-NSCLC_PBMCs_scRNAseq_sigmatrix__T_cells_CD4	CBSX__Fig2ab-NSCLC_PBMCs_scRNAseq_sigmatrix__NKT_cells	CBSX__Fig2ab-NSCLC_PBMCs_scRNAseq_sigmatrix__B_cells	CBSX__Fig2ab-NSCLC_PBMCs_scRNAseq_sigmatrix__NK_cells
TCGA-VR-A8EZ-01A	0.06901173874900869	0.09418561546151567	0	0.40622000890708926	0.4305826368823863	0
TCGA-JY-A93F-01A	0	0.8701179240696102	0.09688227627254405	0.03299979965784583	0	0
TCGA-L5-A8NW-01A	0	0.918961165162791	0.0469923163791096	0.0233140061154893	0.01073251234261005	0
TCGA-LN-A8I0-01A	0	0.9054440946960092	0.03977272257862936	0.04636960681713065	0.00841357590823079	0
TCGA-VR-A8EQ-01A	0.04447558279316158	0.08073528626453212	0.15599207909299206	0.18585534528629888	0.5329417065630154	0
TCGA-L5-A4OS-01A	0.03718543645993497	0.5720436613791661	0.08040512164909741	0.10441538480756396	0.20595039570423748	0
TCGA-L5-A4OP-01A	0	0.3150060617792867	0.267007498208129	0.18641625544807747	0.23157018456450673	0
TCGA-2H-A9GQ-01A	0	0.4528457423615524	0	0.3171598163874115	0.22999444125103605	0
TCGA-L5-A88W-01A	0	0.9173281990008085	0	0.06966261514304078	0.01300918585615086	0
TCGA-LN-A4A1-01A	0	0.9515099236639878	0.01043195827084517	0.03527836692808128	0.00277975113708578	0
TCGA-L5-A4OM-01A	0	0.7460093812513175	0.16377733138843872	0.074174130556172	0.01603915680407166	0
TCGA-XP-A8T8-01A	0	0.9182184887815472	0	0.08178151121845284	0	0
TCGA-R6-A6XQ-01B	0	0.8249823898028988	0.11554248533017045	0.05947512486693086	0	0
TCGA-LN-A5U6-01A	0	0.8836350165065766	0	0.09700012634999418	0.0193648571434293	0
TCGA-L5-A893-01A	0	0.7192664134893355	0.05507447784876937	0.05988646917939449	0.16577263948250065	0
TCGA-L5-A8NJ-01A	0	0.10357698139282726	0	0.10278517330329208	0.7936378453038806	0
TCGA-LN-A9FO-01A	0.10882467386196876	0.7110457338307371	0	0.12980943364747297	0.05032015865982115	0
TCGA-L5-A4OI-01A	0.08682038616058838	0.12385761645404472	0.1830934817034524	0.07592058795767075	0.5303079277242437	0
TCGA-LN-A5U5-01A	0	0.8213203781902059	0	0.10519249589644974	0.07348712591334425	0
TCGA-L5-A8NN-01A	0	0.5461429690072791	0	0.13901263991578994	0.3148443910769309	0
TCGA-Z6-AAPN-01A	0.00757795720845312	0.8474364919417107	0.06749829812200657	0.04241660961733339	0.03507064311049632	0
TCGA-VR-A8ER-01A	0	0.7202156433600352	0.02840869014018895	0.09426104596904286	0.157114620530733	0
TCGA-VR-A8EX-01A	0	0.687275414293811	0.00663938985805857	0.03422255196015871	0.2718626438879717	0
TCGA-IG-A97H-01A	0	0.8353813071840298	0.10035796988232187	0.04938429176480232	0.01487643116884605	0
TCGA-VR-A8EP-01A	0	0.9536649727626471	0	0.046335027237353	0	0
TCGA-L5-A4OF-11A	0	0.15486548454559254	0	0.09274268034272048	0.7523918351116868	0
TCGA-LN-A9FP-01A	0	0.1756862033777834	0	0.1940013633057514	0.6303124333164651	0
TCGA-L7-A6VZ-01A	0.14699612129377446	0.1983623939087605	0	0.01816634402376146	0.6364751407737036	0
TCGA-L5-A8NH-01A	0.01847350827035109	0.05594520798406304	0.10036284209205514	0.14708655360844183	0.678131888045089	0
TCGA-V5-A7RC-01B	0	0.7137518943752613	0.04521499684624577	0.2326452385347803	0.00838787024371261	0
TCGA-LN-A49M-01A	0	0.9650122936281323	0	0.034987706371867613	0	0
TCGA-LN-A9FR-01A	0	0.6321910864693856	0.226455848265654	0.13854950633446447	0.00280355893049606	0
TCGA-V5-A7RE-01A	0	0.2381174137775303	0	0.5218481448011948	0.24003444142127475	0
TCGA-VR-A8EY-01A	0	0.7734813281929755	0.1533140497783155	0.06170032895321925	0.01150429307548971	0
TCGA-LN-A4A8-01A	0	0.27481320808425075	0	0.12842265887064652	0.5967641330451028	0
TCGA-L5-A8NQ-01A	0.00737362599237125	0.9187638442335275	0	0.03979070669584332	0.03407182307825794	0
TCGA-VR-A8Q7-01A	0.04918939953400357	0.6456329019077683	0	0.21634164296101727	0.08883605559721076	0
TCGA-LN-A4A4-01A	0	0.5717901364670389	0	0.42820986353296114	0	0
TCGA-IG-A4QS-01A	0.01462712729105293	0.7737187691326707	0	0.07788690571947536	0.13376719785680097	0
TCGA-VR-A8EW-01A	0	0.9168826270744596	0	0.03397347297135302	0.04914389995418746	0
TCGA-2H-A9GH-01A	0.08365323716367819	0.34492807996924135	0	0	0.5670283193934188	0.00439036347366169
TCGA-2H-A9GJ-01A	0	0.03431886118684196	0	0.12316819175871543	0.8425129470544427	0
TCGA-IG-A3YA-01A	0	0.7448091936221177	0.09599492470080702	0.02280198203753371	0.1363938996395416	0
TCGA-2H-A9GF-01A	0	0.28212625847704276	0	0.14768353352028712	0.5701902080026701	0
TCGA-L7-A56G-01A	0	0.8295656614718387	0.0609437689179845	0.0905285881967514	0.0189619814134253	0
TCGA-V5-A7RB-01A	0	0.895869390163887	0.04379181381761324	0.05340860949309825	0.00693018652540132	0
TCGA-IG-A3I8-01A	0	0.7455154211351708	0	0.21905804108676244	0.03542653777806674	0
TCGA-ZR-A9CJ-01B	0.0597848838116243	0.46936190342965733	0	0	0.4187274829128259	0.05212572984589253
TCGA-VR-A8EO-01A	0	0.00685240541686922	0.11921245739103002	0.08694518009592193	0.7869899570961789	0
TCGA-Z6-A8JD-01A	0	0.511651123767425	0.07049144188977899	0.04973621510846881	0.36812121923432706	0
TCGA-L5-A4OX-01A	0.2618160173193715	0.10286046017892024	0	0.10450859704965104	0.5308149254520573	0
TCGA-LN-A49U-01A	0	0.9061040877565858	0	0.09389591224341412	0	0
TCGA-L5-A4OG-01A	0	0.752876490822836	0.10394817669839912	0.05304459391227308	0.09013073856649172	0
TCGA-R6-A6XG-01B	0	0.0318059733572175	0	0.3060701478557403	0.6621238787870423	0
TCGA-L5-A8NR-01A	0	0.21121923711499083	0	0.05732488040689438	0.7314558824781148	0
TCGA-IC-A6RE-01A	0.00371921681858212	0.11006197810063524	0.03437580120399324	0.10823084475869928	0.7436121591180901	0
TCGA-L5-A4OQ-11A	0	0.33904620673862484	0	0.13207540925296896	0.5288783840084061	0
TCGA-L5-A4OU-01A	0.3233807957083845	0.02407396918027391	0	0.2042893513306731	0.44825588378066855	0
TCGA-LN-A4MQ-01A	0	0.7844097515306789	0.02967875974083603	0.18591148872848515	0	0
TCGA-LN-A8I1-01A	0.04657716556483953	0.7287846630864276	0	0.15692577599057086	0.06771239535816198	0
TCGA-JY-A93E-01A	0.15235064236002235	0.07658828654113195	0	0	0.7519666080561653	0.01909446304268031
TCGA-LN-A8HZ-01A	0	0.7174479113948686	0.04775674486907965	0.2241701161022457	0.01062522763380608	0
TCGA-2H-A9GK-01A	0.02312775769708415	0.04937704536909183	0	0.0151595432672197	0.9123356536666042	0
TCGA-L5-A8NS-01A	0.2096424679021704	0.09634186816716724	0.17956978790498232	0.01610737477280291	0.4983385012528772	0
TCGA-IG-A3YB-01A	0.06948851794775858	0.5769142102215515	0.15009523753218076	0.01110961929293509	0.19239241500557408	0
TCGA-JY-A6FB-01A	0	0.09837530785463196	0	0.11736290965246617	0.7842617824929019	0
TCGA-2H-A9GM-01A	0	0.8256986883433499	0.03198792013600586	0.11411696176129416	0.0281964297593503	0
TCGA-L5-A8NE-01A	0	0.05865322409322764	0	0.21135069064298545	0.7299960852637869	0
TCGA-L5-A43J-01A	0	0.6537761263389961	0.11207496345902224	0.2341489102019816	0	0
TCGA-V5-AASW-01A	0	0.18858067875400783	0	0.45253018238062326	0.3588891388653688	0
TCGA-JY-A6FH-01A	0	0.48811996348002423	0.09779317026277508	0.16760088336146667	0.246485982895734	0
TCGA-LN-A7HZ-01A	0.38402434098504706	0.15491377451513066	0	0.13713818863791133	0.323923695861911	0
TCGA-LN-A7HY-01A	0	0.6683211593175785	0	0.0353130284497078	0.29636581223271363	0
TCGA-LN-A4A3-01A	0	0.8683969221915812	0.01725212657849041	0.05336665809440735	0.06098429313552121	0
TCGA-L5-A88Z-01A	0	0.888600808042315	0.02707706067989348	0.08432213127779158	0	0
TCGA-JY-A93C-01A	0.07106704524603567	0.15110505970289786	0	0.04448861382977913	0.7333392812212873	0
TCGA-06-2567-01A	0	0.5689721286963141	0	0.08881400891622726	0.3360951119136651	0.00611875047379348
TCGA-26-5132-01A	0.1729944915938067	0.090333612384324	0	0.01778643177479154	0.7188854642470778	0
TCGA-26-5133-01A	0	0.06459663216266935	0	0.39995048398877714	0.5354528838485536	0
TCGA-76-4928-01B	0	0.3337711102095952	0	0.2440864812454056	0.4221424085449992	0
TCGA-06-5856-01A	0	0.2585685358174116	0	0.13394118656315543	0.607490277619433	0
TCGA-19-2619-01A	0	0.381327412178841	0	0	0.5283539407717363	0.09031864704942276
TCGA-27-1830-01A	0	0.3304350709316137	0	0.1425078188476302	0.5270571102207561	0
TCGA-06-0878-01A	0	0.3439440948723982	0	0.17698192684217612	0.4790739782854257	0
TCGA-06-0211-01B	0	0.2104356411426516	0	0.23722764066275204	0.5523367181945963	0
TCGA-26-5134-01A	0	0.14302273849593758	0	0	0.6947542374762422	0.16222302402782027
TCGA-26-1442-01A	0	0.049466334857562	0	0.3010519696233964	0.6494816955190414	0
TCGA-06-0156-01A	0	0.43936836674067586	0	0.22978349986316104	0.3308481333961632	0
TCGA-12-3652-01A	0.1893512095914762	0.2592463339814251	0	0	0.45276150048236785	0.09864095594473075
TCGA-06-0174-01A	0	0.2690838799242154	0	0.3285532670225057	0.4023628530532789	0
TCGA-32-1970-01A	0	0.07826002289573927	0	0.2869583339595666	0.6347816431446942	0
TCGA-06-2563-01A	0.07261875162776207	0.1209349151554079	0	0.07295334645350762	0.7334929867633224	0
TCGA-06-0139-01A	0.01360303805494564	0.8400824736614222	0	0.0505960595185244	0.09571842876510774	0
TCGA-28-5209-01A	0	0.19964889732382288	0	0	0.6808901011037845	0.11946100157239274
TCGA-06-5416-01A	0	0.11319616307440608	0	0.3073145607669593	0.5794892761586347	0
TCGA-06-0649-01B	0	0.23869543131422677	0	0.1716752578087301	0.5896293108770431	0
TCGA-12-0616-01A	0.26727138809253664	0.06848060778414432	0	0	0.5897915120801177	0.07445649204320144
TCGA-41-4097-01A	0	0.1903278354474779	0	0.3833272657842599	0.4263448987682621	0
TCGA-26-5136-01B	0.09901951317763738	0.2118216177171106	0	0.04247935228562617	0.6466795168196259	0
TCGA-27-1837-01A	0	0.09340251219712256	0	0.07377946769573708	0.755188443752054	0.07762957635508645
TCGA-06-0210-02A	0.05009534876446906	0.29017303964113655	0	0.04934124302324085	0.6103903685711536	0
TCGA-15-1444-01A	0	0.09432696356942082	0	0.11965446028462108	0.786018576145958	0
TCGA-06-0210-01A	0	0.5846560833220715	0	0.20168740235109872	0.21365651432682975	0
TCGA-14-1034-01A	0	0.2773218963145972	0	0.2181872919477874	0.5044908117376155	0
TCGA-15-0742-01A	0	0.3702477337373049	0	0.28417781019427785	0.34557445606841736	0
TCGA-06-5417-01A	0	0.1268957269201565	0	0.3434539977092846	0.5296502753705591	0
TCGA-26-5135-01A	0	0.36500877974847307	0	0.2642675287110908	0.3707236915404361	0
TCGA-06-0678-11A	0	0.19750211401350204	0	0.34288701501585817	0.45961087097063985	0
TCGA-06-0125-02A	0.05615174778084994	0.16538812876047704	0	0	0.6967736847498665	0.0816864387088067
TCGA-26-5139-01A	0	0.23749490457907313	0	0.27278575582922265	0.4897193395917042	0
TCGA-41-2572-01A	0.1077620405930564	0.17483374063171617	0	0.02163496308524302	0.6944410136977437	0.00132824199224072
TCGA-27-2519-01A	0	0.22749473959678865	0	0.16084827322099482	0.6116569871822165	0
TCGA-06-0129-01A	0.0558005862855833	0.08203607911914253	0	0	0.8435507734561947	0.01861256113907938
TCGA-28-2510-01A	0	0.4781297668330898	0	0.26585828324847166	0.2560119499184386	0
TCGA-32-4213-01A	0	0.35567895072278083	0	0.2389618672783564	0.4053591819988629	0
TCGA-32-5222-01A	0	0.4279955106022667	0	0.13252555175100875	0.4394789376467244	0
TCGA-02-0047-01A	0	0.13229561453703187	0	0.28725896999309836	0.5804454154698697	0
TCGA-14-0736-02A	0.02877992767277668	0.35667696460586834	0	0.12078556398154272	0.49375754373981223	0
TCGA-06-5859-01A	0	0.07658617430153741	0	0.23170409448495263	0.6917097312135099	0
TCGA-27-2521-01A	0	0.16578775524062153	0	0.3711716525577805	0.4630405922015981	0
TCGA-06-0743-01A	0.13429195995679696	0.13564717993339856	0	0.09434362289628508	0.6357172372135194	0
TCGA-14-1823-01A	0	0.43062906989924776	0	0.0942997449085134	0.4750711851922389	0
TCGA-19-1390-01A	0	0.1360224116109345	0	0	0.7682393165828674	0.09573827180619814
TCGA-32-1980-01A	0	0.49796376141684767	0	0.0776091226923232	0.4244271158908291	0
TCGA-06-0168-01A	0	0.4378132294472944	0	0.12258518011063171	0.43960159044207386	0
TCGA-06-5412-01A	0	0.4198339091295829	0	0.07648814563222352	0.5036779452381936	0
TCGA-06-5411-01A	0	0.3670254141354548	0	0.1914782088380257	0.44149637702651945	0
TCGA-06-0184-01A	0	0.34098209052034417	0	0.02557124652548433	0.6334466629541714	0
TCGA-28-2513-01A	0	0.5635427541416272	0	0.10115704962194644	0.3353001962364262	0
TCGA-06-0646-01A	0	0.42540608893440607	0	0.138104752450949	0.4364891586146449	0
TCGA-06-0157-01A	0	0.15874153699920884	0	0.30951542924057857	0.5317430337602126	0
TCGA-06-5418-01A	0	0.4303550157213719	0	0.14252318341822473	0.4271218008604033	0
TCGA-28-5215-01A	0.04753796777967814	0.1333090393471512	0	0	0.6888182199767864	0.1303347728963843
TCGA-28-1753-01A	0.08950473200400623	0.21452517281903	0	0.02247635522965816	0.6734937399473057	0
TCGA-32-2615-01A	0	0.4799607494706001	0	0.08186665231497696	0.43817259821442295	0
TCGA-41-5651-01A	0	0.1880558548000257	0	0.11382679683909576	0.6981173483608786	0
TCGA-02-2485-01A	0.1277664873014181	0.05465451341012398	0	0	0.7683494442976195	0.04922955499083836
TCGA-06-2565-01A	0	0.16176531208832998	0	0.3528023953177203	0.4854322925939496	0
TCGA-06-2559-01A	0	0.24839422727085217	0	0.3716644819365203	0.3799412907926276	0
TCGA-76-4927-01A	0	0.2708088957023143	0	0.23980585936109755	0.48938524493658814	0
TCGA-06-0238-01A	0	0.34311610878763665	0	0.14976412306011272	0.5071197681522506	0
TCGA-06-0190-02A	0.04535100917362635	0.46527385630644075	0	0	0.45574370484609295	0.03363142967384007
TCGA-28-5208-01A	0	0.239335249896331	0	0.06150170876922691	0.6991630413344421	0
TCGA-06-0141-01A	0	0.5836346740462119	0	0.06544888993329886	0.35091643602048916	0
TCGA-06-2570-01A	0	0.3423549374160954	0	0.2106713174377997	0.44697374514610494	0
TCGA-06-2569-01A	0.17455806503566784	0.0816533378320925	0	0	0.7437885971322395	0
TCGA-06-0152-02A	0.01882190838760537	0.1933244960228626	0.08351391511442834	0.17646916869669854	0.5278705117784053	0
TCGA-06-5413-01A	0	0.4012689404714361	0	0.1399104049695095	0.45882065455905446	0
TCGA-12-0821-01A	0	0.2299475809168376	0	0.3719334514192528	0.3981189676639096	0
TCGA-12-5299-01A	0	0.5117540686753174	0	0.16579339020477443	0.3224525411199083	0
TCGA-06-2561-01A	0	0.11976746609258931	0	0.1367319553065808	0.74350057860083	0
TCGA-14-0871-01A	0	0.24712778558854423	0	0	0.730202620855638	0.02266959355581776
TCGA-14-2554-01A	0	0.5269651000689003	0	0.10787306723125292	0.36516183269984687	0
TCGA-32-2634-01A	0.01039443245508475	0.07097189949502511	0	0	0.7516200635148023	0.16701360453508776
TCGA-28-5207-01A	0.12830173835620493	0.06352326402401548	0	0	0.7893074879626448	0.01886750965713476
TCGA-28-5216-01A	0	0.2931049550636887	0	0.3319293547729056	0.37496569016340575	0
TCGA-41-2571-01A	0	0.145344243455477	0	0	0.7997036925308267	0.05495206401369622
TCGA-06-0138-01A	0	0.5081095267364266	0	0.13963723318589685	0.35225324007767644	0
TCGA-06-0747-01A	0	0.0846025187122527	0	0	0.8007837900181362	0.11461369126961124
TCGA-06-5414-01A	0	0.37346858298770685	0	0.1902999534981641	0.4362314635141291	0
TCGA-06-0750-01A	0	0.49066327485178896	0	0.20183143070093143	0.3075052944472796	0
TCGA-32-2632-01A	0.06075694154794743	0.10012396311104288	0	0.1923381189942207	0.646780976346789	0
TCGA-12-3650-01A	0.09679097300831396	0.05606750496802312	0	0	0.7520427039541547	0.0950988180695081
TCGA-06-0156-01A.1	0	0.3392343053645261	0	0.24389385218022955	0.4168718424552444	0
TCGA-06-0211-02A	0	0.6213099027297838	0	0.1638515033534756	0.21483859391674065	0
TCGA-28-5213-01A	0.00883607668131454	0.7634039299357472	0	0.05706117773237837	0.17069881565056	0
TCGA-06-0749-01A	0.02354648922090367	0.18298597964868543	0	0.05282755614303076	0.7406399749873802	0
TCGA-19-2620-01A	0	0.15199677314104026	0	0.24449147543617247	0.6035117514227872	0
TCGA-32-2616-01A	0.13925084519536807	0.12145728009094778	0	0	0.7221730816732822	0.01711879304040203
TCGA-08-0386-01A	0	0.2595346727918297	0	0.36948065209126074	0.3709846751169096	0
TCGA-06-0211-01A	0	0.37718785735506655	0	0.22888884720342276	0.3939232954415106	0
TCGA-76-4929-01A	0	0.24618685000730417	0	0.3281712982240353	0.42564185176866065	0
TCGA-19-2629-01A	0.1052932440208607	0.05255503213933037	0	0	0.7930583864195191	0.04909333742029003
TCGA-27-2528-01A	0	0.0908455569075176	0	0.21187746651555203	0.6972769765769303	0
TCGA-06-1804-01A	0	0.43605800312399234	0	0.23776502927522125	0.3261769676007865	0
TCGA-14-0817-01A	0	0.4838920307433668	0	0.12194587882662794	0.3941620904300052	0
TCGA-06-0187-01A	0	0.2451008959892702	0	0.20411625871590072	0.5507828452948291	0
TCGA-28-5218-01A	0.2747122147640354	0.40233962742527696	0	0.01501110519831093	0.30793705261237675	0
TCGA-06-5408-01A	0	0.33145233605714214	0	0.1702541583011025	0.49829350564175545	0
TCGA-28-5204-01A	0.15071302505901626	0.0826162204506343	0	0	0.6945804031492712	0.07209035134107823
TCGA-12-0618-01A	0	0.11308139620137368	0	0	0.8242734836512425	0.06264512014738381
TCGA-27-2523-01A	0.03590840393837028	0.1954774331186543	0	0.04187093378967952	0.7267432291532958	0
TCGA-19-0957-02A	0	0.29548137191469176	0	0.3337259690830749	0.37079265900223346	0
TCGA-12-0619-01A	0.05721726539168415	0.44593016166634186	0	0	0.45215951362814577	0.04469305931382825
TCGA-19-2624-01A	0	0.08693662414122469	0	0	0.7234372811286756	0.18962609473009967
TCGA-06-0686-01A	0	0.1584746090765448	0	0	0.7161551814764966	0.12537020944695865
TCGA-19-2625-01A	0	0.3495644165142778	0	0.29947187501735184	0.3509637084683704	0
TCGA-28-2514-01A	0	0.14832393860032128	0	0.2565595378077792	0.5951165235918994	0
TCGA-06-2558-01A	0	0.33099147052528677	0	0.21841794712034412	0.45059058235436894	0
TCGA-06-0882-01A	0	0.34926341566512314	0	0.13710411149463245	0.5136324728402444	0
TCGA-14-1402-02A	0	0.5295366967491022	0	0.17417236127513094	0.29629094197576683	0
TCGA-06-5858-01A	0.06596876195660925	0.12016124040152933	0	0	0.7815774492124636	0.03229254842939788
TCGA-16-0846-01A	0.10027741746885084	0.09387100255257504	0	0.0970566149671479	0.7087949650114262	0
TCGA-06-0680-11A	0	0.09511290074887437	0	0.16857823456049265	0.7363088646906332	0
TCGA-14-0781-01B	0	0.4029031709069007	0	0.20616094531659648	0.3909358837765028	0
TCGA-06-0171-02A	0.04679805862103958	0.7756233585181563	0	0	0.17080462071933905	0.00677396214146497
TCGA-19-4065-02A	0	0.33148619309232386	0	0.06927794686769209	0.599235860039984	0
TCGA-06-0130-01A	0.32690766944713157	0.10173966690596324	0	0	0.5534670786173437	0.01788558502956142
TCGA-41-3915-01A	0	0.5667361584503638	0	0.16426996223153076	0.26899387931810537	0
TCGA-06-0681-11A	0	0.13736028579673532	0	0	0.7924384405589024	0.07020127364436238
TCGA-14-1825-01A	0	0.1089950126558342	0	0.3033098789135004	0.5876951084306654	0
TCGA-19-5960-01A	0	0.06813999374437076	0	0.4127814030389874	0.5190786032166418	0
TCGA-06-2557-01A	0.14334580793785795	0.08523085661886515	0	0.06313620090529012	0.7082871345379869	0
TCGA-28-1747-01C	0.09890731863225104	0.07809956849068019	0	0	0.8229931128770688	0
TCGA-28-5220-01A	0	0.07854047513306402	0	0.22702341330392783	0.6944361115630081	0
TCGA-02-0055-01A	0	0.5638699439353192	0	0.11785176920610388	0.3182782868585769	0
TCGA-02-2483-01A	0	0.3379547251385689	0	0.05281776114893533	0.6092275137124957	0
TCGA-76-4925-01A	0	0.3260917674224616	0	0.3032015673229218	0.37070666525461654	0
TCGA-28-2499-01A	0	0.08932896122516054	0	0.19881490827683293	0.7118561304980064	0
TCGA-32-1982-01A	0.06816357010772617	0.28933576994235194	0	0.1554022630860055	0.4870983968639164	0
TCGA-28-2509-01A	0.0825598150566529	0.28254468508305586	0	0	0.5886678089580625	0.04622769090222884
TCGA-06-0125-01A	0	0.15162432367223042	0	0	0.6811410466914959	0.16723462963627375
TCGA-06-0158-01A	0.05987014036764964	0.08392157089361921	0	0	0.8494868699338833	0.00672141880484788
TCGA-14-0789-01A	0	0.4393934952058307	0	0.2343184203138208	0.3262880844803483	0
TCGA-14-1034-02B	0	0.13079490880927616	0	0.405138944063087	0.4640661471276369	0
TCGA-16-1045-01B	0	0.44522295895173686	0	0.09709586980588732	0.4576811712423758	0
TCGA-76-4926-01B	0	0.15756558690592332	0	0.28793618548604316	0.5544982276080335	0
TCGA-19-1389-02A	0	0.4251697659004709	0	0.17478695871985933	0.40004327537966977	0
TCGA-06-0675-11A	0	0.13197240913147051	0	0.06445839909114583	0.8035691917773837	0
TCGA-06-2564-01A	0	0.17689253092505075	0	0.232243145246575	0.5908643238283743	0
TCGA-27-1835-01A	0	0.08633959081652615	0	0.2801645702234914	0.6334958389599824	0
TCGA-27-2524-01A	0	0.6122114692721562	0	0.10929207869085408	0.27849645203698964	0
TCGA-06-AABW-11A	0	0.04276228922539908	0	0.2794646782320329	0.6777730325425679	0
TCGA-14-1829-01A	0.02034158486211864	0.4516884317804159	0	0.04980835496530832	0.4781616283921572	0
TCGA-76-4932-01A	0.03111788871938781	0.10707146610128417	0	0	0.8469273513586394	0.0148832938206887
TCGA-06-0190-01A	0	0.4929238747715328	0	0.1992328494066589	0.30784327582180837	0
TCGA-06-0645-01A	0	0.570315732449758	0	0.0810144435069578	0.3486698240432842	0
TCGA-19-1787-01B	0.08892164799214969	0.13913128099489494	0	0	0.7240551631239189	0.04789190788903642
TCGA-06-0745-01A	0	0.44211797990390633	0	0.14892786852043605	0.4089541515756576	0
TCGA-12-5295-01A	0.08634982882114008	0.14359859609815234	0	0.03961729964988962	0.730434275430818	0
TCGA-27-1831-01A	0	0.5314123840139909	0	0.10032038307167691	0.36826723291433205	0
TCGA-27-1832-01A	0.01803211543134771	0.364757630430262	0	0.102750563480738	0.5144596906576523	0
TCGA-06-0132-01A	0	0.5065019553171765	0	0.08607428619295245	0.4074237584898711	0
TCGA-27-1834-01A	0.01566651171839674	0.07017387813450576	0	0.11175061660041873	0.8024089935466788	0
TCGA-27-2526-01A	0.21125689541555775	0.04180076192280095	0	0.23120988098272033	0.5157324616789208	0
TCGA-06-2562-01A	0	0.5338461369592074	0	0.19065027488188777	0.27550358815890486	0
TCGA-12-3653-01A	0.06833431503388009	0.05195402000034555	0	0	0.8451670210370679	0.0345446439287066
TCGA-02-2486-01A	0.02646841959808786	0.5585317912872153	0	0.10359151709242358	0.3114082720222733	0
TCGA-76-4931-01A	0.07559918883122584	0.15105317527403328	0	0	0.6548205089288714	0.11852712696586952
TCGA-06-0221-02A	0	0.14051337069716657	0	0.38077270002322205	0.47871392927961126	0
TCGA-19-4065-01A	0	0.533600927562614	0	0.14257607699750358	0.3238229954398826	0
TCGA-06-0178-01A	0	0.463690556318176	0	0.19570862871855685	0.34060081496326705	0
TCGA-12-1597-01B	0.03238384356947642	0.1029449885813906	0	0	0.8148370865154978	0.04983408133363526
TCGA-06-0219-01A	0	0.5147546672812645	0	0.05735336153095807	0.4278919711877774	0
TCGA-06-5410-01A	0.00832952911538597	0.7197035341188235	0	0	0.2600016599841187	0.01196527678167197
TCGA-32-2638-01A	0	0.2532813349867294	0	0.17192645277866714	0.5747922122346034	0
TCGA-14-0790-01B	0.24147776210218447	0.05351449634815149	0	0.05715585408614644	0.6478518874635175	0
TCGA-14-0787-01A	0	0.2957133453130594	0	0.22242705535059992	0.48185959933634065	0
TCGA-06-0644-01A	0	0.35769490732038817	0	0.2267955847368958	0.41550950794271607	0
TCGA-06-0744-01A	0	0.16102545767228138	0	0.2807257449588017	0.5582487973689169	0
TCGA-CN-6016-01A	0.01922300346900822	0.8141249478689256	0.08210881227576006	0	0.01183088477316095	0.07271235161314517
TCGA-CN-6024-01A	0	0.9393244115674048	0.02200724996119264	0.0332823598813396	0.00538597859006307	0
TCGA-BB-4224-01A	0	0.8933248985548253	0.01674182033614822	0.0770246338924791	0.01290864721654754	0
TCGA-CV-A468-01A	0.05468745115693001	0.6493182704733481	0.10301430677852257	0.12451064650924357	0.06846932508195565	0
TCGA-CV-6962-01A	0	0.8847575301412761	0	0.10371526863210873	0.01152720122661507	0
TCGA-BA-A4IH-01A	0.02683867139504616	0.7425587481765963	0.09498899069251526	0.04707051008485446	0.08854307965098768	0
TCGA-CV-7099-01A	0.01247872918909981	0.8766609678050121	0.04249517716452209	0.05413108502434926	0.01423404081701665	0
TCGA-MZ-A6I9-01A	0	0.6466802351729519	0.03251353481609096	0.0723931447251706	0.2484130852857865	0
TCGA-CV-A45U-01A	0.03471601519303533	0.8373194467586779	0.03736524662446961	0.05545893768605584	0.03514035373776133	0
TCGA-CV-7261-01A	0	0.45883462026067634	0	0.16038998261201293	0.3807753971273109	0
TCGA-CN-A63W-01A	0	0.8354103098143236	0.00994135089093183	0.14607940650993617	0.00856893278480829	0
TCGA-H7-7774-01A	0	0.8954276439273297	0.0478173057905087	0.04118762537144233	0.01556742491071933	0
TCGA-CV-7435-01A	0.00340891329856876	0.8715446438128136	0.06955412621340139	0.02255237691265993	0.03293993976255616	0
TCGA-CN-6020-01A	0	0.9036589479767398	0.03436569072862031	0.03904030826040945	0.02293505303423044	0
TCGA-CN-4735-01A	0.07862804924368617	0.5209797546257535	0	0.13109157694508977	0.2693006191854705	0
TCGA-P3-A6T3-01A	0	0.8871681205344184	0.08212923889179999	0.0307026405737815	0	0
TCGA-CV-6962-11A	0	0.901840007979133	0.0201785375058993	0.05985271735969316	0.01812873715527459	0
TCGA-BA-A6DI-01A	0	0.9377664667606253	0	0.03396150618844829	0.02827202705092644	0
TCGA-BA-4075-01A	0	0.8939100801086649	0.02710240242268937	0.0682069192331385	0.01078059823550713	0
TCGA-KU-A6H8-01A	0.07248720232814881	0.7488229697356313	0.01825847930764499	0.12143426846511032	0.03899708016346453	0
TCGA-HL-7533-01A	0.05581250826472446	0.6231973035841923	0.01076563017060557	0.27065041726345945	0.03957414071701834	0
TCGA-CQ-A4CB-01A	0.00199593884940682	0.8759293509172585	0.06493736096780317	0.02062178621918386	0.03651556304634775	0
TCGA-CV-A45Y-01A	0.03218116170274019	0.7222383489924284	0	0.06811858450536705	0.17746190479946436	0
