Mixture	T cells CD8	Monocytes	T cells CD4	NKT cells	B cells	NK cells	P-value	Correlation	RMSE
TCGA-OR-A5JJ-01A	0.01156892304281720	0.02981256116881342	0.00000000000000000	0.29184311884168673	0.66677539694668253	0.00000000000000000	0.00000000000000000	0.03622087786106087	1.08078649289806039
TCGA-OR-A5LT-01A	0.13337623849932367	0.03791465728851552	0.00000000000000000	0.00000000000000000	0.77523215039620708	0.05347695381595382	0.00000000000000000	0.05144573520218912	1.08448377404917662
TCGA-OR-A5LH-01A	0.14788596542035537	0.15223077696691886	0.00000000000000000	0.04672973465261064	0.65315352296011520	0.00000000000000000	0.00000000000000000	0.25403190852663160	1.00812673529970631
TCGA-OR-A5K0-01A	0.00000000000000000	0.02712853529319625	0.00000000000000000	0.02753391319017751	0.94533755151662624	0.00000000000000000	0.00000000000000000	0.46360862980723516	0.88919662247459419
TCGA-OR-A5K9-01A	0.00000000000000000	0.06288858165832514	0.00000000000000000	0.28994271390542931	0.64716870443624552	0.00000000000000000	0.00000000000000000	0.00314413434253778	1.09903411754417468
TCGA-OR-A5LD-01A	0.00000000000000000	0.03481281130096108	0.00000000000000000	0.17510005204205550	0.79008713665698327	0.00000000000000000	0.00000000000000000	0.02285255466193520	1.09826902975986207
TCGA-OR-A5JK-01A	0.54214843978388672	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.45785156021611345	0.00000000000000000	0.00000000000000000	0.24263366853441262	0.98123144882347280
TCGA-OR-A5K4-01A	0.00000000000000000	0.03734460471702642	0.00000000000000000	0.36351522438386424	0.59914017089910920	0.00000000000000000	0.00000000000000000	0.00357248304177409	1.09340701630607540
TCGA-P6-A5OF-01A	0.00000000000000000	0.15602728687739084	0.00000000000000000	0.32205389005850038	0.52191882306410875	0.00000000000000000	0.00000000000000000	0.03032816961098235	1.11711898282656241
TCGA-OR-A5JV-01A	0.12720208958580331	0.04035298415842855	0.00000000000000000	0.03236158029702557	0.80008334595874253	0.00000000000000000	0.00000000000000000	0.65727796751321110	0.77367064554312426
