,coef,abs coef,% total,cum % total,coef OR
EpiDISH_CBSX_melanoma_Endothelial.cells,0.2602080106843721,0.2602080106843721,0.497815765835051,0.497815765835051,1.2971998900407014
EpiDISH_CBSX_melanoma_B.cells,-0.1634959572011594,0.1634959572011594,0.31279154293122674,0.8106073087662777,0.8491699320178611
EpiDISH_CBSX_melanoma_CAF,0.09899544933338968,0.09899544933338968,0.18939269123372218,0.9999999999999999,1.1040612753326686
EpiDISH_CBSX_melanoma_Malignant,0.0,0.0,0.0,0.9999999999999999,1.0
EpiDISH_CBSX_melanoma_T.cells.CD8,0.0,0.0,0.0,0.9999999999999999,1.0
EpiDISH_CBSX_melanoma_NK.cells,0.0,0.0,0.0,0.9999999999999999,1.0
EpiDISH_CBSX_melanoma_Macrophages,0.0,0.0,0.0,0.9999999999999999,1.0
EpiDISH_CBSX_melanoma_T.cells.CD4,0.0,0.0,0.0,0.9999999999999999,1.0
AAGE,0.0,0.0,0.0,0.9999999999999999,1.0
