Mixture	B.cells	Macrophages.M1	Macrophages.M2	Monocytes	Neutrophils	NK.cells	T.cells.CD4	T.cells.CD8	Tregs	Dendritic.cells	P-value	Correlation	RMSE
SimData1	0.02250563859430489	0.06415751834214409	0.28117207354290602	0.22099909817597499	0.00000000000000000	0.10009235878795325	0.00000000000000000	0.07796736749958554	0.18207228069332843	0.05103366436380291	0.00000000000000000	0.97591985422061367	0.59296769115267400
SimData10	0.01693136888434738	0.06242492078349297	0.23895962855728958	0.24975613524850074	0.00799691857469370	0.09517621985065675	0.00000000000000000	0.12580798755821226	0.18027907338976942	0.02266774715303715	0.00000000000000000	0.97419249593020851	0.60736601537507795
SimData100	0.14983314136019910	0.04021001496852417	0.12044384034086349	0.13674797696067345	0.09063597084135543	0.18704513473964349	0.03972299652940806	0.19261434656896470	0.03286199001337559	0.00988458767699252	0.00000000000000000	0.85943406155101154	0.69288806121346047
SimData1000	0.11729108710200360	0.02696247962804461	0.15369906525021265	0.17803276699603385	0.09099104998113851	0.10639838080810560	0.18139475476906303	0.10522796099752761	0.00000000000000000	0.04000245446787033	0.00000000000000000	0.86587108998846507	0.71642701355587457
SimData1001	0.11090931162652902	0.03784250509902261	0.10734863531570700	0.17566904338261441	0.06449015985213463	0.11247996032605807	0.17896462625570053	0.08263583550081913	0.00199991255654300	0.12766001008487152	0.00000000000000000	0.80193114294428602	0.75215627102174232
SimData1002	0.09566606405179116	0.01275529757649616	0.20683803095477657	0.31169829157223089	0.05754137928199909	0.12281671543539745	0.05932667642571764	0.12779527983328909	0.00556226486830190	0.00000000000000000	0.00000000000000000	0.71529746642547942	0.76070553380053929
SimData1003	0.00809873729086761	0.00000000000000000	0.00000000000000000	0.95919006877967794	0.00000000000000000	0.00396728455377256	0.00000000000000000	0.00234220621268102	0.02640170316300081	0.00000000000000000	0.00000000000000000	0.29614139025352293	1.04968411928303706
SimData1004	0.17107809266371418	0.04378505103457177	0.08179013602067159	0.11831141921909938	0.03939009573771997	0.07944824840242198	0.16197877860418264	0.14775026203909850	0.10458928300296746	0.05187863327555249	0.00000000000000000	0.94786069662298289	0.68183483820470792
SimData1005	0.19082658577781367	0.03568186091567260	0.06764539296369179	0.09462948280287183	0.04210090111922884	0.07753959292524892	0.16248774169912697	0.18239513036667560	0.07837863809798233	0.06831467333168760	0.00000000000000000	0.95572797490736083	0.66140089556377868
SimData1006	0.18811300194883382	0.02919378153554308	0.06481308679640542	0.11689220402365395	0.05415751784066929	0.09565123262377739	0.13682342334676681	0.13167248340194429	0.08832138448535590	0.09436188399705017	0.00000000000000000	0.93611658250311391	0.67941407402935261
