Genes	B	cancer	CD4	CD8	M0	M1	M2	Mono	Neu	NK
PSENEN	68.01121473490271	138.65556593293678	85.94176940305611	141.35274577708674	419.4687117171881	413.8916673845829	450.3560674922147	220.00221255786417	262.6041218660506	259.57984632952054
PTPN6	284.3231171245728	56.510015814782456	249.36866393103912	391.81766432315345	804.1801824645509	735.5247591195252	850.2681621419317	673.8333392660091	1075.8004586434736	707.6195292350274
RAVER1	13.331964584969276	28.047899894748557	17.119494276114633	15.959180974832373	7.794929084002522	10.409438541761261	7.704876159292011	13.441993178748545	19.73721316530419	17.135261651294734
RBM23	272.3062708665166	52.82157919525348	262.8333344600967	205.3551699806884	36.03837989013329	18.39122754044313	26.75843335655112	107.81598695454561	329.1292332679642	269.71732531218777
RPN1	60.895686185995615	252.9955249855847	28.539547305511437	17.249834278377826	12.767777532433318	12.786374372075922	9.884385149935794	9.97093746518514	19.658667829359125	17.297444149670266
SLC16A3	11.790113309790895	77.84660492542487	8.838860893671917	39.89795243708094	295.1682840048624	623.7159028756366	96.63092945086485	135.6993704238678	559.0915558595116	96.41054040590747
SLC16A6	0	1.4864537193781926	0	0	0.8744178563121602	0.6348137011878078	0	1.6808530665483346	1.4244971191509945	0.9519589806274851
SPATA13	4.964322243423555	14.425965632112755	9.35914051008892	19.714096318146087	6.170999457240951	5.888090451298648	6.537470680611404	29.404360078512443	26.107518637478673	12.41601237275119
SPIDR	27.888152636620774	41.69979516512518	20.963066718047514	31.213985837064634	28.79229319397985	23.940371083741447	68.87388063947071	27.547729607951478	6.694669545368874	25.824529350723747
SYNJ2	0.9069317930608382	9.812752626560979	7.28603367937079	2.2798829964046248	0.8875917983023567	0.16289871088476154	1.887863429442363	0.3133934651821427	0	4.222996975932858
TLX2	0.1654774081141185	0.059669830983413615	0	0	0	0	0	0	0	0
TMCO3	39.428246614920745	36.75674320529995	27.967589038159005	31.280567409819508	62.43470732931124	30.190470942183282	45.4893367061369	87.40435946051339	92.22957824456604	21.895056554432156
TMEM184A	0	14.719600263172754	0	0	0	0	0	0	0	0
TNKS1BP1	1.4892966730270667	143.6856958340649	4.528572956539936	2.7542637970910255	46.37886386729467	29.866700636320598	45.02397264776209	1.6179742703259636	0.30301892259936347	1.4887569078320522
TYK2	244.23608319798132	104.41524992135213	226.84365215601798	332.4789869345595	155.6471453644057	152.19759333182833	113.00655260971371	421.07780385233207	679.2177021334218	300.522060909329
U2AF1L4	13.83070984417778	23.971128158909725	11.912635165644494	10.678468838995796	8.454836139231405	6.034208019832171	5.978234193234149	17.8786156871019	12.593875658566768	13.74258678220771
UBR5	309.9498275561825	61.38150749283334	232.1406459856911	201.4547234443721	131.3948801368134	80.17437822077326	90.59066514561516	129.21368312390987	160.6150608398271	142.78414228663868
WIPI1	8.615852034077962	38.18569562292997	1.9035921641407607	14.36151837054606	81.16958202188101	42.51816393437708	28.030345947579125	37.80560581523029	32.490366522478254	58.07920262576068
ZNF641	9.101257446276518	9.364720914313237	18.862065523814543	22.178358357914345	15.139260830063787	13.191925873506435	6.6314378318409295	19.57783077634998	43.78195432782526	23.090289282622944
ZNF668	6.571374435820124	0	14.236037879124158	12.321310198841303	19.930579980669783	20.563691332005682	27.145177128181885	26.9144484675388	10.270459496750995	23.059448465513146
AHSP	0	0	0	0.590199385090934	0	0	0	0	0	0
ALAS2	0	0.08223856188226591	0	0	0	0	0	0	0	0
AQP9	0	1.6096210410569365	0	0	3.0210529698199613	135.5905365458471	12.900400101189483	814.3995465707035	598.7361762309815	0.9114133560336021
ARG1	0	0.15089478051239882	0.3613011767147881	0	0.16782820567816525	0	0	0	38.699371553680145	0
AZU1	0	0.1376668223758905	0.08558353851986694	0	9.29397716762223	1.561862539442662	5.458541052949618	4.271526714839996	8.105053327509932	0
CA1	0	0.07369166476475213	0	0	0	0	0	0	0	0
CAMP	0	0.34001824946379544	0	0	55.59312381576529	18.35494529492997	1.9178657753606765	6.440955064817011	135.59869171766002	0
CEACAM3	0	0.24982283140398107	0	0	0	0.10047092733058391	5.6635902883270886	2.3531942931676686	336.764778679561	0
CEACAM4	0	0.4365895020529076	0	0	0.16782820567816525	1.6911989656249469	0.23348109573612155	5.378729812954671	125.32415731590586	0
CEACAM8	0	0	0	0	0	0	0	0	0.3958587926488187	0
CHTF8	3.7873388573392086	0	4.086669032226275	6.839648989213875	5.902002096941905	4.0962046315662715	5.531017021621082	2.507147721457142	4.448498318255268	3.726744673322174
CLC	0	0.04997793375367321	2.152412391344098	0.8214206799227536	0	0	0	5.014295442914284	16.961732049851932	0.45570667801680104
CMTM2	0	0.46925004616670396	0	0.9836656418182234	0.1920535906339305	0	0.5901125462648236	26.221307838154022	1793.0044916091952	0.45570667801680104
CRIP1	638.5773179123834	0.4768053393515511	734.0402942698939	1325.7729773953242	167.28810453136694	114.18008039097657	245.63434738273278	1089.8651283499403	7.114068198963793	1043.325906758098
CXCR1	0	0.20773342036559553	0	2.2798829964046248	2.3552374007901533	0.9335964736647608	4.319400271118249	3.3168472541682252	2440.606927475169	95.36778536860814
CXCR2	0	0.41247111435644135	0	0	0	0	0	0	258.1531706026718	16.891987903731433
DEFA1	0	0.09639057206974916	0	0	0	0	0	1.067881678709999	239.33964936785856	0
DEFA4	0	0	0	0	0	0	0	0	12.434482062307794	0
ELANE	0	0.10291014031928311	0	0	0	0	0	1.4561768432933673	6.2199469727658805	0
FCAR	0	0.23965984610461102	0	0	0	0	0	0	5.1289318938425135	0
FCGR3B	0	1.6708826235597087	0	1.1399414982023124	0.384107181267861	13.079163874710929	0.1475281365662059	4.749608553095083	943.3905219980816	33.946158305838395
FFAR2	0	0.7461037786189383	0	0	0.7649856617413507	6.650139951224011	0.4425844096986177	91.57357853022447	871.5051002079074	0
FOLR3	0	0.19303029914599382	0	0	13.17027415381295	2.3261133501735682	4.405014668698847	56.47666303602405	113.39001959589315	0
FPR2	0	0.3970078074882921	0	0	3.482544218531669	96.2798101320889	1.7511082180209117	200.88521118175348	1491.8288032420865	0
FUT7	1.3603976895912573	0.3125758123994996	1.6357051781380403	22.034110376728204	6.550548488485019	15.541871418245217	0.33521315282552006	32.6139787312529	121.1943607233936	62.161153112943715
GATA1	0	0.08111578570913316	0	0	0	0	0	0	0	0
GLT1D1	0	0.30854941618815673	0	0	0	0	0	1.7798027978499982	15.906494532121929	0
GP9	0	0	0.33017557331950226	0	0	0	0	14.367571308101418	0	0.9114133560336021
GYPB	0	0	0	0	0	0	0	0	0	0
HBD	0	0.07240791421669578	0	0	0.7197635926241914	0.6180325588365694	0	0	0	0
HBM	0	0	0	0	0	0	0	0	0	0
HBQ1	0	0	0	0	0	0	0	0	0	12.132193000594008
HRH2	0	0.48258989384428524	4.463063747097648	0.8214206799227536	4.189663285208387	10.724708350787779	9.29427260367097	54.04801423955144	165.16672003300673	0
IL18RAP	0	0.5940591748252345	2.0461006151166687	91.9991161513484	0	0	0	1.9415691243911564	498.04064884302727	708.1341183184097
MEFV	0	0.37521777327358846	0	0	0	0	0.1475281365662059	16.018225180649985	68.30276305987209	0
MGAM	0	0.19852232976710102	0	0	0	0.14611756853352317	0	0.7119211191399993	317.4945795647817	14.765932204538874
MIA2	18.61889423482368	0.06787935639825904	12.514122577428573	14.558251498909703	4.19612068679713	2.9777081937126146	6.887692324215587	6.359416808503907	20.60436953189143	12.17273862518789
MMP25	0	1.6085885761256473	0	0.8214206799227536	0.1920535906339305	0.8904718785881971	0	10.9130732886672	935.0345535758303	0.4962523026106841
MMP8	0	0.06096095193221227	0	0	0.527710001990261	4.280897880790707	5.163484779817207	0	0.9754178723528397	0
MPO	0	0.12246608365495523	0.49549892158541475	0	2.8548289855410007	2.0183169404461303	3.8524380796460056	19.57783077634998	4.694357169575052	0
MS4A3	0	0	0	0	0.16782820567816525	0	0	0.31664057020633884	3.225900496642268	0
NFE2	0	0.6439144831660878	0	0	0	0	0.4653640583748021	0.6267869303642855	15.704225159521517	0
NLRP12	0	0.15344179137029412	0	0	2.811231395819008	0.4643114928765133	0.3146439049070605	16.374185740219982	30.46370650061084	0
PADI4	1.3331964584969276	0.12126114010936541	3.225679238078481	0.8214206799227536	0	0	1.1802250925296471	296.84401603069705	707.6435507316578	1.9039179612549701
PF4	2.0405965343868857	0.14222499392951904	6.311680081336236	2.464262039768261	0.18882488983955925	0	0	126.02294694212286	0.14244360871196507	3.2304923707114903
PGLYRP1	0	0.06111315282169749	0	0	0	0	0	0.3133934651821427	244.70389213810057	0
PHOSPHO1	0	0.3682106508182442	0	0.8214206799227536	3.3340882176197315	1.164314058136167	71.78240600431322	0.9499217106190165	214.1552464682678	0
PPBP	4.534658965304191	0.2255944105088164	24.84731743602993	4.107103399613767	0.1920535906339305	0.6180325588365694	0.8171838350764254	426.51484806793843	0.45496504029595686	11.433212575013908
PROK2	0	0.10838040781287106	0.17025420151688156	12.539356480225436	0	0	0	19.948355922999347	487.24437663823005	0.4962523026106841
PRTN3	0	0.044387829130554654	0	0	0	0	0	0	0	0
RETN	0	0.4946824644069987	0	0	0	0	0.16760657641276003	1.0991584607290703	0	0
RNASE2	0	1.640164678739777	0	0	0	1.3329654168883307	1.5176271222847901	146.6681417052428	4.30680816475703	0
RNASE3	0	0.08609912094397325	0	0	0	0.14611756853352317	0	2.8476844765599973	3.2089933085644904	0
S100A12	4.380916290546749	1.2140759494345827	0	0	0.5729320711074202	39.73847221247754	0.7376406828310295	2994.15323187114	2168.3834352410704	1.4076656586442862
SDHD	2.666392916993855	0.21198494421632244	3.731775171654112	1.1399414982023124	2.6627753949070705	2.584685519177324	1.5176271222847901	1.375278129777069	1.3019174898615364	1.4887569078320522
SIGLEC5	2.813115937940015	0.5103871874332033	0	0	3.802125986184173	7.883392983714257	16.257837912037722	10.32285622752999	28.252738665969527	0
SMIM3	0.3443035324853826	0.06105323861632617	13.786849607041404	26.218654458653184	207.06716429815128	234.40642347079063	50.84102337744713	71.41058876210165	29.110494146382727	31.58653366656663
SNURF	19.72576649907323	0.09017488995424817	56.0267434168273	13.142730878764057	6.29579538059288	3.1238586989174886	11.212138379031648	2.2164839914443717	0	5.71175388376491
TREML2	55.32283937671112	0.11382625007893399	8.715937100201561	1.1399414982023124	1.8346858094818126	0.3555731515797614	4.868428506684794	14.002076227863068	308.2606816191425	3.352129244493139
TUBB1	1.1336647413260477	0.09029024609258324	3.46958239044518	0.8214206799227536	0	0	0	73.17254895710667	0.2958509502876002	1.863372336661087
VNN3	0.6886070649707652	0.3338350903644983	0.26725866693082173	0.8214206799227536	0.602711645345901	0.8740450140442844	0.16760657641276003	16.24240842432116	841.3370916359036	0.4962523026106841
ZDHHC19	1.9857288973694223	0.20229655593638518	0	0	0	0.43835270560056955	0	0	0.8103680209652409	0
A2M	0	240.94553219123117	0.4962169169871693	13.67929797842775	1005.1142570334753	653.8918129052313	1090.4483861414164	0.6332811404126777	0	5.630662634577144
ABCB1	15.223921546498904	2.88183169585822	6.330542229471643	42.713875355983184	0.671312822712661	0.14611756853352317	0	0.07851131862350502	0	36.05280439006279
ABCB4	89.1923229735099	0.9363565470301057	0	0	9.210135698589642	8.444428448483558	7.2288786917440895	0.3361706133096669	0	0.9519589806274851
ABCC3	0	28.625130084839935	0	0	37.95068237021936	34.59070455075081	92.84012964577302	21.563197390909124	0	0.45570667801680104
ABCC6	0	4.15643124594897	0	0	11.50692700636495	6.242537445143027	4.868428506684793	16.802491473435687	2.210027163308475	0
ABCD2	0.6801988447956286	0.1456454435882607	117.32323718278116	116.07254573455036	0.5542608754343705	0	0	0.35596055956999967	0	7.818399967989296
ABHD15	53.78015763708852	9.675632695670966	23.74432876558118	94.03843535782215	49.91550095660402	47.45412787099303	76.86215915099326	24.20428415829602	0.1429243512161065	163.28123798991064
ABLIM1	58.49710065242406	37.602409399789366	191.08461856982655	68.39648989213876	0.1920535906339305	0.5525901003182115	0.7376406828310295	0.6723412266193338	1.019363063015497	64.57102818429345
ACCS	93.86744058179676	13.045862877369311	66.73343187347545	37.78535127644666	27.799096858039736	11.872623144237927	12.448488561525956	37.375858754849965	0	19.33270379219097
ACER1	0	0.048086751080121316	5.28313781348248	2.2798829964046248	0	0	0	0	0	0
ACKR3	1.721517662426913	25.58098306110756	11.618487361036152	13.679297978427748	0.21860446407804004	0.8237015869905693	0	7.281079638488795	0	23.758428891093246
ACOT11	0	5.492895000960663	0.5492979549986049	0	7.929982614273945	6.506123010135218	0.34902304378110155	3.2036450361299966	0	0.9925046052213682
ACOT2	37.32950083791397	27.472411012497318	27.003266264647532	36.96393059652391	222.38326759454299	220.99291750949067	192.97212562590448	9.521411834946885	0	68.04479430256825
ACOT4	0	2.5408563508565702	2.4610604297095584	9.857048159073043	41.787115563369724	31.46909171788043	86.97170816170528	0	0	23.3935182697483
ACOX2	0	10.17337457709482	0	0	48.29508737167593	18.52623862721422	74.94743173129501	2.8004152455726135	0	0
ACPP	0	3.100789948084021	0	0	1.4153018002926179	3.264929934791225	1.7703376387944707	8.251668778662415	16.8804040849925	0
ACSL1	0.9069317930608382	58.24656336515194	0	0	16.133230767330193	39.0068263906183	14.592568483507597	5.495792303645351	43.83087041914354	0
ACSL6	0	0.4656094326986843	109.94314725631457	88.91543685978037	0	0	0	0	0	0.4962523026106841
ACSM5	0	0.7175139439724167	0	0	1.6154372719104573	0.4940872226867516	4.405014668698847	0	0	0
ACVR2A	7.666603508456811	6.829573752942817	36.8380131301984	22.798829964046245	28.11748139324281	41.167614585585696	11.397247196067681	27.724110931168877	0	47.101696728763564
ADAM19	55.4328687301466	6.315430673802611	1.3631171574449263	4.107103399613767	0	0	0	5.699530263714099	22.911079176482616	0
ADAM28	288.0099049240225	5.938173650940194	0.16720400460279183	0	10.404338312018023	11.205663296701527	2.218070409493155	6.387241652883672	5.43300266874363	5.296592830341993
ADAMDEC1	0.330954816228237	2.8604541769053777	0	0	73.87272146411912	158.75642607697435	0.5028197292382801	2.2164839914443717	0	0
ADAMTS1	0	16.695380165806395	0	0.8214206799227536	0	0	0	0	0	8.193015396818332
ADAMTS10	0.4534658965304191	6.082644809965208	41.07303442048199	28.72303674109212	1.545730679024821	0.7369971270470435	0	1.6487376910936056	0	60.438827265032444
ADAMTS15	0.1721517662426913	1.881122945931869	0	0	2.118921888944953	0.34338083169087574	45.1403136623558	0	0	0
ADAMTS17	0	1.4724118172968799	23.444936532749587	11.399414982023124	0	0.19267444069499984	0	1.4917150538465953	0.7684357504819627	6.4609847414229815
ADAMTSL4	0	10.514976089313993	0	0	1.2319741641359117	3.1486887794287535	20.44800232235672	57.31326259515866	31.109832623191963	0
ADAP2	2.666392916993855	7.466474772828218	0	0	35.981715951964475	55.14984336387823	28.36795313193877	30.462391625919945	0.45878656751655067	0
ADARB1	62.12482782466741	9.058030306697564	15.657286145724925	25.46404107760536	10.84696494150853	11.339203879896782	6.786294282045471	1.3446824532386676	0	9.063883128258048
ADCY1	0	1.1117200419351634	0	0	5.166074742349896	1.9163095332870397	99.74211785553818	0	0	0
ADCY3	173.3155396046006	42.054575083777166	49.645788462039555	45.5976599280925	625.9022836575028	509.2149561552536	410.68378151576286	19.882948243565558	0.29397815975225916	7.656217469613765
ADM	0	35.2835521695811	0.17223573773535258	0	18.528990750855066	91.54693427302654	23.632527274199163	149.2621325890203	463.0059168769557	0
ADM2	0.22673294826520954	4.64332082772437	1.2408623354803205	0.7869325134545787	14.082091337071073	0.050235463665291955	0.33521315282552006	0	0.7000617819320223	0.4962523026106841
ADORA2B	0.22673294826520954	3.193082362034633	0	0	45.46098479306632	15.066788544699408	80.61876325453757	12.774483305767344	0	0
ADORA3	0.5164552987280739	5.227519633166649	0.38738968874801066	0	8.537969052093889	2.809896770200231	32.220391211584776	4.074115047367855	3.1877111574891055	0
ADRA2B	0.330954816228237	0.4940427856538617	0.16477646033606813	0.8214206799227536	546.6928865056603	72.37732355037019	577.0694425891328	47.49608553095082	0.1429243512161065	0
AEBP1	24.09503959800712	146.01852458876482	13.380821108460033	1.770598155272802	0	0	0	0.3133934651821427	0	4.759794903137426
AFAP1L1	0.1654774081141185	5.264001363311625	0.2567506155596008	0	112.69315995200341	34.16860088108807	271.5376899347932	0	0	0
AFF3	277.680798949461	1.0097815016932539	16.20729383226202	0.8214206799227536	0.16782820567816525	0	2.0941382626866094	3.6405398192443976	0	0.4962523026106841
AGMAT	6.121789603160657	1.9358850321195002	39.30875403970518	15.345184012364284	0.16782820567816525	2.2924503821102777	0.5901125462648236	0	0	1.9444635858488533
AHNAK	21.677540462949523	109.33903145421979	6.061953566460177	206.9980113405339	105.41239348942733	57.37634111769353	19.62124216330538	57.977791058696404	0	171.31207088835345
AIFM3	0.22673294826520954	2.0585948063628736	0.16918554082126286	0	1.5235139218939588	0.7452645410132114	1.7511082180209119	5.641082373278569	0.28489942383019895	0
AK1	13.772141299415305	80.07598678837596	67.75822305508531	85.42775071196637	152.00592120439816	51.1119262305437	123.08879344013515	8.14823009473571	0	77.53354329173331
AK4	0.1654774081141185	22.741901585520765	0.8606580128020902	0.8214206799227536	138.5264997559618	124.47339175325979	96.21401906899032	2.6893649064773353	1.0721730053728695	0
AK5	0	0.6367381419047144	103.75106741901527	6.098726979272985	14.87453108456256	5.155414300834486	1.5124331897181067	0.8636245048585552	0	15.059456384180143
AK8	6.571374435820124	2.153349554834127	0.0811744580346722	0	12.755669969605492	43.22789013016651	15.732195245353024	0	0	0
AKAP2	242.04562505270783	17.16693766904868	17.166165491825907	22.79882996404625	30.94499876790774	36.50937496871218	52.70247961094633	1.294379416260771	0	38.16915528177126
AKAP5	1.0952290726366873	0.8108043180965381	0.7957913342049946	3.2856827196910143	26.644579813474316	11.930065003356155	247.2571568849611	0	0	98.79130105480496
AKAP6	47.34173571674011	1.0966442080217926	6.312671741013767	1.5738650269091574	5.118978174603521	0.5862907360511675	0	0	0	0
AKR1B1	24.10124727397678	72.01842202157746	43.42925499367976	22.9997790378371	8.004905491532027	21.77234441518583	8.547935397050761	7.537086587856482	0	17.631513953905415
ALCAM	16.870873091783746	39.49626916584794	2.903434041156685	4.928524079536522	31.49031055875374	52.17580702901894	27.456479444113327	5.714900426264337	13.715349721367797	0
ALDH18A1	5.295277059651792	49.46791492866351	21.77300140574978	47.806150192365656	5.796490046343079	14.640256121808786	7.671463101442706	3.6978767464063362	0	42.26081057643838
ALDH1A1	0	49.10938561096729	0	0	4.901345783099536	1.9261134270817144	1.3960921751244062	0.6267869303642855	0	0
ALDH1B1	1.8202514892553037	21.992428703042176	10.872224028966649	25.46404107760536	19.672789329645134	56.60109091362036	10.179441423068207	6.7209965893742725	0	25.28773142351918
ALDH2	9.29605087887359	121.8485015081755	1.9666199820536536	0.19673312836364468	201.04606671884883	134.12304927356976	25.811412767565045	501.9043889936995	13.41250781457798	0
ALKBH8	8.84258498234317	3.9300192788740214	14.904591902346873	12.539356480225436	3.8643266975620527	2.8148094828278527	1.7511082180209117	9.412777172670674	0	9.397952932493201
ALPK1	23.126760723051373	9.563391318842227	25.80621642682271	4.928524079536522	74.82163485787734	38.287139437435044	58.83841021762032	43.875085125499986	422.3530568378718	0.4962523026106841
ALPL	0.49643222434235557	9.09172889956215	0	0	0	0.8403443783113284	0	0	66.97047520169527	0
AMIGO1	1.3331964584969276	3.7009559380432515	90.33794703268127	67.08599677200283	4.133005624695922	2.044529322168586	10.697892766840056	0.31664057020633884	0	34.44241060844908
AMZ1	0	0.23748079719701118	0	0	13.701939194662518	11.586770959224033	3.9691786275140664	0	0	0
ANGPT4	0	0.057750682123076366	0	0	3.2358527336274774	0.050235463665291955	10.856870951729652	0.07851131862350502	0	0
ANK3	14.2841757407082	16.615949293233307	137.25344488397616	5.699707491011562	0.9473531499921675	0	0.35022164360418234	0.3361706133096669	0	5.955027631328209
ANKEF1	6.288141508336504	4.345671837591918	10.277994773369642	12.539356480225436	0	0.050235463665291955	4.278315960419971	0.07851131862350502	0	12.41601237275119
ANKRD13B	0.3443035324853826	6.690775403205836	1.0300359424048895	1.6428413598455072	0	0.19267444069499984	22.291674662897083	0	0	0.9519589806274851
ANKRD22	0	6.468093528902286	0.5943646068520406	0	0.16782820567816525	17.626307717650683	0	5.699530263714099	15.704845199422893	0.4962523026106841
ANKRD55	0	0.11572898548398773	42.87687766742493	0	0	0	0.35022164360418234	0.3925565931175251	2.97466904019125	0
ANO5	0	0.4036301440048431	0	0	248.07766763358566	75.29218094547869	310.2388902383617	9.521411834946887	0	0.45570667801680104
ANPEP	4.081193068773771	17.15954107582612	0.42411040533515904	0	386.0921760327135	553.7158162411663	162.1526209887364	471.6473704734628	1060.6902125484908	0.4962523026106841
ANXA1	0	247.46919568365104	201.85931050019087	211.488112990918	84.34719571269184	105.6348775413814	113.15408074627992	182.14625920653168	16.746447398699093	55.54769068062929
ANXA2	19.691811565580103	1135.7847121713835	2.9158755823981473	18.071254958300578	158.41366857614065	112.25477213612518	84.95385432490633	119.34056772493176	0	7.534580595832114
ANXA3	0.22673294826520954	43.052236702520005	0	0	1.7832654775886225	0.6895300239270293	0	0.3133934651821427	157.06567703075012	0
APBA2	0	2.841649201091983	65.79732308972348	16.42841359845507	0	0.4475303505252749	0	0.3133934651821427	0	17.793696452280948
