Genes	B	cancer	CD4	CD8	M0	M1	M2	Mono	Neu	NK
CTBP2	0	59.4733760411357	0.36335025682191	2.46426203976826	18.2789383619331	19.7821455386768	9.57272492518098	43.2482981951357	82.8414130170231	151.543070033114
CTNNAL1	0.453465896530419	25.8647603815615	1.31821168268855	1.57386502690916	9.73661650803177	10.4029915897122	94.8605918120704	0	1.18717437061127	3.35212924449314
CTSL	0	131.857573048868	5.04621153709376	0	243.863253034927	580.631326495097	650.8941385301	6.01617083392044	0	0
CTSV	0	4.9956186975357	0	0	40.9625960697726	10.4009485852438	47.6301435301688	0	0	0
CTSW	0	4.7009554359338	2.00550503913966	23.4112422752737	0	0	0	0	0	47.1211063437317
CTTN	0	173.501634996966	0.995970938148865	0	88.4165254628306	47.5323937829694	74.5706054629733	0	0	0.496252302610684
CX3CR1	1.03291059745615	0.990920552461788	1.06983322005108	163.091763413461	0	0.146117568533523	0.116740547868061	133.819009632775	13.7826790019327	1696.74610929204
CXADR	0	16.5849815722644	1.03489691625391	1.13994149820231	14.9581427923571	6.23066901541941	1.25857561962824	0	0	0
CXCL1	0	10.8863378380204	0	0	1.58313000597078	282.65809262605	0	59.08945288862	693.380877301475	0
CXCL10	0	18.5977746412772	0	0	0.527710001990261	11.9935268672821	0.147528136566206	25.0714772145714	0	0
CXCL16	11.9987681264723	63.0515431767415	0.803753284816676	0	61.8362508130406	107.596922438964	91.1779775685414	22.78147581248	69.897767959065	0
CXCL3	0	1.88222417258898	0	0	4.19745463096632	122.138644977265	0.583702739340304	144.704740584297	1.48437945972	0
CXCL5	0	0.642002870920417	0	0	0.356653095517725	102.405338080349	0	3.29747538218721	0	0
CXCR3	0.680198844795629	1.86505008204088	2.45801023279547	119.927419268722	0	0.162898710884762	0	0.35596055957	0	25.2066401743314
CXCR6	0	2.70057120434786	2.22249506609576	328.568271969101	0.356653095517725	0	0	0.313393465182143	0	17.4596266480458
CYB5A	27.9971256284355	146.729979965758	21.8970768408626	42.1778354334856	191.782275115318	137.18236091043	261.031865032984	11.7157010976345	0	29.4199323427802
CYBB	365.705071932202	10.8730847404759	0.535858505577793	0	2723.4613654918	3896.72285432182	120.509128440774	3841.80003831351	100.383755139432	2.40017026386565
CYFIP1	2.41012472739768	62.8484102664483	2.88829234278859	5.7052607225457	142.606593901389	93.0454193851378	133.58244140097	39.5800712757924	0	1.44821128323817
CYGB	0.22673294826521	13.7246743236095	0	0	6.67791497828267	1.81920282772965	7.44582493399683	0	0.499994858004302	0
CYP19A1	0	0.318763778595138	0	0	14.8634911199283	27.9206153732233	0.349023043781102	0	0	0
CYP1B1	0	8.95794358695593	0	0	4.07807719519969	36.6485135372212	2.68170522260416	15.3097071315835	0.141968969410958	0
CYP27A1	0	23.3434656264111	0	0.196733128363645	79.1135613496117	54.5060394429678	66.5421122847946	14.4160993983786	20.4933413526079	0
CYP27B1	0	2.55558354944764	0.668257494428006	0.590199385090934	3.69649849188389	30.831516936175	9.53996319668344	0	0	0.455706678016801
CYP2U1	29.7822555599856	3.07181203644909	7.59326411161664	4.10710339961377	0	0.293145368025584	0.147528136566206	1.06788167871	0	2.40017026386565
CYP4F3	0	0.766716619237379	0	0	0	0.309016279418285	0	2.193754256275	278.396591487273	0
DAB2	0	24.9342125067647	0	0	170.376502048417	120.824740484632	155.119445119181	1.88036079109286	0	21.560986750197
DAPK1	0.860758831213457	12.1182752467439	1.43564080209299	0	65.8393918071943	85.8782479922851	59.7823419323415	245.6127861033	61.2829432861321	2.85587694188246
DCAF4	43.0241261096708	14.9887115938154	27.1236535176385	15.3451840123643	7.35772015584644	6.44919809656284	3.54067527758894	2.19831692145814	0	8.98279187907028
DCHS1	2.41012472739768	4.10973281728394	26.6636057890053	11.607254573455	0.57293207110742	0.162898710884762	0.629287809814121	3.13393465182143	0.0707471650549755	1.86337233666109
DCSTAMP	0	0.637893100732009	0	0	2315.5380349753	1312.57778873529	2790.93728755948	0.78511318623505	0	0
DENND5B	26.6418627063731	3.50809112210724	0	0	9.98628667449629	10.568765356999	10.0686049570259	1.25357386072857	0	0
DERL3	22.1739726872919	14.7163148991485	1.0171250025018	0	1.42402775476984	1.58519131720381	0	0.940180395546428	0.130924668564202	0
DGAT2	0	10.8438926826726	0	0	0	0.150706390995876	0.581705072968503	10.4212890125997	157.743901827722	0
DGKG	0.661909632456474	1.20187240713563	0	0	8.92320033437485	2.89370179859561	16.3614830551671	12.5357386072857	11.6330349920733	0
DHRS11	1.09522907263669	15.2364015209328	2.85078938204369	2.46426203976826	23.7487806105578	20.3971174460752	108.918931160901	0.970784562195578	0	0.911413356033602
DHRS3	0	91.9139997062196	64.6863808156238	36.1425099166012	24.2075246411481	3.52595578598738	17.2184701598677	1.56696732591071	0	41.9769912042812
DHRS9	0.330954816228237	1.79357091597053	0	0	291.539930003527	58.6204321878987	931.975246334713	3.92058134380166	69.6496733296954	0
DIRAS1	13.3319645849693	1.03335795213939	0	0	38.1403034657832	17.4826358870288	22.1240680864843	0	0.214146155572089	0
DIXDC1	0.827387040570593	6.33420029638123	0.250806006904188	0	19.1752804213115	3.9763953971177	5.19580386879556	0	0.0707471650549755	0.496252302610684
DKK3	0	50.8396842145993	0.169185540821263	9.1195319856185	0	0	0	0	0	0
DLEU7	0	0.384870525300452	0	0	8.39665875094484	8.0888552969038	0.8380328820638	18.153213118722	3.88405649068604	0
DLG3	7.70892024101712	26.6121186702838	17.9082420816942	59.1422889544383	0.38087848047349	0.162898710884762	11.9497790618627	0.280041524557261	0	34.807321229794
DNASE1L3	0.330954816228237	1.99601366345465	0	0	2.00018852667163	0	61.3555614568768	0.161797427032596	0	0
DNASE2B	0	0.210510170979468	0	0	350.432681612765	139.680426685848	222.15726259292	0	0	0
DNPH1	18.6188942348237	92.3668934225319	10.2099594136886	14.7855722386096	26.0235402514226	21.1829614284241	24.3029535798502	4.38750851255	0	1.90391796125497
DOCK3	0	0.315717928278515	3.64981573992666	3.41982449460694	107.306954521799	26.666250762339	95.3371031868393	0.0808987135162982	0	1.90391796125497
DOCK4	0.22673294826521	6.84968862204072	0.29878074802775	0	22.1634915208248	54.2284576451565	1.5732195245353	8.46162355991785	55.63294916202	0
DOCK5	0	7.03788455113373	0.374295058393682	1.13994149820231	16.8662081245519	17.0057207932609	11.6740547868061	45.383032796805	428.935440484479	5.25604720574811
DOK2	6.66598229248464	5.88234946113465	20.3377515889821	68.9993371135113	9.32667972040894	8.2832653437419	67.2728302741899	46.3822328469571	0	116.451929431163
DPH5	51.628951331605	29.9305774546438	115.390390737208	118.433343274914	22.8301079228488	25.0876177770308	19.6616314663354	14.1027059331964	0.0712218043559825	59.5582547261086
DPP4	0	7.90661325750512	18.824206279421	58.8232053807298	3.03411304061043	1.98343410269199	0	0.672341226619334	0	0
DPYSL2	1.33319645849693	25.1775923900796	1.27256466770101	4.91832820909112	9.66835773051505	14.4349467082756	0.817183835076425	13.4468245323867	0	2.81533131728857
DSC2	0	14.8504257566533	0	0	30.8044821731056	28.7821983976978	16.090231335625	44.8152655210464	93.3378546845572	0
DSEL	1.72151766242691	1.08246371348638	5.34632224416736	9.63992328981859	0.569703370313049	0.518471862464523	0.147528136566206	0.280041524557261	0	0
DSP	18.5923907542107	75.2344665819535	0	0	2.47732447347487	0.874045014044284	1.63436767015285	0	0	0
DST	1.65477408114119	78.5021068576644	13.7374902897069	1.96733128363645	50.9685962583471	29.3193760811255	22.2211337873968	43.3797581182684	0	11.0083467141069
DTNA	0	7.33640823810817	0	0	17.99659816526	13.2742157008129	26.3142324968033	3.5596055957	0.202146472920184	0
DTX1	38.3330175422841	2.98787674796964	6.56801664701423	2.46426203976826	0	0.870258459152046	0	0	0	2.40017026386565
DTX3	3.99958937549078	28.9303380853908	34.2794524604235	41.3139569563654	0.188824889839559	0	0	0.35596055957	0.0707471650549755	66.6062878268142
DUSP13	0	0.159618536967722	0	0	2.97420642130764	0.921404153775875	15.6432334143201	0	0	0
DYSF	0	10.3636701218386	0	0	0.719763592624191	0	1.39609217512441	4.98344783398	38.9219080940793	0
E2F5	141.708092665756	10.0075838821233	2.67302997771202	1.13994149820231	1.60735539092655	0.981765160994076	0.233481095736122	0	0	6.08636931259394
EBF1	62.5504602671368	2.11682022873062	0.288272696656529	0	0	0	0	0.35596055957	0	0
EBF4	0.688607064970765	11.7071829537573	4.76615905961178	9.03562747915029	0	0	0	0.336170613309667	0	16.557918099496298
EBI3	1.58713063785647	2.78767681853274	0	0	0	133.946130500851	0	0.633281140412678	0	0
ECHDC2	19.2723006025428	90.9174419832052	165.262047163136	64.8922337138975	33.4412589744075	16.2771759550617	32.6037181811315	5.69536895311999	0.142443608711965	40.3471878076993
EDA	0	1.5034866653072	8.63810421329008	3.41982449460694	0.764985661741351	0.196353032198815	0.295056273132412	0.161797427032596	0	0
EDARADD	0	2.23371808367283	1.2702478385535	33.6782478768329	0	0	0	0	0	8.68926769942902
EDN1	3.99958937549078	7.16280547479751	3.57228803494042	0.821420679922754	0.551935386946026	16.2793222389288	0	4.27152671484	2.92845034031563	0.951958980627485
EEPD1	0	12.272851125954	10.704048261144	16.7223159109098	94.7151003508509	34.7412027254985	76.9320210450521	20.0988975676173	66.817855307286	0
EFHC2	2.04059653438689	0.961235492152595	19.5502010649551	5.90199385090934	0	1.25284626002438	4.90310301045855	0.78511318623505	26.4865958664932	37.9664271588018
EGFL7	0	36.4098490840769	0.507712407636555	0	128.307361569611	67.5727344277459	655.676926926717	3.20364503613	0	0
EGR3	2.19045814527337	2.43480167446381	0.0859188314489042	0.821420679922754	0.167828205678165	0.618032558836569	0	37.37585875485	24.3290646193368	0
EIF1AX	0	69.5979317332647	0	0	41.8359577121501	107.875331089056	55.4517602373289	3.20364503613	0	0.455706678016801
ELOVL3	0	0.313976768543668	0	0	0.569703370313049	1.40172490907557	1.16740547868061	5.06624912330142	0.285848702432213	0
ELOVL4	0	1.01345968956131	2.03264130975013	17.2498342783778	0	0	0	0	0	0.496252302610684
EMILIN1	0.330954816228237	30.2805104641689	0.25476907934113	0.196733128363645	71.8036653212388	108.464714075818	2.68170522260416	0.94213582348206	0	1.40766565864429
EMP1	0	83.1102932584299	1.25443536569445	1.13994149820231	350.714712184551	81.6890443670906	201.153614232508	3.39774596768452	0	0.455706678016801
ENDOD1	45.3408098232685	23.3492987969737	39.4488898766758	70.2337268258212	20.0354181338638	34.7816941422498	66.2045976830402	13.6155445188726	0.0707471650549755	90.5982856579866
ENDOG	7.1155285489071	17.4280925015454	24.1274906351013	38.7580109388786	45.5596358219016	65.689970246682	46.9297002429604	22.1648399144437	0	58.7781830513408
ENG	1.72151766242691	68.7596738431059	0.938980003099136	2.46426203976826	9.86041132114898	17.4623781485693	10.1794414230682	8.12120421216058	0	1.8228267120672
ENPP5	0	8.11744941158917	0.958913455154149	9.03562747915029	0	0	0	0	0	28.5993150434184
ENTHD1	0	0.045412763066838	0.676742163285051	0.983665641818223	13.1331744816716	5.19106489333351	0.933924382944486	0	0	0
ENTPD1	22.9000277747862	16.5415031236438	0.534517333861643	1.13994149820231	82.2138798087872	97.3854193362996	90.1237029541429	83.6507314989499	141.366186808176	0.496252302610684
EOMES	0	0.612479786836335	2.29631321173306	135.534412187254	0	0	0	0.323594854065193	0	207.851422773543
EPB41L1	0	43.7239131982029	0	0	27.6606980571076	13.1719622764278	27.572820458707	0	0	0.455706678016801
EPB41L3	0	10.8447405016031	0	0	3.33583770663192	9.12928352664264	0.8380328820638	14.2821177524203	0	0
EPHA1	0	16.4883589498423	58.8384062785915	15.9591809748324	1.52351392189396	0.355573151579761	0.349023043781102	0.35596055957	0.212241495164926	0
EPHA4	7.05822241595034	5.94488708829495	36.6386710658851	49.0174844226994	0	0.192674440695	0	0.840124573671784	2.27245278917734	28.4371325450429
EPHX2	1.33319645849693	24.6073803976987	108.263156272619	17.2498342783778	0.359881796312096	0	0	0.633281140412678	0	0.455706678016801
EPPK1	0.22673294826521	5.99154831340198	20.272329212583	1.13994149820231	0	0	0	0	0.2911162357194	0
ESM1	0	6.55384144940577	2.09667592570741	7.97959048741619	0	0	0	0	0	2.85587694188246
ETNK2	1.33319645849693	13.7790226950981	3.18773930360415	7.39278611930478	3.60730503678143	0.485819808720584	17.0958707941015	0	0	0
ETS1	180.932892715637	29.579889974143	904.270075180846	681.779164335886	0.545477985357284	3.10694393653409	2.3464920697786402	6.31009965427126	6.88608491817445	555.691066131404
ETS2	0	66.8897720559355	0	0	0	1.17006670600357	1.03269695596344	28.4976513185705	11.0744476056182	0
EVA1C	0.344303532485383	24.416415692483	21.6993139503042	34.1982449460694	1.16272891327584	0.586290736051168	0.442584409698618	2.49172391699	0	26.2396904041467
F2R	0	19.710106208769	6.99316026462399	166.632959724007	0.38087848047349	0.338792009228523	0.116341014593701	2.50714772145714	0.35142860507967	308.305094436697
F2RL1	0	12.4764726566927	7.09951806066901	5.69970749101156	0.43720892815608	0.146117568533523	19.8225660091448	28.2054118663928	187.740918629948	0
F3	0	28.8751575323833	0	0	12.2730367691194	25.3462906293953	16.4604172493966	17.08610685936	0.152445856567352	0
F5	0	2.36406708959251	13.3493870400697	0.196733128363645	0	0	0	57.9777910586964	65.9747015161368	0
FAAH2	1.72151766242691	11.9953586985402	68.8025272776195	21.6588884658439	0.384107181267861	0	0.232682029187401	0.672341226619334	0	0
FABP3	0	13.5594455604609	0	0	14.9454577504177	8.37085692702951	30.0023208020916	0	0	0
FABP4	0	5.91824537832477	0	0	3275.92594446761	2194.43774930869	104575.776860672	0	0	0
FABP5	2.66639291699386	101.289419695396	2.602341660579	13.1427308787641	168.989850884852	68.1910417200339	220.565377339849	2.84976513185705	0	5.63066263457714
FADS3	11.9987681264723	24.1683779167438	0.173304398430971	1.64284135984551	0.377649779679119	0	0.629287809814121	0.626786930364285	0.213665413067948	0.951958980627485
FAM124B	0.172151766242691	0.734358821502623	1.48268153651846	0	2.00736719534952	0.576974740095983	0.147528136566206	9.52141183494689	0.289205472109103	4.30408822512062
FAM153B	1.33319645849693	0.470660307112117	6.46234383946451	0	0	0	0	0	0	0
FAM169A	22.0084952791778	1.83271649032014	8.53107428729301	7.39278611930478	0	0	0	0	0	10.8867098403253
FAM20A	0	12.3516425233413	0	0	40.3016545258899	100.961947774935	52.2249603444369	0.711921119139999	0	0
FAM20C	0.330954816228237	36.4473526047333	0.0811744580346722	1.7705981552728	633.395772560995	312.207129066575	303.94601214022	52.6025834777484	2.7162088451507	0
FAM3C	187.734881163593	59.680421538607	18.8839322119543	19.6733128363645	7.55751772255401	5.64128602865769	5.015956643251	7.92807392459722	0	20.7403694508353
FAM49A	41.0386636360029	6.07906514215528	0.182111878611506	9.1195319856185	6.71341876235258	3.4409239164958	0	97.0399898186522	92.1620517699118	28.2344044220735
FARP1	0	63.3420706622741	0.0960915898910879	0	7.69953657987317	7.79253155486207	20.0106545101165	0	0	0
FASLG	0	0.491588341029003	0.603359412421543	26.9524385858193	0	0	0	0	0	176.680050160399
FAT4	0	1.02569591844505	0	0	0	0	0	0	0	15.8086872418382
FBLN5	0.172151766242691	23.9211943072922	21.7965184039615	18.239063971237	0.596254243757159	0.100470927330584	0.116341014593701	0	0.0712218043559825	2.81533131728857
FBLN7	0	4.41877742997331	37.7704833436725	3.14773005381831	0	0	0	0.0808987135162982	0	0
FBXL16	1.09522907263669	6.36692993860657	21.6715324004209	21.05044473491	1.49495442062495	0.242909904360292	0.700443287208365	1.06788167871	0	0
FBXO15	5.62623187588003	0.946514005183135	4.97655303227969	1.64284135984551	12.1869872741386	5.8209658818937	38.5243807964601	0	0	1.44821128323817
FBXO2	4.96432224342356	10.1116557351709	15.316918568468	16.4284135984551	0.167828205678165	0.681370573349285	0.349023043781102	0	0	28.0625171162139
FCER2	98.4708102908194	0.155794845079893	0	0	0.167828205678165	0	1.05066493081255	0.15702263724701	0.313470710186006	0
FCGR1A	0	13.3612505573763	0	0	426.786758356457	565.632253219646	20.6156088987695	147.237865145948	236.974905357805	0
FCGR1B	0	3.27574737753449	0	0	17.2476382979028	22.8770301022083	2.83179514416354	9.41277717267067	92.7399035807503	0
FCGR2B	18.5921017577472	9.27269148795443	0	1.57386502690916	1.52028522109959	0.325797421769523	1.16341014593701	8.89901398924999	12.2225274107167	2.31907901467789
FCRL1	385.396883497782	0.125762584982178	0.0866521992154856	0	0	0	0	0.626786930364285	1.78960930520757	2.35962463927177
FCRL2	195.443801404611	0.174561845390637	0.0855835385198669	0	0	0	0	0.316640570206339	0.293978159752259	0.911413356033602
FCRL3	33.3299114624232	0.365472529838659	0.387389688748011	13.9641515586868	0	0	0	0	0	19.0797252371436
FCRL5	237.625558051874	0.749450168703942	0.0836020023013959	0	0	0	0	0.161797427032596	0	0
FDX1	27.6347271550578	11.7536112186054	42.3828685662908	67.2565483939364	1375.85576210043	833.087801354581	747.491018764526	33.2472598716656	0.318384373627789	48.6715448857834
FFAR1	103.843690305466	0	0	0	0.188824889839559	0	0.700443287208365	0	0.142449711915099	0
FGD2	60.5376971868109	4.39324481969907	0	1.18039877018187	5.359281118187	4.84357361658513	28.9155147669764	34.9617437842054	0	0
FGD4	0.992864448684711	4.9207286684988	0	0	3.66937161896363	1.7901214021011	1.16740547868061	5.60083049114523	10.6488688943272	0
FGF9	0.688607064970765	0.15943129820536	5.27567675294661	5.74994475945928	0	0	0	0.35596055957	0	0.455706678016801
FGFBP2	0.906931793060838	0.502727811210009	3.44509340297239	485.615078234185	0	0	0	4.16109988704577	0.479039581482196	4830.8023272642
FGFRL1	9.85706165373019	21.1825925331931	13.8587726252883	11.4998895189186	19.5716542836607	17.6544459286407	42.1154472829196	7.84116268760332	0	8.60817645024125
FHIT	19.7141233074604	8.2812601254468	348.848692365842	9.03562747915029	12.1469113965381	10.435780785393	13.9609217512441	3.08045677012987	0.142924351216106	16.9827839604033
FILIP1L	0.680198844795629	16.6736607282416	0.367044171863643	0	9.59568157564776	35.479572988953	2.17888549336588	2.66965754603784	0	0
FKBP9	0	76.0076641691242	0	0	36.0467343006769	22.2254352586693	7.87750909139972	4.034047359716	4.59338139229015	0
FLRT2	0	2.22784110004711	0	0	102.569259987588	46.5875951787286	27.4402334013143	0	0	0
FN1	0	788.201807112194	0	0	101.080196800033	130.858267843991	308.545268015285	1.25357386072857	0	0.455706678016801
FOSB	128.425217617048	8.99735137291379	22.3351526999935	116.641736549031	0	0	0	105.29561323353	9.34585356794945	47.83949638428
FOSL2	0	68.097169129229	8.87798340094272	13.9641515586868	7.78337804890576	14.8544752670565	4.78636246259049	34.52817427829	84.875853436533	35.8906218916873
FPR1	1.09522907263669	4.91618038708618	0	0	20.922486819687	281.065823671585	5.72028684553498	1258.32057807995	4536.9796475267	0
FPR3	0	7.83922327994084	0	0	108.391848377772	310.639621376995	24.1946143968578	15.4022838506494	0	0
FRMD4A	0.172151766242691	15.077779794021	0.427160602249249	0.590199385090934	27.0770077769272	22.9493561417997	19.8225660091448	0	0	0.455706678016801
FSCN1	0	48.0192078020769	0.169185540821263	0	53.638133051612	72.2857445599815	21.6394287144283	3.08045677012987	0.80306396008489	0
FXYD2	0	1.43670696421621	29.351948180392	79.0867176021852	0.527710001990261	3.14868877942875	0.16760657641276	1.17766977935258	0	0
FXYD7	2.66639291699386	0.390448884580215	6.90866316887536	6.83964898921387	0	0	0	0.235533955870515	0	0.455706678016801
FYN	60.2375989950178	30.4489043697066	286.144646951561	342.532423527788	16.2809483881605	7.78601370127908	25.2273113528212	99.4147412178278	0	174.948019505004
FZD1	0.906931793060838	16.2789099305599	0.179693592192484	0	15.7801111912536	12.6140959738623	6.36904990368488	27.05300252732	0.298284208031163	0
FZD2	0.453465896530419	4.45432130976154	0	0	1.07964538893629	3.34883564654742	1.16341014593701	10.0285908858286	0	0.951958980627485
GABRA4	0	0	0	0	0.167828205678165	0	5.19580386879556	0	0	0
GADD45GIP1	38.3907586824755	118.880805531637	55.4055882870921	81.3206473123526	75.9612000330919	122.508781797387	79.517665609185	34.0739122826012	0	80.7137852303668
GAL	0	1.16957863316133	0	0	211.353002554859	341.852400860304	19.1071497110546	0	0	0
GALNT12	8.61585203407796	9.05341125348586	47.6834489826671	32.8568271969101	481.279589616026	67.2165616364933	1155.81495094239	0.808987135162982	0	29.0144760968414
GAPT	61.3270370908587	1.29182593286555	0	0	1.03346317191324	0.631027146295569	0	53.3940839354999	64.762595578013	0
GAS1	0	4.58659749725714	0.349315883214298	0.786932513454579	1.25206763599128	1.13061342240321	0.590112546264824	0.35596055957	0	11.3018708937482
GAS6	0	74.6004489990431	1.56446753745998	3.93466256727289	1.22324820965869	2.12800318037109	53.5527135735327	10.6415779331759	0	0
GBP4	52.4563383721756	12.7635152960407	136.608453470063	188.105335702311	3.95869975943305	37.5558954802371	0.314643904907061	60.7690108289257	51.7618356256254	325.185651138287
GCA	8.77030263004828	26.340913917346	5.51440346924746	2.27988299640462	15.9790835255018	13.8953930352778	14.0151729737896	67.9884668778699	523.799009566148	0
GCNT4	0	0.545901951037282	79.6728360889895	26.7557054574557	2.30289359859497	6.93485165720217	0.885168819397235	0.336170613309667	0	1.44821128323817
GDF7	28.6275916037425	0.0842636621999201	0.338371081642526	0	0	0	0.116740547868061	0	0	0
GEM	10.8455612732896	15.9587914628297	1.66297741377009	0.590199385090934	80.1457899427882	94.1619812937465	57.265190693085	4.55365648016329	0	0.455706678016801
GFI1	0	1.14369097892196	3.57228803494042	18.0712549583006	0.576160771901791	0.401883709322336	0.349023043781102	0	0	14.2793847094123
GGACT	4.13693520285296	5.63827519323641	12.1505567582976	23.8211997177599	43.728004866628	24.4685288672385	19.0311296170406	9.65689219069112	0	77.1994734874982
GH1	9.26673485439064	0	0.0836020023013959	0	0	0	0	0.316640570206339	0	0.455706678016801
GIMAP5	0.516455298728074	15.6090574156418	607.494239706441	841.1347762409	6.56935538585549	3.22859455854516	1.0470691313433	12.8491320724679	0.243198184432037	422.953606770761
GIMAP7	0	11.0801471560786	1026.03189728334	1103.16797313626	12.1857808156875	9.25892200290737	1.28414602654867	126.339587512329	0.142443608711965	1099.1608696002
GIMAP8	0.165477408114119	3.94664701334139	131.063129540288	143.632628773491	11.3968400462204	29.2277983301581	0.314643904907061	88.0260785173622	14.3824530319215	119.491124881046
GJA5	0	5.65858595784051	0	0	8.90014336797933	2.54856352067881	1.8436723405403601	0	0	0
GLB1L2	0.165477408114119	13.4231052371445	1.69080363553405	11.3994149820231	0.527710001990261	0.991050769307204	0.349023043781102	0	0	3.84838154710382
GLP1R	0	0.0438494147755818	0	0	0	0	0	0	0	11.8289640134687
GMPR	0.22673294826521	8.88033446308258	1.56069582880271	0.786932513454579	75.0256576876537	60.5139296527523	7.3746893621614404	9.81585767639651	0	3.27103799530537
GNAQ	0	22.032407608043	0	0	1.23197416413591	1.83731653415847	41.1603501019714	0	0	0
GNB4	14.2841757407082	6.15657180014793	0	0	8.57460886184508	11.7619541257993	9.3859682791145609	11.8921108868958	9.22320777450346	0.455706678016801
GNG12	0	43.8575500672838	0	0	17.8274054052503	17.4210787464081	2.95056273132412	0	0	0
GNLY	0	9.12130795978471	0.937393939067464	18.239063971237	0	0	0	0.672341226619334	0	396.403781800858
GOLGA8A	62.5504602671368	23.298942053078	162.611793993755	88.7134334316574	9.20999043097666	6.42713001100665	3.25754840862361	3.5596055957	0	26.0369622811773
GOLT1A	0	9.12127394909127	1.55107788254214	0.786932513454579	0	0	6.65421122847947	0	0	0
GPA33	3.09873179236844	0.147357901329158	59.6134181004482	18.8863803229099	1.71355888470299	0.343380831690876	15.8223779847433	1.26656228082536	0	11.9197600701405
GPAT2	0.516455298728074	1.30433627647381	1.92365707450757	0.821420679922754	65.3289092341111	24.8025290272957	24.0470862602916	0.35596055957	0	2.35962463927177
GPATCH4	23.9975362529447	36.2179324835933	34.9259157303892	20.6569784781827	2.11892188894495	5.49516846012417	4.78636246259049	2.017023679858	0	9.47904418168097
GPBAR1	0	0.749691286250334	0	0	1.14586414221484	0.887703518042919	3.46108295397767	84.7186131776599	0	0.496252302610684
GPC4	2.15120630548354	18.8693381950494	0	0	825.840305210533	268.079458198591	341.822692423899	0.633281140412678	0.261849337128403	0
GPD1	0.496432224342356	1.59417990271169	0.461579168104235	0	3.24231013521622	1.08682491078701	55.4946639611952	0	0	0
GPER1	0	2.02112072576757	0	0	34.7211851025747	7.87152455399064	22.1807040949315	1.68024914734357	0	0
GPNMB	0	102.610662370877	0	0	2077.70470114628	793.22961402225	628.322333635471	1.42384223828	0	0
GPR15	0	0.132720686195817	20.1319956021017	50.1574259209017	0	0	0	0	0	11.9603056947344
GPR162	0	2.676065749409	0	0	2.5676233440962	1.44930725561162	1.28414602654867	14.7915069856253	9.53329280363486	0
GPR171	3.62772717224335	1.53315367028137	199.810214597365	362.501396428335	0	0	0	0.672341226619334	0.711187355119894	49.4921621851451
GPR174	141.284550370133	0.409571044833609	213.920493443249	369.639305965239	0.19205359063393	1.1370603744523	0	3.44732811700357	0	160.050745619199
GPR18	91.1780518708793	0.484529687512795	40.9653585898271	43.8714876250928	0.713306191035449	1.08037795873792	0	5.38288969350776	0.456863597499985	65.9073074012341
GPR27	0	2.41276378134831	0.187263410517235	6.83964898921387	4.46218437646755	2.80989677020023	3.09809086789032	21.8510898651284	126.891175650239	0.496252302610684
GPR84	0	1.25326511371568	0	0	13.7481844147269	177.117760097599	0.116740547868061	46.2748727441	2.50407943116281	0
GPR85	0	0.84721769349985	0	0	2.854828985541	5.92564065761499	0.943931714721181	0.0808987135162982	0	0
GPRASP1	18.8188347060124	1.77619912229892	67.2266624151183	19.3790054694393	0.761756960946979	0.146117568533523	1.0470691313433	0	0.141494330109951	6.50153036601686
GRAMD1C	15.9983575019631	5.03416713330618	1.18132164038452	1.13994149820231	0.19205359063393	0	0.147528136566206	0.711921119139999	60.0680898855504	0
GRAP2	13.3319645849693	1.68853388058658	123.436061188017	195.498121821615	0	0	0	18.7627821453365	0	78.243954919455
GRASP	916.08293131976	8.06920522352186	81.7958399904145	21.3569376779916	0.785079133596718	2.12705528174288	0	85.7864948563699	0.326060906195857	24.8417295529865
GRB10	0	26.8728441622009	7.94148861933422	0	14.2780999665643	0.803767418644671	0.465364058374802	8.7750170251	17.3405510022675	0
GREM1	0	8.81816076237312	0	0	9.67133641207538	31.3858988900977	0	0	0	0
GRIK4	0	0.14434948253625	0	0	0	0	0	0	0	12.6689909277986
GSPT2	35.7431201526496	4.79881642440171	28.5991782053928	31.4773005381831	24.1906265612582	18.0449035411371	19.8458931375703	5.37872981295467	0	44.7826177140857
GTF2H3	1.33319645849693	19.2689112787958	3.27884958262341	1.96733128363645	38.4848700317943	55.8528078506133	10.0396871166532	1.88427164696412	0	1.40766565864429
GTF2IRD1	0	35.3943760592034	1.26988232426871	0.821420679922754	24.2968633638636	8.6668786189888	22.8028388603653	0	0	0
GTSCR1	0	0	28.2605535776409	1.57386502690916	0	0	0	0	0	0
GUCA1A	0	0.0481349181386997	0	0	0	0	112.501761112108	0	0	0
GUCY2F	0	0	0	0	6.65730165630014	0.146117568533523	0.629287809814121	0	0.0707471650549755	0
GZMA	0	7.60552151564715	58.2553223084769	3172.45718949704	0	0.100470927330584	0	7.2810796384888	0.243678926936179	6696.06780424486
GZMB	0	5.68078944165229	0.712697345510923	173.271107726751	0	0.192674440695	0	2.13576335742	0	4235.68626432281
GZMH	0	2.96556257665265	2.08844136228143	335.14280047148	0	0	0	1.40020762278631	0	644.194136907308
GZMK	0	2.83211450117262	57.3179480266731	2118.42232621973	0	0	0	1.96029067190083	0	80.2695097544916
H6PD	1.09522907263669	20.1164297162693	0.339614963995104	0.821420679922754	8.90345083487126	19.8227692990359	88.7681941349935	0.485392281097789	0.818953793063818	0
