Mixture	Malignant	Endothelial cells	CAF	T cells CD8	NK cells	Macrophages	T cells CD4	B cells	P-value	Correlation	RMSE
TCGA-AP-A0L8-01A	0.18773958939579230	0.00000000000000000	0.64169303836958613	0.02458158845224611	0.00000000000000000	0.13320344107726492	0.00000000000000000	0.01278234270511064	0.00000000000000000	0.11745367017832981	1.08147123274874679
TCGA-FI-A2CX-01A	0.00000000000000000	0.00039165845636212	0.03840017675761617	0.14565350462095744	0.00000000000000000	0.78486149179053655	0.01762403365259557	0.01306913472193207	0.00000000000000000	0.85309161011426959	0.84776823432156589
TCGA-EY-A54A-01A	0.00000000000000000	0.00401746040541258	0.50099510519686985	0.03420305488052566	0.00000000000000000	0.43787314958397289	0.02291122993321899	0.00000000000000000	0.00000000000000000	0.53111761931122903	0.92887516975055107
TCGA-A5-A2K3-01A	0.00000000000000000	0.00340224512509620	0.05920242251627832	0.43474464502967625	0.04160409771702571	0.44558432371889217	0.00000000000000000	0.01546226589303113	0.00000000000000000	0.66453270930411190	0.80158686920060129
TCGA-D1-A16F-01A	0.00000000000000000	0.10008561676710449	0.64184417539273508	0.01160421319661319	0.00000000000000000	0.24646599464354721	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.27657033501522377	1.03821792670618662
TCGA-D1-A17A-01A	0.02061909997764115	0.10699079802509494	0.67689116981865272	0.01731166970681552	0.00000000000000000	0.16452197676535740	0.00767704391368613	0.00598824179275225	0.00000000000000000	0.23676888341724153	1.03566307887560582
TCGA-D1-A3JQ-01A	0.05245058170793527	0.01708316613041795	0.48149135382941227	0.02198176115992824	0.00477558743255877	0.42221754973974746	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.48338318787312462	0.96094463208073644
TCGA-AX-A2H7-01A	0.18404703423552290	0.04245749922298672	0.47753075806791334	0.00000000000000000	0.00000000000000000	0.29596470847357703	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.23537267233429782	1.06767452196813517
TCGA-A5-A7WJ-01A	0.18405371219095995	0.00000000000000000	0.68439207996227902	0.03342084988181514	0.00000000000000000	0.09813335796494592	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.09159362629167306	1.09156514758176604
TCGA-FI-A3PV-01A	0.30600760606060001	0.04807441322129389	0.52137784630517470	0.00000000000000000	0.00000000000000000	0.12454013441293138	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.15602970228513940	1.04337378028727046
TCGA-AP-A0LH-01A	0.01230508928382199	0.02002376310725634	0.62745978133918379	0.00000000000000000	0.00000000000000000	0.29011192583961404	0.05009944043012380	0.00000000000000000	0.00000000000000000	0.58860447961032569	0.81840888551532887
TCGA-AX-A05Y-01A	0.11535220948029584	0.00000000000000000	0.70444232874136337	0.00388161857672846	0.00000000000000000	0.17632384320161235	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.34381102023571702	0.97590833166897728
TCGA-AX-A1C7-01A	0.09858990899567291	0.07981859644689177	0.47889524473848355	0.01646515736796226	0.00000000000000000	0.32623109245098941	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.14269629746817664	1.14863713863248917
TCGA-BG-A0LX-01A	0.00141271401167286	0.03793132114994420	0.72598401098454823	0.04946600796826525	0.00000000000000000	0.11997194076436696	0.05216577811335431	0.01306822700784802	0.00000000000000000	0.44718446142641488	0.90353027034507460
