,coef,abs coef,% total,cum % total,coef OR
EpiDISH_CBSX_melanoma_B.cells,-0.5628276140230253,0.5628276140230253,0.1837644708824782,0.1837644708824782,0.5695961864617887
EpiDISH_CBSX_melanoma_Endothelial.cells,-0.5294003489577419,0.5294003489577419,0.17285039430783655,0.3566148651903147,0.5889580331087485
TMB,-0.49644355540362534,0.49644355540362534,0.1620899277305738,0.5187047929208886,0.6086915927415242
EpiDISH_CBSX_melanoma_T.cells.CD8,0.41391450306813904,0.41391450306813904,0.13514400813281477,0.6538488010537034,1.5127277877708294
EpiDISH_CBSX_melanoma_T.cells.CD4,0.35980964388652914,0.35980964388652914,0.11747865097556487,0.7713274520292682,1.4330565975106815
EpiDISH_CBSX_melanoma_CAF,0.35924222252537813,0.35924222252537813,0.1172933866360027,0.888620838665271,1.432243681240355
EpiDISH_CBSX_melanoma_Macrophages,0.21375410540001447,0.21375410540001447,0.06979119200818773,0.9584120306734587,1.2383181216142853
EpiDISH_CBSX_melanoma_NK.cells,0.12737422764974704,0.12737422764974704,0.041587969326541456,1.0000000000000002,1.1358420017389477
EpiDISH_CBSX_melanoma_Malignant,0.0,0.0,0.0,1.0000000000000002,1.0
