Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
5085	0.02511649688458632	0.00363519568488399	0.00000000000000000	0.01846440265874907	0.03731579277998869	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.02427156398463197	0.00000000000000000	0.05488076345701280	0.00000000000000000	0.15445464488254523	0.08125251574397278	0.00000000000000000	0.03789500769263357	0.00000000000000000	0.00000000000000000	0.03598772283736090	0.00000000000000000	0.09487417536242991	0.43185171803120470	0.00000000000000000	0.31616628564022592	1.02537502931603930
5087	0.10394007045237712	0.00000000000000000	0.00399780858506577	0.09151365458029916	0.00000000000000000	0.09317532582211459	0.00000000000000000	0.00130536992083415	0.00000000000000000	0.00000000000000000	0.06899172385661147	0.00000000000000000	0.25362317576594495	0.03097343984402679	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.03671102643724065	0.00000000000000000	0.13223029474342055	0.18353810999206499	0.00000000000000000	0.17549623300222969	1.03914158704921267
5088	0.02357433767704963	0.00000000000000000	0.02654204801097764	0.01805014975464069	0.05831793275946175	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00757204903808977	0.00000000000000000	0.08111168099933933	0.00000000000000000	0.16172406631151801	0.06049403658255972	0.00000000000000000	0.03293679154373916	0.00000000000000000	0.00000000000000000	0.05139890265789229	0.00000000000000000	0.07548752573772009	0.40279047892701186	0.00000000000000000	0.29796304282036284	1.02248834942154421
5091	0.06097986681859761	0.00000000000000000	0.08207203280203869	0.03698294725929945	0.00000000000000000	0.07960646452509380	0.00855250747869975	0.00177265711128245	0.00000000000000000	0.00000000000000000	0.08138283632148617	0.00000000000000000	0.12750753449148594	0.00848274957754091	0.00000000000000000	0.01769428060499891	0.00000000000000000	0.00132469199826625	0.03045647903343004	0.00000000000000000	0.09783059782742486	0.36535435415035522	0.00000000000000000	0.20521704352889866	1.05681955241290937
5092	0.03009960437259716	0.00235115734297603	0.00000000000000000	0.01708560116340516	0.04967342910314091	0.00000000000000000	0.00000000000000000	0.01179218061470134	0.02009548492395648	0.00000000000000000	0.07167447227265683	0.00000000000000000	0.32429087633531450	0.07778746606535537	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.03962444664804601	0.00000000000000000	0.13223226034555521	0.22329302081229488	0.00000000000000000	0.19186941326088333	1.05501152610436444
5093	0.00732308807321768	0.00669439507227705	0.00241056683487786	0.02404226423193707	0.05208184575160413	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.02698393585964142	0.00980291347744153	0.03391994287202064	0.00000000000000000	0.10864047498434014	0.08132003999375645	0.00000000000000000	0.05677172190012049	0.00000000000000000	0.00000000000000000	0.01724696460857051	0.00000000000000000	0.10722969717405390	0.46553214916614111	0.00000000000000000	0.51583425161030150	0.88323234059662481
5094	0.06995972869109195	0.00000000000000000	0.00916472447308226	0.14792062087563912	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01016319106018990	0.00000000000000000	0.00000000000000000	0.08821262072870978	0.00000000000000000	0.11291502260749726	0.08084747071931798	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00728090787425565	0.03307383779562250	0.00000000000000000	0.08741281290279906	0.35304906227179450	0.00000000000000000	0.31403872080451084	0.99348714423124840
5095	0.00692523730838631	0.00078604209960759	0.13500409715788417	0.06455541576740685	0.00000000000000000	0.14629052021058536	0.00600823390881479	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.09506075211328366	0.00000000000000000	0.16008024697081324	0.02319684424200915	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01258739428053838	0.00000000000000000	0.02849383721235546	0.32101137872831492	0.00000000000000000	0.32417685626178500	0.97759602106815358
5097	0.08809494800293527	0.00000000000000000	0.06191853322064822	0.03053321722462213	0.01052855204561582	0.02031653059028259	0.00000000000000000	0.00000000000000000	0.00827927404170757	0.00647478955280308	0.06037184536102994	0.00000000000000000	0.00000000000000000	0.08477575360065601	0.00396575970923302	0.01499276438828121	0.00000000000000000	0.00000000000000000	0.02126380554381358	0.00000000000000000	0.20092256061930017	0.38756166609907133	0.00000000000000000	0.47026392489874586	0.89669391107861107
5098	0.04032015891582092	0.00000000000000000	0.00583608123728961	0.00000000000000000	0.05217502132941213	0.00000000000000000	0.00000000000000000	0.01335560875149583	0.00000000000000000	0.01264212959327425	0.06933406397749020	0.00000000000000000	0.00000000000000000	0.03232134350097381	0.00000000000000000	0.04551934121503368	0.00000000000000000	0.01121045296744536	0.00000000000000000	0.02004224416019502	0.00000000000000000	0.69724355435156915	0.00000000000000000	0.58864730936299059	0.87555215999412916
