Samples	CBSX__CD226__B	CBSX__CD226__CD4	CBSX__CD226__CD8CD226negNoAct	CBSX__CD226__CD8CD226negPostAct	CBSX__CD226__CD8CD226plusNoAct	CBSX__CD226__CD8CD226plusPostAct	CBSX__CD226__M1	CBSX__CD226__M2	CBSX__CD226__Mono	CBSX__CD226__Neu	CBSX__CD226__NK
SimData1113	0.22937899612296453	0.34270909639330543	0	0	0.02003054309126769	0.03609390541258062	0.11618769273937772	0.07821424277161296	0.12072037723621268	0.03848876476135091	0.01817638147132737
SimData1114	0.23154136218178217	0.34570913705198864	0	0	0.02028318044109506	0.03728636993717576	0.11697780322639056	0.06879624353923533	0.12132086114267364	0.03972404160496839	0.01836100087469035
SimData1115	0.22854117253481335	0.3411162498142496	0	0	0.02072683540831122	0.03991099097719577	0.11894159829608346	0.07296586795570396	0.12034020644984332	0.03923568353406805	0.0182213950297312
SimData1116	0.2259769820651256	0.337404467392671	0	0	0.02107971642363232	0.0414061249824188	0.11975476147979824	0.07548698294997139	0.1198620982730958	0.04101938969993018	0.01800947673335642
SimData1117	0.22567481009208287	0.33667528579811457	0	0	0.02169436373844724	0.04178537630870117	0.11981996367347524	0.07562499018155847	0.11967075673792016	0.04110277664709235	0.01795167682260796
SimData1118	0.22585690069992817	0.3369475837605303	0	0	0.0216068894996697	0.04111329443507765	0.11991778812640903	0.07568193633026227	0.11976924323539602	0.04114054189418855	0.01796582201853828
SimData1119	0.2356772186340168	0.35488917025034644	0	0	0.0205822675098544	0.03921652189527623	0.1165496151088226	0.06226698095401932	0.11849989018036608	0.03360833541724847	0.01871000005004981
SimData112	0.237360700925344	0.35449688649549077	0	0	0.02935492563335148	0.02766393536695205	0.085694738609135	0.05127872875527721	0.11376491873416827	0.0750452405925451	0.02533992488773608
SimData1120	0.2629309348173932	0.39522760646837896	0	0	0.01584589630883845	0.04896466978179628	0.08634899516320599	0.03369145767903008	0.11478798679677452	0.0227064440364949	0.01949600894808756
SimData1121	0.27621727075311275	0.42043020663335007	0	0	0.01527187633415426	0.05059415943495782	0.06918097780667691	0.02604140353021804	0.10776834848773152	0.01438411506025818	0.02011164195954031
SimData1122	0.22600191326700053	0.5552363120680882	0	0	0.02476635783182416	0.0414195751842551	0.04826675526409094	0.02518173636584891	0.06373299893052653	0	0.01539435108836571
SimData1123	0.22988552132964735	0.33030260797001676	0.00504738387922261	0	0.0246536452643223	0.01039431901327761	0.08075067244154471	0.0910533206104937	0.12134136777327136	0.06637635133029815	0.04019481038790529
SimData1124	0.22419561266557916	0.3247984161977422	0.00378029689931242	0	0.02451042866850305	0.01684724102673643	0.07740074292091509	0.09932583655973658	0.12152630357884849	0.06679858687904423	0.04081653460358261
SimData1125	0.2120680614275273	0.31903301341585666	0	0	0.0258288387148662	0.01944819957006629	0.08931426866505106	0.11803985950174756	0.12071441588904484	0.06157174072348663	0.03398160209235342
SimData1126	0.21879004830662693	0.33508560335923954	0	0	0.03256886352797902	0.02303170724994185	0.0733785563047086	0.10980277463410064	0.10969140983248522	0.06315032079591874	0.03450071598899945
SimData1127	0.2248774268781017	0.3515710104410535	0	0	0.03123126935361198	0.02560958247602491	0.087907061592554	0.0746908199291478	0.11495585989770173	0.0592634617681186	0.02989350766368577
SimData1128	0.23192543179959343	0.35287387608387777	0	0	0.02337836391321484	0.03562914164052183	0.07618308048512235	0.07467145552880933	0.11906304432067624	0.05572481793253049	0.03055078829565353
SimData1129	0.23661171720090732	0.3607277901948488	0	0	0.0244930406056942	0.03687001983826885	0.08943403491535314	0.05216224138979499	0.11995010938548067	0.05220426613997232	0.02754678032967959
SimData113	0.2409575918433149	0.3527645912988311	0	0	0.02962105780734162	0.02801107128013201	0.08523758767080253	0.04919592063334156	0.1135236470044562	0.0751785111541267	0.02551002130765352
SimData1130	0.23915318124922413	0.36521243435018863	0	0	0.02585375713204435	0.03743236137065342	0.08867584160083238	0.04918919442719751	0.1206188192173728	0.04851895927501421	0.02534545137747274
SimData1131	0.2377516015433448	0.3642642574033256	0	0	0.02572532819043608	0.03688670235243055	0.08971339155111197	0.04894637177480859	0.12090640076513888	0.05022951735130097	0.0255764290681027
SimData1132	0.2387120194567063	0.3659515722464118	0	0	0.02693154566244652	0.03607062767796265	0.08877578736255957	0.0453988589214938	0.12076063660722704	0.05027244757218134	0.02712650449301115
SimData1133	0.2375228742861447	0.36382731949161823	0	0	0.02745347672870241	0.03744171148143129	0.08405051946055131	0.05371457417209465	0.12030835926034344	0.05010032472025963	0.0255808403988542
SimData1134	0.23626381714422465	0.3616682634785176	0	0	0.02765317285195749	0.03968745676129695	0.08929873852279124	0.05024522023353283	0.11996019345194586	0.04981508861079332	0.02540804894494006
SimData1135	0.2349816318075205	0.3597082276228145	0	0	0.02946131837283417	0.04209235453172736	0.08913479291598957	0.04893637636563501	0.11895097216795836	0.05149912927741582	0.02523519693810468
SimData1136	0.2535878962207629	0.3867050216980448	0	0	0.02312795838997578	0.0377916382450933	0.0880731267431721	0.02797497472111579	0.12306389231366106	0.03944721954625679	0.02022827212191757
SimData1137	0.26241241182046665	0.404151543338007	0	0	0.01930907607763366	0.04533771104711301	0.08197180350917672	0.02545185984905447	0.1135935896289587	0.02709285428616455	0.02067915044342521
SimData1138	0.2448824916248321	0.4538406435417686	0	0	0.02078427224862077	0.05088915993315875	0.07556445898541851	0.0179682368488124	0.0974557407809498	0.01706203575995507	0.02155296027648381
SimData1139	0.2175268051773108	0.49969056981387966	0	0	0.02325593403639601	0.05308868947040988	0.08578598888322501	0.01524628813350597	0.08375421199299464	0	0.02165151249227781
SimData114	0.23891761555762425	0.3520403044728862	0	0	0.03087750363765225	0.02910762508983734	0.08593025105608748	0.04948776874598969	0.11291748411572554	0.07539033950170312	0.02533110782249398
SimData1140	0.22315731589152868	0.3463907138016508	0.00363953375622852	0	0.02650871863125781	0.01218388848856578	0.07355889039632557	0.10952660556603404	0.10826650944651282	0.05287794013213477	0.04388988388976118
SimData1141	0.2215833336893916	0.3383258081925971	0.00161558320248441	0	0.02918025569094415	0.01351954800945848	0.07970931570239634	0.11427479199620758	0.10823447874209706	0.05039013455704291	0.04316675021738031
SimData1142	0.21257896965454257	0.33359964300157563	0	0	0.0312079912324231	0.01730227295538	0.08753040469991633	0.1316095142633269	0.10426679569156308	0.04443253474719923	0.03747187375407326
SimData1143	0.21470252533183573	0.33849568921135087	0	0	0.02865485794427241	0.02078029837839455	0.09174798518686826	0.11807080299543456	0.10854629049340192	0.0437241249443223	0.03527742551411944
SimData1144	0.2206551518915811	0.34448150355889956	0	0	0.03110476016566543	0.02249192000721922	0.07683778582156027	0.1228526892566907	0.11097142942571896	0.0401046500750299	0.03050010979763482
SimData1145	0.2252381465699408	0.35080149341072964	0	0	0.02492570407090063	0.0284511080799802	0.09221282864181898	0.0913997031226026	0.11286592127050037	0.03847846057893388	0.03562663425459295
SimData1146	0.23817679484621543	0.3704830820512954	0	0	0.02902439523116972	0.02850450028648412	0.08436384684227918	0.06569928585810475	0.11679644226509764	0.03626497326095901	0.03068667935839494
SimData1147	0.23634807285517503	0.3658861048701955	0	0	0.02923761970529105	0.03227242399778337	0.07714865639029693	0.08474427364792149	0.11359346108233948	0.03041578402242268	0.03035360342857451
SimData1148	0.23746311771126863	0.36766577653068566	0	0	0.03293104321359604	0.03225818067367183	0.07674040307148769	0.06917327145131448	0.11636081408682576	0.03686011238225517	0.03054728087889481
SimData1149	0.23468175093742769	0.36241252797824675	0	0	0.0332619661615946	0.03335031399824103	0.07729393102760822	0.07660820687056324	0.11502204078780988	0.03679676149298623	0.03057250074552252
SimData115	0.2381287413925011	0.34705997373875397	0	0	0.03178653731525249	0.03159885448875781	0.08588383428213713	0.05327900412213866	0.11245118859148293	0.07481068245788067	0.02500118361109519
SimData1150	0.2329284382605649	0.36322231921330805	0	0	0.03200696350989977	0.03654215406170581	0.08566984375429394	0.06930957392060023	0.113485080679554	0.03621650593350775	0.03061912066656557
