Samples	CBSX__sigmatrix_HNSCC_Fig2cd__B_cells	CBSX__sigmatrix_HNSCC_Fig2cd__T_cells_CD8	CBSX__sigmatrix_HNSCC_Fig2cd__T_cells_CD4	CBSX__sigmatrix_HNSCC_Fig2cd__Macrophages	CBSX__sigmatrix_HNSCC_Fig2cd__Dendritic_cells	CBSX__sigmatrix_HNSCC_Fig2cd__Mast_cells	CBSX__sigmatrix_HNSCC_Fig2cd__Myocytes	CBSX__sigmatrix_HNSCC_Fig2cd__CAFs	CBSX__sigmatrix_HNSCC_Fig2cd__Endothelial_cells	CBSX__sigmatrix_HNSCC_Fig2cd__Malignant_cells
5152	0.45909997629255694	0	0.2990015655073149	0.0595350423857197	0.1823418724521919	2.154336221654e-5	0	0	0	0
5153	0.4420414497990202	0	0.3066867924080689	0.05646094354174071	0.19454627332801325	2.6454092315683e-4	0	0	0	0
5154	0.07228497945387777	0	0.5532448409068633	0.20495488483122987	0.16951529480802913	0	0	0	0	0
5155	0.2943513635383059	0.00891537573434809	0.5009318073714826	0.10709174568261828	0.0887097076732452	0	0	0	0	0
5158	0.19392626210353223	0	0.43749738708747954	0.2426078842451123	0.12584003594409549	1.2843061978057e-4	0	0	0	0
5171	0.02730604155918663	0	0.6111966957533048	0.2201849814230979	0.1413122812644106	0	0	0	0	0
5172	0.08576086556296893	0	0.5413101975676986	0.1375419745751249	0.23509228072336685	2.9468157084082e-4	0	0	0	0
5175	0.03653428354441108	0	0.6341894818437466	0.17471182784653247	0.1531280836358933	7.022726216598e-5	1.7356333526498e-4	5.2469058612046e-4	6.6784194586512e-4	0
5179	0.05192354421284821	0	0.5959909763372843	0.09307019822164488	0.2568004739046444	1.9752883812429e-4	1.2157735795525e-4	7.6204576935784e-4	0.00113365535814075	0
5180	0.49872858454526	0	0.28687742003028877	0.1387762408847878	0.07561775453966334	0	0	0	0	0
5182	0.09618067582616968	0	0.5886413785973575	0.07004276085879914	0.2433941316166527	1.5786093882796e-4	2.9141012767097e-4	0	0.001291782034522	0
5187	0.06482400748736511	0.023458958542390652	0.5474738900569456	0.13585712499299535	0.225709587284335	0.00110884170821346	0	7.1848832230814e-4	8.4910160544682e-4	0
5188	0.08950794308886233	0.01808958994931679	0.4673059487031383	0.20249603554678747	0.22260048271189503	0	0	0	0	0
5190	0.08474053804655475	0	0.4939188772477221	0.23885774042846145	0.1824828442772618	0	0	0	0	0
5191	0.1488162707130469	0	0.4534052759144104	0.17563499871684937	0.22201587625801564	1.2757839767781e-4	0	0	0	0
5192	0.08382020839355207	0	0.4927733502217077	0.20576461657169787	0.21627226876659716	1.3697249994258e-4	0	0	0.00123258354650263	0
5194	0.11858727730995394	0	0.5462121254923671	0.11352160270040906	0.2210077380067778	2.6588320139536e-4	0	0	4.0537328909678e-4	0
5209	0.0102615936483237	0.05912031461964613	0.6578412544947548	0.1592232572167505	0.11355358002052468	0	0	0	0	0
5210	0.02498383623981727	0.07411903780551411	0.5083517930316734	0.23263963498009987	0.1599056979428954	0	0	0	0	0
5217	0.10474662333152848	0	0.45806193850873983	0.18750497804959665	0.24941571248867375	2.7074762146125e-4	0	0	0	0
5220	0.02240798443523934	0	0.6107245783407722	0.18054363025265055	0.18632380697133788	0	0	0	0	0
5222	0.08974547433319711	0	0.5165014021026981	0.16718037622436172	0.22482460270268065	0.00104315826324109	0	0	7.0498637382138e-4	0
5224	0.03314945593190126	0	0.5551645452131312	0.20204262882185484	0.20964337003311273	0	0	0	0	0
5225	0.3649870937772016	3.7373564495664e-4	0.2808670628177852	0.16517761605035883	0.18848826786934705	1.062238403508e-4	0	0	0	0
5226	0.152705100334058	0.13454210377000805	0.41937085144633385	0.15178304765579967	0.14159889679380053	0	0	0	0	0
5233	0.01902222073256671	0	0.5662641483497652	0.3051070257127566	0.10946561103387288	1.4099417103846e-4	0	0	0	0
5250	0.04582455774825595	0.12481073742435844	0.4689915338771345	0.19863977098360067	0.16173339996665043	0	0	0	0	0
5251	0.12815531112290657	0	0.5067229315534374	0.19333862557409265	0.1711438689038738	8.989685007475e-5	0	0	5.4936599561483e-4	0
5252	0.12980273611405255	0	0.5071824719399213	0.17064439689360592	0.1907792226829889	4.5640587899971e-4	4.047345742524e-4	0	7.3003191617934e-4	0
5260	0.06606364471446319	0.06836412822401383	0.48733548204175287	0.17971107457256524	0.19845083556753537	7.483487966944e-5	0	0	0	0
5262	0.12315946768965493	0.03061815051083139	0.5465844094466342	0.1347661827906819	0.1617196299609111	1.5665719591269e-4	0	0.0014497088598662	0.00138734621861607	1.5844732689173e-4
5267	0.08158979381280777	0	0.5651305336004454	0.15507653027606694	0.19809550546016527	6.662556393273e-5	0	0	4.101128658197e-5	0
5271	0.01226609772192391	0	0.6377381288739087	0.22137290276884533	0.12801288783348397	4.5628763850356e-4	0	0	1.5369516333438e-4	0
5275	0.02909630751754665	0	0.5963682229675273	0.253336140746237	0.12110164991459708	9.767885409207e-5	0	0	0	0
