,coef,abs coef,% total,cum % total,coef OR
CIBERSORTx_CBSX_NSCLC_T_cells_CD4,-0.4611137125397499,0.4611137125397499,0.34119891228411453,0.34119891228411453,0.6305809683575929
CIBERSORTx_CBSX_NSCLC_Monocytes,0.32069642244692037,0.32069642244692037,0.2372978021183084,0.5784967144024229,1.378087161057248
CIBERSORTx_CBSX_NSCLC_T_cells_CD8,-0.27980949270077804,0.27980949270077804,0.20704371169192973,0.7855404260943526,0.7559277374908184
CIBERSORTx_CBSX_NSCLC_NK_cells,-0.1862806883033819,0.1862806883033819,0.137837514912704,0.9233779410070566,0.8300405795990905
CIBERSORTx_CBSX_NSCLC_NKT_cells,-0.10355098100446326,0.10355098100446326,0.07662205899294341,1.0,0.901630055564252
CIBERSORTx_CBSX_NSCLC_B_cells,0.0,0.0,0.0,1.0,1.0
