,coef,abs coef,% total,cum % total,coef OR
EpiDISH_CBSX_melanoma_B.cells,-2.19274338440331,2.19274338440331,0.7240429689484159,0.7240429689484159,0.11161013872140561
EpiDISH_CBSX_melanoma_CAF,0.23397354121782085,0.23397354121782085,0.07725796764167396,0.8013009365900898,1.2636110581557207
EpiDISH_CBSX_melanoma_NK.cells,0.19516207010389938,0.19516207010389938,0.06444243574931516,0.865743372339405,1.2155079680295593
EpiDISH_CBSX_melanoma_T.cells.CD4,-0.1773794127351958,0.1773794127351958,0.05857060955724471,0.9243139818966497,0.8374619804967162
EpiDISH_CBSX_melanoma_Macrophages,0.118069479675589,0.118069479675589,0.03898649391194992,0.9633004758085997,1.1253222956792375
EpiDISH_CBSX_melanoma_T.cells.CD8,-0.07410571644721815,0.07410571644721815,0.02446967727009884,0.9877701530786985,0.9285735231584016
EpiDISH_CBSX_melanoma_Endothelial.cells,0.03703774096155782,0.03703774096155782,0.01222984692130133,0.9999999999999999,1.0377321851096093
EpiDISH_CBSX_melanoma_Malignant,0.0,0.0,0.0,0.9999999999999999,1.0
