,coef,abs coef,% total,cum % total,coef OR
quanTIseq_T_cell_CD4+_(non-regulatory),0.224264624972248,0.224264624972248,0.22241093686077332,0.22241093686077332,1.2514021278700076
quanTIseq_T_cell_CD8+,-0.20556359071024885,0.20556359071024885,0.20386447840353178,0.4262754152643051,0.8141883181074955
quanTIseq_Macrophage_M2,0.1744994272769129,0.1744994272769129,0.1730570798097527,0.5993324950740578,1.190650060472041
quanTIseq_T_cell_regulatory_(Tregs),-0.17110118338309804,0.17110118338309804,0.16968692453805842,0.7690194196121163,0.8427362982477586
quanTIseq_Neutrophil,-0.09032127415775645,0.09032127415775645,0.08957471204551876,0.8585941316576351,0.9136376099610383
quanTIseq_Myeloid_dendritic_cell,0.04664578641536187,0.04664578641536187,0.046260229666323795,0.9048543613239589,1.0477508157704187
quanTIseq_B_cell,-0.046155520907260585,0.046155520907260585,0.04577401651085702,0.9506283778348159,0.9548934447473659
quanTIseq_Macrophage_M1,-0.024703762950983133,0.024703762950983133,0.02449957081993887,0.9751279486547548,0.9755988777576131
quanTIseq_uncharacterized_cell,0.019197628955889823,0.019197628955889823,0.019038948483798255,0.9941668971385531,1.0193830883269905
quanTIseq_NK_cell,0.00588171896630179,0.00588171896630179,0.00583310286144701,1.0000000000000002,1.0058990502378626
quanTIseq_Monocyte,0.0,0.0,0.0,1.0000000000000002,1.0
