,coef,abs coef,% total,cum % total,coef OR
EpiDISH_CBSX_melanoma_CAF,0.2766657712830624,0.2766657712830624,0.4824313221525632,0.4824313221525632,1.318725541424402
SEX,-0.203851177571307,0.203851177571307,0.3554620893723229,0.8378934115248861,0.8155837393088058
EpiDISH_CBSX_melanoma_Macrophages,0.0836376932491512,0.0836376932491512,0.14584183200131462,0.9837352435262007,1.0872349098940068
EpiDISH_CBSX_melanoma_B.cells,-0.00932754816680794,0.00932754816680794,0.01626475647379932,1.0,0.9907158184710517
EpiDISH_CBSX_melanoma_Malignant,0.0,0.0,0.0,1.0,1.0
EpiDISH_CBSX_melanoma_Endothelial.cells,0.0,0.0,0.0,1.0,1.0
EpiDISH_CBSX_melanoma_T.cells.CD8,0.0,0.0,0.0,1.0,1.0
EpiDISH_CBSX_melanoma_NK.cells,0.0,0.0,0.0,1.0,1.0
EpiDISH_CBSX_melanoma_T.cells.CD4,0.0,0.0,0.0,1.0,1.0
