,coef,abs coef,% total,cum % total,coef OR
CIBERSORTx_CBSX_melanoma_NK_cells,0.2817542131986103,0.2817542131986103,0.6011627314127908,0.6011627314127908,1.325452901118485
CIBERSORTx_CBSX_melanoma_CAF,0.15990707487973085,0.15990707487973085,0.34118451261336025,0.942347244026151,1.1734018274195082
CIBERSORTx_CBSX_melanoma_B_cells,-0.02702081491307447,0.02702081491307447,0.05765275597384905,1.0,0.9733409813055625
CIBERSORTx_CBSX_melanoma_Malignant,0.0,0.0,0.0,1.0,1.0
CIBERSORTx_CBSX_melanoma_Endothelial_cells,0.0,0.0,0.0,1.0,1.0
CIBERSORTx_CBSX_melanoma_T_cells_CD8,0.0,0.0,0.0,1.0,1.0
CIBERSORTx_CBSX_melanoma_Macrophages,0.0,0.0,0.0,1.0,1.0
CIBERSORTx_CBSX_melanoma_T_cells_CD4,0.0,0.0,0.0,1.0,1.0
