Mixture	Cancer.cells	B.cells	Macrophages.M1	Macrophages.M2	Monocytes	Neutrophils	NK.cells	T.cells.CD4	T.cells.CD8	Tregs	Dendritic.cells	P-value	Correlation	RMSE
TCGA-OR-A5JJ-01A	0.78013323673561452	0.00649616899842525	0.00000000000000000	0.03178324626242988	0.00259339044251582	0.00000000000000000	0.00000000000000000	0.13099177016971869	0.00000000000000000	0.00000000000000000	0.04800218739129584	0.00000000000000000	0.65615625010621048	0.76564358241460329
TCGA-OR-A5LT-01A	0.79899401420481098	0.00282699982641987	0.00000000000000000	0.08357917383611102	0.08608297359479254	0.00276218978225077	0.00375578454075050	0.00000000000000000	0.00436800997614218	0.01763085423872205	0.00000000000000000	0.00000000000000000	0.42730542323852272	0.96356963616758917
TCGA-OR-A5LH-01A	0.43930838390941968	0.00875165305146851	0.00164393561601811	0.34575883980936745	0.00000000000000000	0.00295396768210642	0.00674912616019169	0.06290991796387185	0.02075611919069346	0.00000000000000000	0.11116805661686266	0.00000000000000000	0.22497153775201659	1.01789365640016793
TCGA-OR-A5K0-01A	0.61277587798586930	0.00449447229204118	0.00000000000000000	0.03329178486588389	0.16960969354216329	0.00000000000000000	0.04774709804256846	0.13208107327147400	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.38966313674757030	0.94110969525507504
TCGA-OR-A5K9-01A	0.85600828650033167	0.00491471537216655	0.00000000000000000	0.05119470023724974	0.04795315037880696	0.00000000000000000	0.00000000000000000	0.02396620589744286	0.00466933424132097	0.00000000000000000	0.01129360737268125	0.00000000000000000	0.57897903690098285	0.85330138337239492
TCGA-OR-A5LD-01A	0.92115660861899940	0.00914487361523979	0.00000000000000000	0.00168280337045490	0.04123952339882113	0.00204102841372704	0.00000000000000000	0.00973914454898837	0.00000000000000000	0.00000000000000000	0.01499601803376934	0.00000000000000000	0.47859591444067134	0.96421833510313659
TCGA-OR-A5JK-01A	0.38006324041898149	0.00838289076957587	0.00601189296718918	0.22200339387173168	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.13688256766304382	0.17475612850274067	0.00000000000000000	0.07189988580673735	0.00000000000000000	0.40224524990810101	0.91498894329041380
TCGA-OR-A5K4-01A	0.85682410116631469	0.00136961950506167	0.00000000000000000	0.03564315633074350	0.00000000000000000	0.00000000000000000	0.02020070120194599	0.08024839389114409	0.00000000000000000	0.00000000000000000	0.00571402790479017	0.00000000000000000	0.42069988339107617	0.98814979763443245
TCGA-P6-A5OF-01A	0.72116317742919700	0.00000000000000000	0.00000000000000000	0.15939143369950162	0.03756735126330248	0.00000000000000000	0.00000000000000000	0.04677781644344445	0.00000000000000000	0.00000000000000000	0.03510022116455436	0.00000000000000000	0.49113858607992061	0.89699690889616068
TCGA-OR-A5JV-01A	0.27531778506514221	0.00256558039853269	0.06732728845193028	0.55267578449661758	0.00000000000000000	0.00415843038600874	0.00138370602401049	0.05251366919762212	0.00000000000000000	0.00244260533072218	0.04161515064941385	0.00000000000000000	0.46530381034408269	0.89687602741495642
TCGA-OR-A5J5-01A	0.88456574973228197	0.00000000000000000	0.00000000000000000	0.05693723408891182	0.00000000000000000	0.00000000000000000	0.01926920758310291	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.03922780859570335	0.00000000000000000	0.47027033348707559	0.95849709769980840
TCGA-PK-A5H8-01A	0.58226390224193081	0.00000000000000000	0.00000000000000000	0.14341782664071551	0.17785036537440160	0.00000000000000000	0.00000000000000000	0.09646790574295203	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.44516566273491676	0.90555605396650374
TCGA-OR-A5JG-01A	0.69962025784705095	0.00317089710603312	0.00000000000000000	0.03483841809949741	0.11411721109086247	0.00000000000000000	0.01363655611802888	0.13461665973852721	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.58909682839540711	0.81505605750481336
TCGA-OR-A5LA-01A	0.28000242729403096	0.01109178266585372	0.00000000000000000	0.52321103250004830	0.02540327027868017	0.00000000000000000	0.01777917637675420	0.05596130113202285	0.02568568660924275	0.01538718703806496	0.04547813610530209	0.00000000000000000	0.21900754396210820	1.03246997514358063
TCGA-OR-A5JY-01A	0.88221792854123615	0.00000000000000000	0.00000000000000000	0.01776960644326143	0.10001246501550246	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.43234698295174828	0.98801262815880919
TCGA-OR-A5LM-01A	0.56822505646907839	0.00000000000000000	0.01695843533245388	0.11860488016474652	0.00000000000000000	0.01939147662797889	0.00684572297558717	0.11823252618360477	0.01867707091660396	0.00000000000000000	0.13306483132994626	0.00000000000000000	0.23853452881582049	1.01755558335136875
TCGA-OR-A5LP-01A	0.32788364635904749	0.00000000000000000	0.00736620172874350	0.55600639358150350	0.03800826076962831	0.00000000000000000	0.01170823229860790	0.04009611380460210	0.00155515520014196	0.00000000000000000	0.01737599625772540	0.00000000000000000	0.25086356393439785	1.03132613367181980
TCGA-OR-A5JW-01A	0.61802113916015744	0.01312711840086393	0.00000000000000000	0.17376810281139293	0.10732175341939262	0.00000000000000000	0.00896322805247546	0.01749303753563630	0.00861407942680846	0.01680424392875365	0.03588729726451914	0.00000000000000000	0.22087049771300782	1.04638916343550248
TCGA-OR-A5J7-01A	0.85042343369302931	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.13118758883344345	0.00000000000000000	0.00000000000000000	0.01838897747352715	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.58669699177680312	0.84433768326507053
TCGA-PK-A5H9-01A	0.19368122499577373	0.00000000000000000	0.00000000000000000	0.38427663866873241	0.10449432917553235	0.00070872521805356	0.00000000000000000	0.08050800459180278	0.00000000000000000	0.00000000000000000	0.23633107735010528	0.00000000000000000	0.12213194403512488	1.06004747631564156
TCGA-OR-A5JI-01A	0.34990380017756989	0.00583025874309450	0.00000000000000000	0.46814332469605041	0.07110849491463860	0.00304298826771606	0.00805766228730670	0.02311735076374677	0.04121011753906800	0.02958600261080900	0.00000000000000000	0.00000000000000000	0.18475115072373111	1.04813588677217329
TCGA-OR-A5L6-01A	0.74147341050891591	0.00760069596195912	0.00000000000000000	0.07467281251754465	0.06994978834054705	0.00497158581051159	0.00000000000000000	0.10133170686052180	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.41345782088472377	0.95501669597187377
TCGA-OR-A5KZ-01A	0.81087194178872624	0.00000000000000000	0.00000000000000000	0.03281591279195657	0.10196532658659369	0.00000000000000000	0.00000000000000000	0.05434681883272358	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.62373389155471215	0.80136432889633780
TCGA-OR-A5KT-01A	0.38038150962586670	0.01197657458099583	0.00000000000000000	0.28550134476536293	0.22901681626942202	0.00000000000000000	0.00000000000000000	0.08976189690215955	0.00000000000000000	0.00000000000000000	0.00336185785619303	0.00000000000000000	0.25473803193429445	0.99535808687067950
TCGA-OR-A5JB-01A	0.79391616642757545	0.00000000000000000	0.10215855795305946	0.02977382217957875	0.04725844734404380	0.01598497819347167	0.01090802790227074	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.73345971678382216	0.69741573197695628
TCGA-OR-A5LR-01A	0.52574074061910325	0.01482678618956117	0.00000000000000000	0.21534205779966245	0.00000000000000000	0.01073632065229425	0.03986957859911962	0.09601002288478995	0.00000000000000000	0.01497063575966769	0.08250385749580152	0.00000000000000000	0.17640355302254282	1.04351677027639078
TCGA-OR-A5JL-01A	0.63530016625695629	0.00000000000000000	0.00000000000000000	0.18282869315196909	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.05376301226366501	0.00000000000000000	0.00000000000000000	0.12810812832740973	0.00000000000000000	0.50915379466615240	0.87073782884526629
TCGA-OR-A5K2-01A	0.79299854898502098	0.01133096714194171	0.00202713904555583	0.05643040945537276	0.02488981655619427	0.00000000000000000	0.02496849146214768	0.00000000000000000	0.00000000000000000	0.04761945848653290	0.03973516886723382	0.00000000000000000	0.48526210897050165	0.91670088709205999
TCGA-OR-A5JM-01A	0.91409878249199372	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.05130460810556275	0.00000000000000000	0.00000000000000000	0.03459660940244341	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.69129482929696251	0.75428166325662893
TCGA-OR-A5L8-01A	0.76822797547118293	0.00000000000000000	0.00000000000000000	0.05042724912653847	0.00960325459668475	0.00000000000000000	0.00000000000000000	0.12525798286429390	0.00000000000000000	0.00000000000000000	0.04648353794129991	0.00000000000000000	0.24786015911250317	1.07730191593038294
TCGA-OR-A5L3-01A	0.37291979102802691	0.01883168311542785	0.02413554249307310	0.05884404810273541	0.00000000000000000	0.00000000000000000	0.03759489703088085	0.10574530506782914	0.02566011529017757	0.00000000000000000	0.35626861787184921	0.00000000000000000	0.32573882208459654	0.94863811166363110
TCGA-OR-A5JQ-01A	0.55411198253801197	0.00792411875632740	0.00587903515798013	0.18965892466136072	0.06049985438892112	0.00467968647486951	0.04175090614348354	0.13549549187904572	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.38435745475048955	0.93775214573413590
TCGA-OR-A5KO-01A	0.94518634218201381	0.00000000000000000	0.00000000000000000	0.01762369676616590	0.02299496694268019	0.00000000000000000	0.00000000000000000	0.00652216905791622	0.00071823729253065	0.00000000000000000	0.00695458775869319	0.00000000000000000	0.57206267099521990	0.88773251123070762
TCGA-OU-A5PI-01A	0.65689193755714814	0.00316062381409616	0.03976487564779647	0.10054697773719025	0.00000000000000000	0.00909756747731338	0.01930306252203229	0.00000000000000000	0.01559516720087748	0.02929640549687889	0.12634338254666705	0.00000000000000000	0.41262751768790534	0.93799775778540673
TCGA-OR-A5J9-01A	0.75091127340883179	0.01357019664217551	0.00000000000000000	0.10101484206407210	0.06326258528160379	0.00601430396933501	0.02269613701928141	0.00750666963231236	0.01282403211131507	0.01969483477386260	0.00250512509721039	0.00000000000000000	0.44908893231604580	0.93340189903708448
TCGA-OR-A5LL-01A	0.44269127914545608	0.00000000000000000	0.00895298015038573	0.12494201179233690	0.30891625280359042	0.00000000000000000	0.00739456577638953	0.10320828337756340	0.00389462695427786	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.11575680937902247	1.06047770063247637
TCGA-OR-A5LN-01A	0.26918595756795827	0.00758433420695107	0.00000000000000000	0.51348083340393691	0.12296952602106814	0.00000000000000000	0.01574928651810239	0.07103006228198333	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.30897083865092617	0.98554450935009252
TCGA-PK-A5HA-01A	0.32532443195236910	0.00499836704573764	0.00000000000000000	0.45200140423006230	0.05317702488219902	0.00000000000000000	0.01163159164283944	0.08144301873319681	0.01059219366984818	0.00000000000000000	0.06083196784374755	0.00000000000000000	0.33567389807387848	0.96149725886196324
TCGA-OR-A5LG-01A	0.59691753656540136	0.00930359985299849	0.02247472307752082	0.18650398422303849	0.04078971862734023	0.01552546934304469	0.03063440699870558	0.06592478603618748	0.00000000000000000	0.03192577527576297	0.00000000000000000	0.00000000000000000	0.38171796505661637	0.94717848196720833
TCGA-OR-A5L4-01A	0.73131654236780907	0.00000000000000000	0.00000000000000000	0.08958824500175958	0.09871571950676272	0.00000000000000000	0.00000000000000000	0.02539591351068409	0.00000000000000000	0.00000000000000000	0.05498357961298463	0.00000000000000000	0.40496696911944513	0.96008627991254414
