Samples	CBSX__TIL10__B.cells	CBSX__TIL10__Macrophages.M1	CBSX__TIL10__Macrophages.M2	CBSX__TIL10__Monocytes	CBSX__TIL10__Neutrophils	CBSX__TIL10__NK.cells	CBSX__TIL10__T.cells.CD4	CBSX__TIL10__T.cells.CD8	CBSX__TIL10__Tregs	CBSX__TIL10__Dendritic.cells
TCGA-FD-A5BY-01A	0	0.3161838681755121	0.37918171643632326	0.23722920567243164	0	0.00362837993267787	0	0.03057642050160163	0.03320040928145356	0
TCGA-K4-A3WU-01B	0.1589388330341952	0.1432070167483694	0.2498642854308602	0	0	0	0.17641698938371894	0.17065300316094958	0.08017265176584598	0.02074722047606074
TCGA-FD-A3SJ-01A	0	0.1093844538906986	0.14646831341370894	0	0	0	0	0.03113236232148646	0.01636128484122931	0.6966535855328768
TCGA-E7-A519-01A	0	0.00344374174564332	0.25275193487244696	0	0	0	0.42081002011527974	0.02451639039161271	0	0.2984779128750173
TCGA-DK-A3IU-01A	0.11386207883761514	0.22981942358106905	0.15871886118922188	0.09744167827823412	0	0	0.23975392124265832	0.16040403687120158	0	0
TCGA-XF-A9T0-01A	0	0.26145203112255466	0.44434450703563233	0	0	0.11717894219953498	0	0	0.11540864744298192	0.061615872199296
TCGA-YF-AA3M-01A	0	0.19028017514750736	0.26872815690595	0	0	0.08305345671160114	0	0	0.1080332208682354	0.3499049903667061
TCGA-4Z-AA7Y-01A	0	0.17742881701141158	0.0391072009343718	0	0	0	0	0	0.01111021879527341	0.7723537632589432
TCGA-BT-A20W-11A	0	0.19908825716955272	0.32134859557196355	0.23904321035406265	0	0	0	0.04342880237110028	0.16523196506336302	0.03185916946995784
TCGA-KQ-A41Q-01A	0	0.07423787892638455	0.14519219870007052	0	0	0.10942152377959316	0	0	0.06018132900316198	0.6109670695907898
TCGA-FD-A3SP-01A	0	0.5072351000454663	0.16277187262977366	0	0	0	0	0	0.15325806385882826	0.17673496346593165
TCGA-GC-A6I3-01A	0.03790962138101563	0.13057147127795732	0.3388089917760902	0.01310991405830633	0	0	0	0.1282100367411038	0.2681667314613032	0.08322323330422336
TCGA-4Z-AA80-01A	0	0.16584332355304696	0.05560197083229917	0	0	0	0	0.1290719245567577	0.24404350298053504	0.4054392780773612
TCGA-G2-A3IE-01A	0	0.01672429790832172	0.16677504855617237	0	0	0.04911460947264126	0	0	0.1050676047009264	0.6623184393619382
TCGA-CF-A9FF-01A	0.03713251992316027	0.02854787367293503	0.09226900564150188	0.48378845441563134	0	0	0	0.11081991678764012	0.24744222955913145	0
TCGA-XF-A9ST-01A	0	0.00155561024044203	0	0	0	0.0489485665259651	0.10709508791867998	0	0	0.842400735314913
TCGA-DK-A6B5-01A	0	0.3615494502436383	0.21929570169300328	0.05179181376671117	0.02576335987192415	0	0	0.06404915512009886	0.0904228375124578	0.18712768179216627
TCGA-GC-A3RC-01A	0	0.2970568341112687	0.3694976441542196	0.0793423198995103	0	0.00276038480662341	0	0.04457691924613427	0.20676589778224388	0
TCGA-GV-A3QK-01B	0.00167468769604185	0.08188401869392052	0.100568803356532	0	0	0.02756690041869483	0	0	0.49418506868946654	0.29412052114534415
TCGA-CF-A1HS-01A	0	0.47371900099206	0.25217492839384775	0.12703465101941103	0	0	0	0.01324205682733552	0.13382936276734564	0
TCGA-DK-AA71-01A	0	0.095759236501523	0	0.4516336160719283	0	0	0	0.06445443986926673	0.03382479016404409	0.3543279173932379
TCGA-KQ-A41O-01A	0	0	0.02535005060964887	0	0.01814200971169208	0	0	0.6361273526444738	0.02684821680388237	0.29353237023030293
TCGA-BL-A13I-01A.1	0	0.1458786338230225	0.49328102493438813	0	0	0	0.09006821543927959	0	0.0547097023589607	0.21606242344434912
TCGA-E7-A677-01A	0	0.1839528002384192	0.24727815290327465	0	0	0.04353157915111044	0	0.04465098197597119	0.4225922693456539	0.05799421638557063
TCGA-DK-A6B1-01A	0	0	0	0.5338720498950859	0	0.00658177712035494	0	0.02254100026873696	0.09211138346376	0.3448937892520622
TCGA-CF-A5U8-01A	0	0	0.0901896947065156	0.00210261414483196	0	0.27358857913703133	0.4888093411631598	0	0	0.14530977084846133
TCGA-GC-A3WC-11A	0.11574780616685272	0.17643956853029882	0.16519214033467433	0.1745618911432903	0	0	0.32407568546160237	0.04398290836328151	0	0
TCGA-GU-AATO-01A	0	0.10056000092574184	0.46938539337317314	0.22946669928494304	0	0.00437498625643477	0	0.05567177766320721	0.14054114249649982	0
TCGA-CF-A9FH-01A	0.00190176379978441	0	0.1719055346243134	0.06638522182758139	0	0.23869418863336636	0.3550761013496041	0	0	0.16603718976535037
TCGA-FD-A6TG-01A	0	0	0.40838877282928354	0	0	0	0	0.04213890056925142	0.05157079621410624	0.4979015303873589
TCGA-4Z-AA7O-01A	0	0.21643594089285392	0.24778495285205449	0.05272701386330497	0.02088967760466982	0.07757432097149429	0	0.05416086395627592	0.3304272298593465	0
TCGA-GV-A3QI-01A	0	0	0	0.9612825334610255	0	0.03871746653897436	0	0	0	0
TCGA-DK-A6AV-01A	0	0.09973323009907348	0.26492442440395286	0	0	0	0	0.10170382262664487	0.24126890907735477	0.2923696137929738
TCGA-DK-A1A3-01A	0	0.31943859636672434	0.2620780813086321	0	0.00687395404066336	0	0	0.04568105101577199	0.1603288914534047	0.2055994258148036
TCGA-GD-A6C6-01A	0.00371630498047294	0	0.07573996772795945	0.8310994844828998	0	0.02151531825685964	0	0.00881713487477007	0.05911178967703794	0
TCGA-GC-A3RD-01A	0	0.3470635681190626	0.22353073641954305	0	0	0.02806714850617675	0.1922598432395982	0	0	0.2090787037156196
TCGA-BT-A20R-01A	0	0.2773782801671956	0.438542641728688	0.2624591052883039	0	0.02161997281581246	0	0	0	0
TCGA-E2-A15G-01A	0	0.19439710119544937	0.2807919265798055	0	0.00240688327367751	0	0.33449387790654217	0.01894653733703354	0	0.16896367370749182
TCGA-E2-A1B5-01A	0.07330243892257032	0.08995430129392275	0.18725544307133943	0.03983345623487101	0	0	0.5117045252623893	0.09794983521490726	0	0
TCGA-EW-A2FS-01A	0.00112498874294847	0.21122150897511133	0.45358851746737894	0	0	0	0.20758893096704387	0.08761784728849951	0	0.03885820655901775
TCGA-EW-A1P7-01A	0.23392732198501168	0.12795357695000978	0.22992671730959144	0.05716208877894612	0	0	0.22519542633410589	0.09543054590175636	0.0304043227405788	0
TCGA-LL-A5YO-01A	0.15725528417889884	0.15490406655313163	0.28399119916042287	0	0	0	0.06694972027800475	0.1477942799586346	0.15988075056372827	0.02922469930717895
TCGA-BH-A1FN-01A	8.6326740416583e-4	0.5981853573529139	0.09353167859774894	0	0	0	0.26724280052620075	0.04017689611897049	0	0
TCGA-A7-A3RF-01A	0	0.26332261733122964	0.3558220531185162	0	0	0	0.1991515810993944	0	0	0.18170374845085988
TCGA-E9-A1NG-01A	0	0.3639027087077594	0.5533154278466265	0	0	0	0	0	0.00822067763548167	0.07456118581013244
TCGA-D8-A1XB-01A	0	0.39934107329750007	0.4126862797047032	0	0	0	0.14358845079401714	0	0	0.04438419620377962
TCGA-A2-A0CX-01A	0	0.5272002984901395	0.27236764465433494	0	0	0	0	0.01197828423389283	0.0824264098542572	0.10602736276737548
TCGA-A8-A07F-01A	0	0.3266388340632939	0.4628902628558515	0	0	0	0.20682405359473813	0	0	0.00364684948611634
TCGA-AR-A5QQ-01A	0.0448042012046488	0.41521216610286826	0.2780332328473831	0	0	0	0	0.04957654675272128	0.1891036848307185	0.02327016826165994
TCGA-A2-A3XT-01A	0	0.32667310021233326	0.3411523590330238	0.14323587245613012	0	0	0.07685885318764811	0.04977685310338421	0.06230296200748041	0
TCGA-OL-A5RY-01A	0.08410510632106992	0.14388709021121232	0.37183176773990334	0.11075457441165644	0.010139211068676	0	0.213984689002571	0.065297561244911	0	0
TCGA-A7-A26I-01B	0	0.4537433918355304	0.19483998118036172	0	0	0	0	0.02183824465997386	0.11957719149712512	0.21000119082700883
TCGA-LL-A50Y-01A	0.00691292927184748	0.06278997355530784	0.7214803852935232	0	0	0	0.14740386768043395	0.04652778116536987	0	0.01488506303351761
TCGA-C8-A1HO-01A	0	0.11638431908872596	0.48121792282708464	0	0	0	0.38519881494408786	0	0	0.01719894314010145
TCGA-AR-A24L-01A	0	0.38096937724185304	0.5351949644708012	0	0	0	0.04346541861563939	0.04037023967170634	0	0
TCGA-AN-A0FX-01A	0	0.2406141218675274	0.24691396125423704	0	0	0	0	0.3227157500739376	0	0.18975616680429797
TCGA-A7-A13H-01A	0	0.3334712950543769	0.3767423222796598	0	0	0	0.23999933724776185	0.02116576198544083	0	0.02862128343276072
TCGA-A8-A06N-01A	0	0	0.6205185194539131	0	0	0	0.27716167560042404	0	0	0.10231980494566284
TCGA-E2-A150-01A	5.7813019503358e-4	0.3016201626248096	0.4409561076236655	0	0.00754297469846369	0	0.13093094748661693	0.04207364314760317	0.07629803422380742	0
TCGA-AC-A23H-01A	0	0.30706682253991047	0.33908296158200124	0	9.109185620879e-5	0	0	0.00878386120977893	0.02620606169052311	0.3187692011215774
TCGA-A7-A0DC-01B	0	0.28226536843176836	0.11213031801052738	0	0	0	0.5437356676394194	0	0	0.06186864591828488
TCGA-BH-A0BA-01A	0	0	0.3227194881249274	0.5076778787001429	0	0	0	0.05206282362284843	0.11753980955208124	0
TCGA-EW-A1PB-01A	0.01378237325733237	0.46426890980245455	0.31627773446623225	0	0.01421070577879233	0	0.05338892591294211	0.0754689885775574	0.06260236220468904	0
TCGA-A2-A4S2-01A	0	0.36022169946663374	0.45026477933397263	0	0	0	0	0.14823870589285795	0.04127481530653551	0
TCGA-A7-A0CE-01A	0	0.30289173827459026	0.2617682400274071	0.21745465406761677	0	0	0.21477240473497047	0.00311296289541528	0	0
TCGA-A8-A091-01A	0	0	0.49373461838274	0	0	0	0.2709506780557716	0	0	0.23531470356148845
TCGA-A2-A0EV-01A	0	0.3366138301772058	0.4582010476898063	0.0706038481491677	0	0	0.07855269413851303	0.01861849270521928	0.03741008714008767	0
TCGA-UL-AAZ6-01A	0	0.23458402995438	0.5403735394028664	0	0	0	0.16502490143787393	0.00724445560270265	0	0.05277307360217696
TCGA-AR-A0TW-01A	0.00333067559808012	0.3341633211507725	0.2685697925241649	0	0	0	0.19184479777717425	0.1068278387242686	0.00676507057863094	0.08849850364690863
TCGA-E2-A576-01A	0	0	0.5995624852874911	0	0	0	0.4004375147125089	0	0	0
TCGA-A8-A07S-01A	0	0.5212836910616399	0.30246340773195646	0	0	0	0.1762529012064037	0	0	0
TCGA-C8-A12P-01A	0	0.29864235816733636	0.5570737600357889	0	0	0	0.09030564602554046	0	6.7565844140043e-4	0.05330257732993385
TCGA-EW-A1PF-01A	0	0.2403296664271178	0.40375181500099183	0.14997013188430233	0	0	0.1920698802519193	0.01387850643566887	0	0
TCGA-AN-A0XN-01A	0	0.515207642791331	0.29661873708787884	0.1363511414375677	0	0	0.05182247868322245	0	0	0
TCGA-E9-A1R5-01A	0	0.34401507526850966	0.3970446944088624	0	0	0	0.17436644671275148	0	0	0.08457378360987648
TCGA-LL-A5YL-01A	0.02217961679729575	0	0.6957249166349893	0	0	0	0.1325020131920188	0.06413669581720872	0	0.0854567575584876
TCGA-AR-A2LL-01A	0	0.12586555460289425	0.23564476691628572	0.103124988301033	0	0	0.509668737215054	0.025695952964733	0	0
TCGA-AO-A1KQ-01A	0	0.315786730905758	0.2984243945349064	0	0	0	0.2356835869312474	0.12932779555381593	0.02077749207427228	0
TCGA-BH-A0DI-01A	0	0.4012062121833655	0.25792798619330604	0.2631773931071888	0	0	0	0.03334902039226192	0.04433938812387777	0
TCGA-D8-A1X8-01A	0	0.11285636458349783	0.6614049900218995	0	0	0	0.16738680726558217	0	0	0.05835183812902067
TCGA-A2-A0D0-01A	0	0.28740160249429975	0.2283688715816941	0	0	0.0023771218458957	0	0.07481255754343044	0.06902209068051764	0.3380177558541624
TCGA-E9-A54X-01A	0	0	0.4250870659030723	0	0	0	0.17812993508425878	0	0	0.3967829990126688
TCGA-A7-A0DB-01A	0	0.2884765404971996	0.6222160343620652	0	0.01542118019691325	0	0.07388624494382202	0	0	0
TCGA-C8-A26W-01A	0	0.2253254524252988	0.4806323132454425	0	0	0	0.09914516868158424	0.13071069867517865	0.02855934335272379	0.0356270236197718
TCGA-E2-A1IN-01A	0	0.23261977201162423	0.4804604067221533	0	0	0	0.23936573210008633	0	0	0.04755408916613605
TCGA-GM-A2DK-01A	0	0.07528336718480934	0.524562567826097	0.3444847165156654	0	0	0	0.037824744691083	0.01784460378234509	0
TCGA-E2-A15A-06A	0.07368688863666863	0.1907086586398019	0.27710038953100963	0	0	0	0.3115710728665189	0.07435459109407451	0.06924426337180632	0.00333413586011995
TCGA-EW-A3U0-01A	0.00928246277956365	0.16044229836418816	0.29315149834654725	0.03113933116170142	0	0	0.3202828341851284	0.1223682475860852	0.02824259629260871	0.03509073128417713
TCGA-PE-A5DD-01A	0	0.1907527307525448	0.20187553033664368	0.28413460958926084	0	0	0.1985702561486808	0.12466687317287004	0	0
TCGA-BH-A209-11A	0	0.04745921301121693	0.34270691709654905	0.4691430006158644	0	0	0	0.08579560056600803	0.05489526871036166	0
TCGA-BH-A0BC-01A	0.00254985469145166	0.16018722048511302	0.6005827725827048	0.04708154738790919	0	0	0.105754736500444	0.04269413710502189	0.04114973124735561	0
TCGA-AR-A0U3-01A	0	0.2250696679781298	0.22905840071908457	0	0	0	0.20435201628058164	0.02715540248724901	0.09957156071604502	0.21479295181891
TCGA-D8-A27F-01A	0	0.6424190719576439	0.0850471128574743	0	0	0	0	0	0	0.2725338151848818
TCGA-BH-A0EB-01A	0	0.2876111672276682	0.6119387006298567	0	0	0	0.06275718822969678	0.01430024050984176	0.00513644831376626	0.01825625508917048
TCGA-A8-A08O-01A	0	0.25588540580673597	0.39347280246846533	0	0	0	0.2770663925007428	0.01697274449567347	0	0.05660265472838227
TCGA-BH-A0HB-01A	0	0.1861683947996083	0.34926833496092197	0.1837047876109786	0	0	0.1940101876248949	0.08684829500359631	0	0
TCGA-BH-A1FB-01A	0	0.17169091779523665	0.5414477150769992	0	0	0	0.21589607748381776	0.02962634470477412	0.04133894493917227	0
TCGA-EW-A6S9-01A	0	0.2866405851421237	0.5592739788733747	0	0	0	0	0	0.01790032812122467	0.13618510786327687
TCGA-D8-A1JM-01A	0	0.38013755500355734	0	0.0065729068219882204	0	0	0.29829544175061373	0.2484619733179615	0	0.06653212310587922
TCGA-E9-A1R0-01A	0	0.13006372140056477	0.48271470813317646	0.1130169032084916	0	0	0.23979204437823295	0.03441262287953416	0	0
TCGA-BH-A0HN-01A	0	0.08314636922514627	0.5134530199893319	0	0	0	0.2419103512054676	0.00453174287389817	0	0.1569585167061561
TCGA-E9-A1NH-01A	0	0.33746569002940263	0.4041519932048386	0	0	0	0.15888841752732374	0	0	0.09949389923843507
TCGA-D8-A3Z6-01A	0	0.3417226844321215	0.3141567420277727	0	0	0	0.3306157630531444	0.0053963405224959	0	0.00810846996446543
TCGA-B6-A0RV-01A	0	0.10135518434350883	0.36708126050722034	0.03091459675675868	0	0	0.30732644074053495	0.19332251765197728	0	0
TCGA-A2-A0T1-01A	0	0.22271975359497825	0.31694186437510263	0	0	0	0.289694517991608	0.0796007517930675	0.05068439406428447	0.04035871818095909
TCGA-A8-A09G-01A	0	0.2377924707188652	0.29678503483569424	0	0	0	0.2731059337602203	0.06273149735721457	0.00229512129717712	0.12728994203082863
TCGA-BH-A0C3-11A	0	0	0.31927748539510925	0.39768870272142914	0	0	0.23572166104596184	0.04731215083749976	0	0
TCGA-OL-A5RU-01A	0.0900025268303803	0.2277282886151828	0.2301011569659399	0	0	0	0.1660360426777981	0.1500696294060669	0.06536375988115	0.0706985956234819
TCGA-E2-A1B0-01A	0	0.4868234634586801	0.357641721376002	0	0	0	0.01261112190271767	0.08560279079394507	0.05732090246865523	0
TCGA-B6-A401-01A	0.0107471573776271	0.3166399623324921	0.34342865900751396	0.11420993274591952	0	0.00669701349240009	0.16693382391846504	0.01586059298070545	0.02548285814487668	0
TCGA-E2-A154-01A	0	0.3083045325620672	0.4450206577079251	0	0	0	0.23994304154058457	0	0	0.00673176818942303
TCGA-AO-A0JI-01A	0	0.02209400568687264	0.4347609356696417	0	0	0	0.43351864398498485	0	0	0.10962641465850068
TCGA-BH-A0HA-01A	0	0.15425898797505908	0.4691075788039836	0	0.00451191660784986	0	0.1571913339965484	0.09901913659369516	0.11591104602286394	0
TCGA-E2-A1IU-01A	0	0.0345362515656523	0.5203201951962892	0	0	0	0.41370080763009714	0.0237039208511318	0	0.00773882475682957
TCGA-BH-A18T-01A	0	0.29314826799507954	0.25376268178755623	0.21292465366291977	0	0	0.00327995556785171	0.09075097424689656	0.14613346673969624	0
TCGA-BH-A203-01A	0	0.2507394126250055	0.2039239324981994	0.3170728693987643	0	0	0.14962508708213132	0	0.02668300388909405	0.05195569450680557
TCGA-AR-A2LO-01A	0	0.1768083918063789	0.4562960716286246	0.01261583439595337	0	0	0.271906435830987	0.06071960920462151	0.02165365713343457	0
TCGA-E2-A15K-06A	0	0.04579468362308001	0.29226497607061985	0	0	0	0.411908889473036	0.01030137619555155	0	0.2397300746377126
TCGA-BH-A201-01A	0	0.34310717593165424	0.3297319149778196	0.05243133784896411	0	0	0.2747295712415621	0	0	0
TCGA-C8-A8HQ-01A	0	0.519709713039632	0.190732738067808	0	0	0	0.06736454964044755	0.03854359983509768	0.10340045297666392	0.08024894644035091
TCGA-B6-A0RL-01A	0	0	0.5821330285684095	0	0	0	0.22651839070524588	0	0	0.19134858072634472
TCGA-A2-A0SU-01A	0	0.4114032421857398	0.399687715452276	0	0	0	0.12235098642853512	0.06655805593344911	0	0
TCGA-AO-A1KR-01A	0	0.14054719430349827	0.11034979693675671	0.23439631042920128	0	0.09137879859648058	0	0.14754698065703073	0.2757809190770324	0
TCGA-GM-A3XG-01A	0	0.16345627022848627	0.21952754962730567	0.5676300496890063	0	0	0	0.02631374347218461	0.0230723869830172	0
TCGA-E9-A1R6-01A	0	0.20251313207765903	0.43483841593924694	0	0	0	0.23842496322091897	0.00510268175325813	0	0.11912080700891696
TCGA-3C-AALI-01A	0	0.3865666736520153	0.2865682238870168	0.03710679802170169	0	0	0.03448752739221144	0.11731245688949042	0.1379583201575644	0
TCGA-BH-A0B6-01A	0.05256821721649907	0.23010624161713683	0.31930223783360356	0	0	0	0.15813767353684205	0.19840892448693995	0.04147670530897848	0
TCGA-AR-A24W-01A	0	0.20510728537021913	0.41963249611618847	0.02334716775532659	0	0	0.35191305075826573	0	0	0
TCGA-E9-A1RD-11A	0	0	0.4507489490396304	0.39270267432263906	0	0	0.15654837663773064	0	0	0
TCGA-AC-A7VB-01A	0	0.02405538116680097	0.40344433565739785	0.04681650983411748	0	0	0.3716575566269231	0	0	0.15402621671476066
TCGA-AR-A2LE-01A	0	0.10687468538601348	0.4275570369067245	0	0	0	0.3696667027139871	0	0	0.09590157499327488
TCGA-AN-A041-01A	0	0.2969507063370584	0.2679733266633542	0	0	0	0.31268573925281057	0	0	0.12239022774677688
TCGA-D8-A27R-01A	0	0.18361710643772072	0.5762048686749861	0.01886354693060893	0	0.02754928348778572	0.07350567786577034	0.07691129847888803	0.04334821812424013	0
TCGA-AR-A1AS-01A	0	0.45322387948028414	0.2363233986981413	0	0	0	0	0	0.00782627198772581	0.3026264498338488
TCGA-A7-A4SA-01A	0.00340680403210884	0.18962052285211764	0.1014736065479442	0.42233956220930863	0	0	0.06910906850849309	0.12937289474343178	0.08467754110659563	0
TCGA-E9-A247-01A	0	0.15669960455294896	0.5633396369690017	0	0	0	0.2799607584780493	0	0	0
TCGA-EW-A6SB-01A	0.07832144399044677	0.34854578620841276	0.25519796774206743	0.04592308571607327	0	0.03746713627418052	0.11945181020990156	0	0.11509276985891782	0
TCGA-AR-A1AO-01A	0	0.1383271545587758	0.5180529130825315	0.16182463024419752	0	0	0.11500576187419743	0.0568956631239821	0.00989387711631559	0
TCGA-AN-A049-01A	0	0.26900951477540763	0.4616756864192263	0.03358312871321215	0	0	0.19925475904989612	0.03647691104225763	0	0
TCGA-E9-A244-01A	0	0.44573301151038913	0.2211834896717489	0.12714674436922885	0	0	0.12871998612674104	0.07721676832189223	0	0
TCGA-C8-A12M-01A	0	0.0998233967030472	0.0999431920922926	0	0.0034754117364381	0	0.615331057853381	0.03792647853605557	0	0.14350046307878556
TCGA-E9-A227-01A	0	0.12492019347699423	0.42405859604192814	0	0	0	0.39084012124960943	0.06018108923146821	0	0
TCGA-A7-A0D9-11A	0	0	0.17106279979278363	0.7368541807688013	0	0	0.0920830194384151	0	0	0
TCGA-GM-A5PV-01A	0	0.18541511409020575	0.5320475826465452	0	0	0	0.2755168248299307	0	0	0.00702047843331842
TCGA-AR-A1AN-01A	0	0.4693712476816323	0.23614838410668837	0.14272582909874262	0	0	0.1388639960725955	0.01289054304034123	0	0
TCGA-C8-A12T-01A	0	0.3395003141866506	0.3724406566219202	0	0	0	0	0.04009394628851419	0.10704518798788558	0.1409198949150293
TCGA-AC-A8OS-01A	0	0.07509956729426688	0.5561457417705765	0.21923396507726017	0	0.0031173114299896	0	0.05197712562225274	0.09442628880565394	0
TCGA-BH-A0H9-01A	0	0.12161102047587435	0.4020434435484804	0.23373627279311548	0	0	0.21028296417258868	0.03232629900994096	0	0
TCGA-BH-A0E2-01A	0	0.4212659121526376	0.21447481007440963	0.01958475044133246	0	0	0.29208904698904165	0.05258548034257858	0	0
TCGA-A8-A090-01A	0	0.3317710015461225	0.46787501733766446	0.11681592194524389	0	0	0.08219363194077817	0.0013444272301911	0	0
TCGA-E2-A1IG-11A	0	0.0283511955278673	0.44742329121991253	0.5203384613261222	0	0.00388705192609786	0	0	0	0
TCGA-AC-A2FO-01A	0.01070842627681354	0.08165439771480508	0.5245169745431978	0.0156803811396512	0	0	0.3406175601725318	0.02682226015300044	0	0
TCGA-A8-A0A9-01A	0	0.2797782647499258	0.37607387665913666	0	0.00460310674387613	0	0.3096832117432431	0.02986154010381846	0	0
TCGA-A7-A13E-11A	0	0.032489344183717	0.3625611371742628	0.5119336367388944	0	0	0.09301588190312585	0	0	0
TCGA-E2-A15A-01A	0	0.4777247969008028	0.3531188488103359	0	0	0	0.08403792858772526	0.08078039754798369	0	0.00433802815315218
TCGA-A2-A0ER-01A	0	0.23225243998986733	0.43087658917192617	0	0	0	0.1709429805141453	0	0	0.1659279903240612
TCGA-BH-A0C1-01B	0	0.2969725552485495	0.3095559464146992	0	0.01060054713711862	0	0	0.0939417814199295	0.05722159675069662	0.2317075730290066
TCGA-AO-A12B-01A	0	0.08745716292960531	0.49124045584337983	0.0760643540849647	0	0	0.2859048201200848	0.00131390965684517	0	0.05801929736512029
TCGA-AN-A0FZ-01A	0	0.164367926210806	0.6516748585057847	0	0.01455307417888667	0	0.16940414110452262	0	0	0
TCGA-EW-A1OW-01A	0	0.5872287243544343	0.0983565651389736	0.29219419417392584	0	0	0.02222051633266642	0	0	0
TCGA-LL-A6FR-01A	0	0.28458189233181436	0.2909102849848791	0	0	0	0	0.34765723584739977	0	0.07685058683590688
TCGA-AN-A046-01A	0	0.29734153189736423	0.29772342209531194	0	0	0	0.1653458798095111	0.12433589011040372	0.10112533331528913	0.01412794277211972
TCGA-OL-A66L-01A	0	0.11786267825819496	0.6179849612455202	0.09345601575789278	0	0	0.05697138676747439	0.10744635536185256	0.00627860260906519	0
TCGA-OL-A66J-01A	0	0.0854519046700395	0.39754919633094576	0.43042199007036863	0	0.00327534159541298	0	0.04839457708337865	0.03490699024985463	0
TCGA-E2-A15I-11A	0	0	0.08194874606306879	0.6770069002734282	0	0	0.2410443536635029	0	0	0
TCGA-D8-A1JU-01A	0	0.05058456382290541	0.5546151047703364	0.2971353737937582	0	0	0.03928666961893851	0.05837828799406149	0	0
TCGA-BH-A1FR-01A	0	0.066997069272530907	0.49361917720787896	0	0	0	0.24687308240595368	0.02744529163101386	0	0.16506537948262268
TCGA-BH-A0H7-01A	0	0.27899875641964783	0.21667171121514364	0.20786700276464987	0	0	0.2826411862788613	0.01382134332169755	0	0
TCGA-B6-A0RS-01A	0	0.5012453626587328	0.25530844431531324	0	0	0	0.0803014872704379	0.07869052530885529	0.08445418044666081	0
TCGA-LL-A5YP-01A	0	0.5393266983339804	0.28536154411436315	0	0	0.03358478708017201	0.06092586072631642	0	0.08080110974516802	0
TCGA-AC-A2QH-01B	0	0.3202095181648554	0.12426100691406491	0	0	0	0.5555294749210797	0	0	0
TCGA-A2-A0YK-01A	0.01128089552781108	0.06622329001700851	0.2838247801195099	0.1840581496217409	0	0	0.3101704271261943	0.1444424575877352	0	0
TCGA-AO-A03O-01A	0.00249183358888145	0.3159436380903335	0.2533341024876218	0	0	0	0.2932138234980189	0	0.02195901228768922	0.11305759004745512
TCGA-D8-A1JN-01A	0.00133074346261007	0.12072291325114672	0.4807740315993506	0.0224260327541383	0	0.03293316539372942	0.34181311353902477	0	0	0
TCGA-AN-A0XR-01A	0	0.4087218134201548	0.16327403145459518	0	0	0	0.253676962055166	0	0	0.174327193070084
TCGA-D8-A1XV-01A	0	0.18879511505647265	0.3037138693476684	0	0	0	0.42085055942676663	0	0	0.08664045616909238
TCGA-AR-A1AH-01A	0	0.6355848919517897	0.13893924839404914	0.13821123685417133	0	0	0	0	0	0.08726462279998987
TCGA-E9-A1N6-01A	0	0.5302305463588951	0.26238169405908895	0	0	0	0	0.01208553716624799	0.0880412227721163	0.10726099964365172
TCGA-W8-A86G-01A	0	0.09412670089690373	0.3556919379100785	0.181908565263243	0	0	0.3682727959297748	0	0	0
TCGA-A2-A1G4-01A	0.02909285860539675	0.08532960425276145	0.5020918311233373	0.09473292952053392	0	0	0.2657835617473955	0.02296921475057507	0	0
TCGA-B6-A0WY-01A	0	0.3725007573599204	0.5043403046281921	0	0	0	0.01860898744711005	0.07444418553592716	0.03010576502885016	0
TCGA-BH-A1EV-01A	0	0.3134810714781418	0.37902175384552894	0	0	0	0.12607922868270727	0	0	0.181417945993622
TCGA-B6-A0IO-01A	0	0.11372855892501652	0.1666284570104982	0	0	0	0.612593323907045	0.04647435478255793	0	0.06057530537488238
TCGA-C8-A12U-01A	0	0.10369351335287118	0.2835934266919014	0	0	0	0.29155529095977145	0.1709604369572046	0	0.15019733203825134
TCGA-D8-A1XW-01A	0	0.2968122495849252	0.48815594154112224	0	0	0.00455213920110762	0.13071045602730005	0	0.01903130077756766	0.06073791286797742
TCGA-AO-A0JG-01A	0.00374381255514112	0.18140777952440928	0.25630245103076404	0	0	0	0.1916800607106436	0.2010304009197936	0.02508063905583413	0.14075485620341427
TCGA-A8-A07J-01A	0	0.0707935135271488	0.6645888397273122	0.15863817947494804	0	0	0.10228549275337652	0.00369397451721446	0	0
TCGA-OL-A66O-01A	0	0.23983438400037851	0.5798796145254743	0	0.01131207776112436	0	0.04918896141661371	0.07081995940954967	0.04896500288685937	0
TCGA-D8-A27I-01A	0	0.13064811589188452	0.4916544505585391	0.06295597131573541	0	0	0.3133079567473175	0.00143350548652348	0	0
TCGA-A7-A13G-11A	0	0.02467569824270582	0.18985853911283632	0.5962485110960084	0	0	0.18921725154844943	0	0	0
TCGA-JL-A3YW-01A	0	0.6182365156374571	0.23839960552158615	0	0	0	0	0.00394306908982588	0.13942080975113083	0
TCGA-B6-A0IM-01A	0	0.5131405482655962	0.08103289173304251	0.37073323850050904	0	0	0.03509332150085236	0	0	0
TCGA-A7-A13D-01B	0	0.4102786055039565	0.02096117521261561	0	0	0.00841304298539153	0.10244680382933784	0.0020815802081854	0.02323606841666684	0.4325827238438462
TCGA-BH-A1ES-06A	0	0.36941291505093554	0.4237443725882577	0.09900439955107046	0.0122678315673613	0	0	0.09128214026516916	0.0042883409772059	0
