Mixture	B.cells	Macrophages.M1	Macrophages.M2	Monocytes	Neutrophils	NK.cells	T.cells.CD4	T.cells.CD8	Tregs	Dendritic.cells	P-value	Correlation	RMSE
TCGA-OR-A5JJ-01A	0.00000000000000000	0.00000000000000000	0.33191598311471326	0.30807266335635441	0.00000000000000000	0.00000000000000000	0.34717680652139388	0.00000000000000000	0.00000000000000000	0.01283454700753855	0.00000000000000000	0.04202101731316422	1.08388244582719007
TCGA-OR-A5LT-01A	0.00000000000000000	0.00000000000000000	0.49386712945789069	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.28421111810057731	0.00000000000000000	0.00000000000000000	0.22192175244153212	0.00000000000000000	0.06478031116649928	1.09085918726117215
TCGA-OR-A5LH-01A	0.00000000000000000	0.00000000000000000	0.57363738187171787	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.29098710285411189	0.00000000000000000	0.00000000000000000	0.13537551527417019	0.00000000000000000	0.09366859697209196	1.09636510980731372
TCGA-OR-A5K0-01A	0.00000000000000000	0.00000000000000000	0.08890338273995919	0.28112734153740976	0.00000000000000000	0.00768236324079481	0.00978753239726633	0.00000000000000000	0.00000000000000000	0.61249938008456983	0.00000000000000000	0.02150031475180678	1.13999148968828168
TCGA-OR-A5K9-01A	0.00000000000000000	0.00000000000000000	0.20886907888813863	0.22243738169934385	0.00000000000000000	0.00000000000000000	0.34048526143094476	0.00000000000000000	0.00000000000000000	0.22820827798157278	0.00000000000000000	0.08375481240353426	1.04714470666466086
TCGA-OR-A5LD-01A	0.00000000000000000	0.00000000000000000	0.55723849127048075	0.11752617938974549	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.32523532933977378	0.00000000000000000	-0.05922339964172487	1.22177167298136480
TCGA-OR-A5JK-01A	0.00000000000000000	0.00000000000000000	0.32870215165995864	0.04697071426345743	0.00000000000000000	0.00000000000000000	0.18101371696020216	0.37627584279988990	0.00000000000000000	0.06703757431649178	0.00000000000000000	0.14189769311978129	1.04000376844584941
TCGA-OR-A5K4-01A	0.00000000000000000	0.00000000000000000	0.18668376793221911	0.30488757122008009	0.00000000000000000	0.00000000000000000	0.50842866084770078	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.08797915271371362	1.03963978083548469
TCGA-P6-A5OF-01A	0.00000000000000000	0.00000000000000000	0.16940238217177175	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.83059761782822827	0.00000000000000000	-0.03157756437249685	1.16776371720857242
TCGA-OR-A5JV-01A	0.00000000000000000	0.00000000000000000	0.79406594949921039	0.00214045662626110	0.00026105670525595	0.01264728225424990	0.19088525491502270	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.27521221039979205	1.06090396387552999
TCGA-OR-A5J5-01A	0.00000000000000000	0.00000000000000000	0.45873220116839136	0.00000000000000000	0.00000000000000000	0.03451131440809804	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.50675648442351051	0.00000000000000000	-0.00407534042743243	1.15692079719398544
TCGA-PK-A5H8-01A	0.00000000000000000	0.00000000000000000	0.51207043288944176	0.26326134759750325	0.00000000000000000	0.00000000000000000	0.22466821951305518	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.15543692262042180	1.07294685074376939
TCGA-OR-A5JG-01A	0.00000000000000000	0.00000000000000000	0.49002166655562673	0.28110683542566378	0.00000000000000000	0.00000000000000000	0.22887149801870954	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.13298981104634119	1.08104570739151851
TCGA-OR-A5LA-01A	0.00000000000000000	0.00000000000000000	0.59492300571327639	0.26245542672227923	0.00000000000000000	0.00000000000000000	0.11747743228325117	0.02514413528119330	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.18215880366246770	1.08637672372970351
TCGA-OR-A5JY-01A	0.00000000000000000	0.00000000000000000	0.49229843622018238	0.22577344182274497	0.00000000000000000	0.00000000000000000	0.26729691970816349	0.00000000000000000	0.00000000000000000	0.01463120224890911	0.00000000000000000	0.02036707522178624	1.12873096856673771
TCGA-OR-A5LM-01A	0.00000000000000000	0.00000000000000000	0.61739240442678212	0.15251517742174039	0.00000000000000000	0.00000000000000000	0.23009241815147749	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01162370463517830	1.16915584551228391
TCGA-OR-A5LP-01A	0.00000000000000000	0.04495209209642276	0.39612103805518262	0.54638662872360388	0.00000000000000000	0.00000000000000000	0.00334275269344331	0.00919748843134741	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.15702438527688400	1.11452798701421929
TCGA-OR-A5JW-01A	0.00000000000000000	0.00000000000000000	0.41431000460304490	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.29090271845906068	0.00000000000000000	0.00000000000000000	0.29478727693789447	0.00000000000000000	0.07863433250689746	1.06856173648956632
TCGA-OR-A5J7-01A	0.00000000000000000	0.00000000000000000	0.00997073232108091	0.84112971364746070	0.00000000000000000	0.00000000000000000	0.14889955403145835	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.05819818633411507	1.15971582842323584
TCGA-PK-A5H9-01A	0.00000000000000000	0.00000000000000000	0.34160097728904665	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.23997909999026604	0.00000000000000000	0.00000000000000000	0.41841992272068723	0.00000000000000000	0.05526570913038850	1.07512853239634776
TCGA-OR-A5JI-01A	0.00000000000000000	0.00000000000000000	0.76107957819753114	0.01483476294133691	0.00000000000000000	0.00000000000000000	0.21461783456447472	0.00000000000000000	0.00000000000000000	0.00946782429665733	0.00000000000000000	0.13077761594012441	1.14357834617887599
TCGA-OR-A5L6-01A	0.00000000000000000	0.00000000000000000	0.34017507794731960	0.28071067267917782	0.00000000000000000	0.00000000000000000	0.37911424937350252	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.11612511207472588	1.04896614176168979
TCGA-OR-A5KZ-01A	0.00000000000000000	0.00000000000000000	0.55841140435904202	0.03284872730123078	0.00000000000000000	0.00000000000000000	0.21123762622202139	0.00000000000000000	0.00000000000000000	0.19750224211770573	0.00000000000000000	0.04778244911763423	1.12450950106534475
TCGA-OR-A5KT-01A	0.00000000000000000	0.00000000000000000	0.48575079100858404	0.34082324042306628	0.00000000000000000	0.00000000000000000	0.17342596856834969	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.16671829347600473	1.07376990918460891
TCGA-OR-A5JB-01A	0.00000000000000000	0.64073278962828262	0.17901584681103894	0.00506646203576514	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.11272730860089324	0.03209177618855425	0.03036581673546599	0.00000000000000000	0.47176883434397199	0.97658494975918042
TCGA-OR-A5LR-01A	0.00000000000000000	0.00000000000000000	0.53479955009093139	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.14493952424074161	0.00000000000000000	0.00000000000000000	0.32026092566832703	0.00000000000000000	0.02507575303608426	1.13763730022725196
TCGA-OR-A5JL-01A	0.00000000000000000	0.00000000000000000	0.45948545578117034	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.25278485568655756	0.00000000000000000	0.00000000000000000	0.28772968853227199	0.00000000000000000	0.15817439040272713	1.04348095238231009
TCGA-OR-A5K2-01A	0.00000000000000000	0.00000000000000000	0.58462129706015831	0.35390604492319988	0.00000000000000000	0.00000000000000000	0.06147265801664185	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.00681655748487997	1.21602624492036249
TCGA-OR-A5JM-01A	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.55602896687669867	0.00000000000000000	0.00000000000000000	0.16004218652767468	0.00000000000000000	0.00000000000000000	0.28392884659562673	0.00000000000000000	-0.02014452616304560	1.15207900709723088
TCGA-OR-A5L8-01A	0.00000000000000000	0.01670291214173885	0.10940846336719352	0.14459656870100696	0.00000000000000000	0.00000000000000000	0.72929205579006073	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.10961407653538906	1.08789655653266193
TCGA-OR-A5L3-01A	0.00000000000000000	0.00000000000000000	0.09157551671655033	0.00446957049218474	0.00000000000000000	0.05711656135874572	0.39213483401206528	0.00000000000000000	0.00000000000000000	0.45470351742045395	0.00000000000000000	-0.02673360762840704	1.06957930116588584
TCGA-OR-A5JQ-01A	0.00000000000000000	0.00949011366366457	0.44836938031523121	0.31960093544360835	0.00000000000000000	0.00000000000000000	0.11949557309416267	0.10304399748333316	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.10625855351343325	1.09070867665569127
TCGA-OR-A5KO-01A	0.00000000000000000	0.00000000000000000	0.07001572547312428	0.20284536439020581	0.00000000000000000	0.00000000000000000	0.62979773567116826	0.00000000000000000	0.00000000000000000	0.09734117446550172	0.00000000000000000	-0.07799948882536613	1.07798373332685893
