Mixture	B	CD4	CD8CD226negNoAct	CD8CD226negPostAct	CD8CD226plusNoAct	CD8CD226plusPostAct	M1	M2	Mono	Neu	NK	P-value	Correlation	RMSE
5085	0.22998647510401410	0.38123088138656508	0.00848075602626082	0.00000000000000000	0.01804298747128519	0.02440554544226536	0.07981406891028887	0.06205366420065558	0.10217651923173594	0.07065587503406054	0.02315322719286834	0.00000000000000000	0.69696828766728036	0.95333531318181608
5087	0.23065990498605612	0.38167083986292755	0.00575579847980106	0.00000000000000000	0.02551003947024354	0.02664891536697991	0.07550221771558820	0.07662408232238986	0.09782010803060051	0.05300999631181889	0.02679809745359459	0.00000000000000000	0.76770393014164950	0.93835174621797457
5088	0.22111664390423000	0.37010728468244797	0.00787247614259187	0.00000000000000000	0.02211994088102770	0.02781064235730443	0.08542604213150723	0.08106880624618945	0.09798613886480344	0.06229632578452974	0.02419569900536810	0.00000000000000000	0.75728252995360190	0.94122060764574711
5091	0.24056643115034620	0.39576621667375139	0.00635902240757356	0.00000000000000000	0.02641682407570865	0.03376291721244008	0.08710555879074963	0.02909478187365432	0.10069187740232900	0.05601446541608413	0.02422190499736297	0.00000000000000000	0.76038769587336685	0.93340984844942609
5092	0.22516543258110386	0.37395545543649550	0.00903123378897482	0.00000000000000000	0.02135946679798837	0.04136862529045192	0.08829919137927854	0.05754494293506358	0.10354551348152076	0.05774744439832565	0.02198269391079700	0.00000000000000000	0.74319840023064077	0.93608773268806800
5093	0.23680083446074354	0.35842311766954532	0.00369903267130099	0.00000000000000000	0.02491852291506057	0.01176109868202736	0.08547878729105696	0.05987342995236162	0.12018679596283376	0.07367758049103106	0.02518079990403880	0.00000000000000000	0.66692500326492299	0.95814913730945206
5094	0.23789026946245403	0.35912780441806219	0.00787343898878228	0.00000000000000000	0.02721042139536987	0.02438659682758948	0.08240405376682153	0.06170297313029149	0.09947528560101702	0.06763146053303043	0.03229769587658152	0.00000000000000000	0.71979914539428680	0.93889123688587139
5095	0.22944447331569295	0.37664654058164571	0.00000000000000000	0.00000000000000000	0.02994954809583382	0.02059271961070796	0.07921909030942000	0.06954733798719004	0.09924196627197100	0.06383326265465727	0.03152506117288142	0.00000000000000000	0.73878714185043148	0.94596592449707739
5097	0.22922153617841595	0.38795962702504710	0.01095607138254552	0.00000000000000000	0.02096363852415820	0.02809680865379482	0.08295647950506220	0.05331383202456220	0.10014151563818366	0.06238366142994172	0.02400682963828860	0.00000000000000000	0.76447858226497611	0.93701621131319024
5098	0.21771811718416764	0.25840516723710555	0.01086127556706777	0.00000000000000000	0.00000000000000000	0.00159580179220108	0.14289618044285582	0.02438299060735502	0.14080742973944543	0.17318148280296317	0.03015155462683863	0.00000000000000000	0.13920385275991984	1.00808745240747277
