Samples	CBSX__CD226__B	CBSX__CD226__CD4	CBSX__CD226__CD8CD226negNoAct	CBSX__CD226__CD8CD226negPostAct	CBSX__CD226__CD8CD226plusNoAct	CBSX__CD226__CD8CD226plusPostAct	CBSX__CD226__M1	CBSX__CD226__M2	CBSX__CD226__Mono	CBSX__CD226__Neu	CBSX__CD226__NK
5085	0.22998647510401407	0.38123088138656513	0.00848075602626082	0	0.01804298747128519	0.02440554544226536	0.07981406891028887	0.06205366420065558	0.10217651923173594	0.07065587503406054	0.02315322719286834
5087	0.23065990498605612	0.38167083986292755	0.00575579847980106	0	0.02551003947024354	0.02664891536697991	0.0755022177155882	0.07662408232238986	0.09782010803060052	0.05300999631181889	0.02679809745359459
5088	0.22111664390423	0.370107284682448	0.00787247614259187	0	0.0221199408810277	0.02781064235730443	0.08542604213150723	0.08106880624618945	0.09798613886480344	0.06229632578452974	0.0241956990053681
5091	0.2405664311503462	0.39576621667375134	0.00635902240757356	0	0.02641682407570865	0.03376291721244008	0.08710555879074963	0.02909478187365432	0.100691877402329	0.05601446541608413	0.02422190499736297
5092	0.22516543258110383	0.3739554554364955	0.00903123378897482	0	0.02135946679798837	0.04136862529045192	0.08829919137927854	0.05754494293506358	0.10354551348152076	0.05774744439832565	0.021982693910797
5093	0.23680083446074351	0.3584231176695453	0.00369903267130099	0	0.02491852291506057	0.01176109868202736	0.08547878729105696	0.05987342995236162	0.12018679596283376	0.07367758049103106	0.0251807999040388
5094	0.23789026946245403	0.3591278044180622	0.00787343898878228	0	0.02721042139536987	0.02438659682758948	0.08240405376682153	0.06170297313029149	0.09947528560101702	0.06763146053303043	0.03229769587658152
5095	0.22944447331569295	0.3766465405816457	0	0	0.02994954809583382	0.02059271961070796	0.07921909030942	0.06954733798719004	0.099241966271971	0.06383326265465727	0.03152506117288142
5097	0.22922153617841595	0.3879596270250471	0.01095607138254552	0	0.0209636385241582	0.02809680865379482	0.0829564795050622	0.0533138320245622	0.10014151563818366	0.06238366142994172	0.0240068296382886
5098	0.21771811718416764	0.25840516723710555	0.01086127556706777	0	0	0.00159580179220108	0.14289618044285582	0.02438299060735502	0.14080742973944543	0.17318148280296317	0.03015155462683863
5103	0.23437530782390056	0.36010561034858635	0.00785275688935083	0	0.02038915084476502	0.02333074230293303	0.08136693529538377	0.06126678732569374	0.1039261334839084	0.07305545561706607	0.0343311200684122
5104	0.2256531057620871	0.39013841208076	0.00425935553592226	0	0.02491767273843278	0.02368605463984389	0.0728866192380237	0.05613300311227815	0.09879859071663462	0.074823606116051	0.02870358005996652
5105	0.2297936532529271	0.37142015452085514	0.01158628064478728	0	0.01771979743728907	0.03949047176944544	0.09038941613696604	0.05198636720174371	0.09919823594795352	0.06650580885689297	0.0219098142311397
5108	0.23809911222558633	0.38828070955745186	0.00934725981582387	0	0.02382291481450447	0.03056611448490971	0.07566523514867068	0.04114818415872384	0.10439334110408552	0.06707230455573601	0.02160482413450768
5115	0.21884856260509444	0.3636563378718729	0.00824822915128173	0	0.01088404188786697	0.017206347474542	0.07827796098218635	0.07952351859641756	0.11515619630407337	0.07654037559780918	0.03165842952885555
5117	0.23378211728175505	0.3807530397730573	0.01737322099386958	0	0.01486682066509556	0.0439447944898823	0.09187091815339989	0.03163387403149714	0.10230417552750656	0.056417597089635	0.02705344199430171
5120	0.23928875685445963	0.3739365985131448	0.01399774711668407	0	0.01660429140268057	0.0150378078731445	0.05798085353818183	0.05579808563006309	0.11686101498960506	0.07338094571473772	0.03711389836729871
5122	0.22955098741217336	0.41308767052754847	0.01901331106310318	0	0.00686030416721986	0.01610724908588546	0.05873874034373669	0.05244975412999649	0.09118313560697132	0.0859612576820971	0.02704758998126802
5124	0.2268702855395121	0.35040119292526484	0	0	0.0305470716131625	0.02801974490170319	0.09131676370730492	0.04583061092033663	0.11705709335572811	0.08539076207319815	0.02456647496378941
