Mixture	T cells CD8	Monocytes	T cells CD4	NKT cells	B cells	NK cells	P-value	Correlation	RMSE
SimData1032	0.08551029439679583	0.39546763797122569	0.00000000000000000	0.00000000000000000	0.24250648228167920	0.27651558535029935	0.00000000000000000	0.71817204812963575	0.72427546925416808
SimData1033	0.08610871902252373	0.38521558960828373	0.00000000000000000	0.00000000000000000	0.25257711554823786	0.27609857582095476	0.00000000000000000	0.71938472874691761	0.71794946380419566
SimData1034	0.08043299241884916	0.43995418082008908	0.00000000000000000	0.00000000000000000	0.22490664447300651	0.25470618228805525	0.00000000000000000	0.69401237847071462	0.77986874219204749
SimData1035	0.06614729162350773	0.46252190243265340	0.00877750510338303	0.00000000000000000	0.23193977791071588	0.23061352292973983	0.00000000000000000	0.64478543381075171	0.85575177361081733
SimData1036	0.20202456200655844	0.33652665743550536	0.00000000000000000	0.00000000000000000	0.18705876679595806	0.27439001376197814	0.00000000000000000	0.44855312745448461	0.96943566223560629
SimData1037	0.53061598478483185	0.19390797944216670	0.14653217303702246	0.00000000000000000	0.00000000000000000	0.12894386273597910	0.00000000000000000	0.00794118595583962	1.15908987291343712
SimData1038	0.00000000000000000	0.48935679731279458	0.16005379036355497	0.00000000000000000	0.17231489255296512	0.17827451977068529	0.00000000000000000	0.87604266299260247	0.52029902716338161
SimData1039	0.00000000000000000	0.46926978387715779	0.17701581296322230	0.00000000000000000	0.18550250329997758	0.16821189985964227	0.00000000000000000	0.87766000657447862	0.50378413315246418
SimData104	0.00000000000000000	0.44249084773969127	0.27432101354875449	0.00000000000000000	0.18766233118377904	0.09552580752777518	0.00000000000000000	0.90929339155143585	0.42176403530453732
SimData1040	0.00000000000000000	0.50198580044425078	0.17337230106472545	0.00000000000000000	0.16304433199696011	0.16159756649406362	0.00000000000000000	0.87006001658137444	0.54118092643076354
SimData1041	0.00000000000000000	0.49497998449893449	0.16338217412624398	0.00000000000000000	0.18139249966809087	0.16024534170673058	0.00000000000000000	0.88008253218729304	0.51517427770510282
SimData1042	0.00000000000000000	0.46929830738992739	0.20003615996949334	0.00000000000000000	0.15427413938595300	0.17639139325462627	0.00000000000000000	0.87475207137648670	0.51015730242130031
SimData1043	0.00000000000000000	0.49583419068132512	0.19039859815513149	0.00000000000000000	0.14999480317769126	0.16377240798585202	0.00000000000000000	0.86563498390934179	0.54558278658464454
SimData1044	0.00000000000000000	0.48256759644703895	0.14600324713492746	0.00000000000000000	0.18463461669206038	0.18679453972597321	0.00000000000000000	0.85800210372447894	0.55168449323079094
SimData1045	0.00000000000000000	0.51386621977755942	0.13257887706827667	0.00000000000000000	0.16869482032088087	0.18486008283328306	0.00000000000000000	0.85436009624436238	0.58252743776684501
SimData1046	0.00000000000000000	0.51623092535793280	0.15612607467326900	0.00000000000000000	0.15014696112555245	0.17749603884324586	0.00000000000000000	0.84919163693401245	0.59421849388114778
SimData1047	0.00000000000000000	0.50213022578977606	0.15305096731239187	0.00000000000000000	0.16933098286048187	0.17548782403735025	0.00000000000000000	0.85437499036126108	0.57254273449336301
SimData1048	0.00000000000000000	0.50410330262765701	0.16805904118454870	0.00000000000000000	0.15741929737576668	0.17041835881202777	0.00000000000000000	0.84672577555628348	0.58842564853171175
SimData1049	0.00000000000000000	0.49958578988810787	0.18966707129609900	0.00000000000000000	0.14566209211847014	0.16508504669732305	0.00000000000000000	0.84918800858663945	0.58019348738780285
SimData105	0.00000000000000000	0.43691002603093865	0.24468994018067916	0.00000000000000000	0.22446143453674533	0.09393859925163689	0.00000000000000000	0.91401339768205359	0.40920156218278908
SimData1050	0.00000000000000000	0.49163219268688935	0.19671947003962853	0.00000000000000000	0.14929408546393505	0.16235425180954707	0.00000000000000000	0.84799228586588216	0.57629489797266864
SimData1051	0.00000000000000000	0.51025600177664299	0.22278628753768762	0.00000000000000000	0.12571014290405194	0.14124756778161748	0.00000000000000000	0.80878667742880161	0.65977763680458124
