Samples	CBSX__Fig2ab-NSCLC_PBMCs_scRNAseq_sigmatrix__T_cells_CD8	CBSX__Fig2ab-NSCLC_PBMCs_scRNAseq_sigmatrix__Monocytes	CBSX__Fig2ab-NSCLC_PBMCs_scRNAseq_sigmatrix__T_cells_CD4	CBSX__Fig2ab-NSCLC_PBMCs_scRNAseq_sigmatrix__NKT_cells	CBSX__Fig2ab-NSCLC_PBMCs_scRNAseq_sigmatrix__B_cells	CBSX__Fig2ab-NSCLC_PBMCs_scRNAseq_sigmatrix__NK_cells
SimData1022	0.13482628579998257	0.37131635062515583	0.02771053473247136	0	0.19383561818836523	0.2723112106540249
SimData1023	0.08189290337752927	0.4033492042349675	0	0	0.2361540990928399	0.2786037932946633
SimData1024	0.08891059929734282	0.3902063509634407	0	0	0.22503300973631207	0.29585004000290455
SimData1025	0.0867650460000625	0.40579417863829065	0	0	0.21269867477517615	0.2947421005864707
SimData1026	0.13324730497178866	0.40176765275278914	0	0	0.1952611738076672	0.269723868467755
SimData1027	0.06794420646095764	0.43350843707082054	0	0	0.2361562823774622	0.2623910740907597
SimData1028	0.15533656926319522	0.3869092204244464	0	0	0.1970376732999936	0.26071653701236475
SimData1029	0.14118650663915336	0.3855402808461406	0	0	0.1910415754050241	0.28223163710968197
SimData103	0	0.4592275793947409	0.2647324981862583	0.00342386148164026	0.19778463773659596	0.07483142320076468
SimData1030	0.08982156311928689	0.4046401702210766	0	0	0.22810079534530725	0.27743747131432933
SimData1031	0.1293387038665144	0.37566316128744337	0	0	0.21215178893173103	0.2828463459143112
SimData1032	0.08551029439679583	0.3954676379712257	0	0	0.2425064822816792	0.27651558535029935
SimData1033	0.08610871902252373	0.3852155896082838	0	0	0.25257711554823786	0.27609857582095476
SimData1034	0.08043299241884916	0.43995418082008914	0	0	0.2249066444730065	0.25470618228805525
SimData1035	0.06614729162350773	0.46252190243265345	0.00877750510338303	0	0.23193977791071588	0.23061352292973983
SimData1036	0.20202456200655844	0.33652665743550536	0	0	0.1870587667959581	0.27439001376197814
SimData1037	0.5306159847848319	0.19390797944216673	0.14653217303702246	0	0	0.1289438627359791
SimData1038	0	0.4893567973127946	0.16005379036355497	0	0.17231489255296512	0.17827451977068529
SimData1039	0	0.4692697838771578	0.1770158129632223	0	0.1855025032999776	0.16821189985964227
SimData104	0	0.4424908477396913	0.2743210135487545	0	0.18766233118377904	0.09552580752777518
SimData1040	0	0.5019858004442508	0.17337230106472545	0	0.1630443319969601	0.16159756649406362
SimData1041	0	0.4949799844989345	0.16338217412624398	0	0.18139249966809087	0.16024534170673058
SimData1042	0	0.46929830738992734	0.20003615996949337	0	0.154274139385953	0.17639139325462627
SimData1043	0	0.4958341906813251	0.1903985981551315	0	0.14999480317769126	0.16377240798585202
SimData1044	0	0.48256759644703895	0.14600324713492746	0	0.1846346166920604	0.1867945397259732
SimData1045	0	0.5138662197775594	0.13257887706827667	0	0.16869482032088087	0.18486008283328303
SimData1046	0	0.5162309253579328	0.156126074673269	0	0.15014696112555245	0.17749603884324586
SimData1047	0	0.5021302257897761	0.15305096731239187	0	0.16933098286048187	0.17548782403735025
SimData1048	0	0.504103302627657	0.1680590411845487	0	0.15741929737576668	0.17041835881202777
SimData1049	0	0.49958578988810787	0.189667071296099	0	0.14566209211847014	0.16508504669732305
SimData105	0	0.43691002603093865	0.24468994018067916	0	0.22446143453674533	0.09393859925163688
SimData1050	0	0.49163219268688935	0.19671947003962853	0	0.14929408546393505	0.16235425180954707
SimData1051	0	0.510256001776643	0.2227862875376876	0	0.12571014290405194	0.14124756778161748
SimData1052	0	0.5170317264660724	0.17374552636432417	0.01906033904049768	0.15844650947942754	0.13171589864967817
SimData1053	0	0.48264797023830175	0.0622831807644555	0	0.2460372905452033	0.20903155845203955
SimData1054	0	0.23617182509056753	0.23957668953141129	0.4613338745561344	0	0.06291761082188677
SimData1055	0	0.18730522844653916	0.20565845036313343	0	0.37965575149021014	0.22738056970011727
SimData1056	0	0.15915307535791268	0.19768464676901193	0	0.4014232655140284	0.24173901235904705
SimData1057	0	0.16736323716508925	0.1535386923878771	0	0.426247845729566	0.2528502247174676
SimData1058	0	0.16565180478243058	0.19603930135787775	3.5734404989119e-4	0.38940393823019914	0.2485476115796013
SimData1059	0	0.1677074252823481	0.14929652042422004	0	0.4366480727129033	0.24634798158052865
SimData106	0	0.4330561568344995	0.274187692895213	0	0.19783198366163976	0.09492416660864768
SimData1060	0	0.18500916679810084	0.14426606385470647	0	0.41011008223143297	0.26061468711575975
SimData1061	0	0.19364482304903588	0.11235679383982576	0	0.43410381162084893	0.2598945714902893
SimData1062	0	0.18815184661093137	0.17488651848601483	0	0.3724106850717966	0.2645509498312574
SimData1063	0	0.203445425469052	0.14987396741225442	0	0.3733553610894303	0.27332524602926334
SimData1064	0	0.20004134573044088	0.1374536080513365	0	0.415147052211539	0.2473579940066837
SimData1065	0	0.18537107845754391	0.15028669678383455	0	0.41058778603125784	0.25375443872736364
SimData1066	0	0.17755205601894156	0.14759568758253325	0	0.4155833058821668	0.2592689505163584
SimData1067	0	0.18051722154025973	0.14851247875345858	0	0.41644451879967864	0.25452578090660305
SimData1068	0	0.2110181609266605	0.14246547823194064	0	0.39145529797073303	0.2550610628706657
SimData1069	0.05879027685868265	0.21608122605565191	0	0	0.4767852331343961	0.2483432639512694
SimData107	0	0.43018795264459114	0.2722922447074196	0	0.1974479391139322	0.10007186353405724
SimData1070	0.0233783304624086	0.14728522259898655	0.14342799731154834	0	0.427564055595365	0.2583443940316916
SimData1071	0.01654938307941705	0.08606667201667742	0.562883869666689	0	0	0.33450007523721664
SimData1072	0.11432195370193	0.6012268715308549	0.05897495782775942	0.03759313509500135	0.08384223883134165	0.10404084301311282
SimData1073	0.12990161474651152	0.589338994965854	0.06987118842883853	0	0.06051736440107205	0.15037083745772392
SimData1074	0.05925328685077182	0.6286407759464124	0.05586759310027883	0.0229179697771334	0.09929594636149894	0.1340244279639045
SimData1075	0.04129455793611092	0.6293198949052233	0.06159999938028755	0.06087991203562814	0.09777795421155788	0.10912768153119208
SimData1076	0.06025497346173121	0.6095492545015052	0.06457708885714394	0.00138961847197959	0.10604029547677322	0.15818876923086686
SimData1077	0.08905927630346028	0.6364856651052746	0.03055441738302117	0.02499626533175843	0.10422113139042358	0.11468324448606187
SimData1078	0.05968169002317436	0.619372408413848	0.04918990621083108	0.00277599527495553	0.11163744556437788	0.15734255451281323
SimData1079	0.10054351272765528	0.6267716769073448	0.01771305589093461	0.0101150543132365	0.12351402069942308	0.12134267946140569
SimData108	0.00328302513369156	0.45472292521068713	0.23300726717364711	0	0.2179764296671239	0.09101035281485025
SimData1080	0.09836311228908612	0.6176298160573174	0	0.02158159958308419	0.14191665976212073	0.12050881230839151
SimData1081	0.07198798587925664	0.6191242658756375	0.01277575580394706	0.01077613526775647	0.14380769750434433	0.141528159669058
SimData1082	0.09491242909531672	0.6017046658909551	0	0.00709540895023554	0.16301705641287337	0.13327043965061927
SimData1083	0.1012101121893736	0.5996240304960312	0	0.01274636082625965	0.15618330036606584	0.13023619612226991
SimData1084	0.09486988523863414	0.6140371559045353	0	0.01085885466768132	0.1478234987961671	0.13241060539298208
SimData1085	0.12441776020749488	0.6203903210198186	0	0.00697791748067126	0.10058603636086327	0.14762796493115188
SimData1086	0.1417835601640464	0.5490112265434269	0.02218656356624402	0	0.13597916502994198	0.1510394846963407
SimData1087	0.10624018938042495	0.6082156560277496	0	0	0.17755621300020477	0.10798794159162056
SimData1088	0.06249694455240905	0	0.12669014608108176	0	0.46129507906372946	0.34951783030277994
SimData1089	0.07780263220766294	0.38499109865603576	0.24652534606388132	0	0.1604142076229466	0.13026671544947346
SimData109	0	0.42609669209787215	0.24207402157962585	0	0.22873300255361617	0.1030962837688858
SimData1090	0.08356969045577628	0.3644534518835627	0.23506220386430532	0	0.17997613342468757	0.13693852037166818
SimData1091	0.0825093943021894	0.356837381267306	0.25257184037948993	0	0.15725151473768745	0.15082986931332729
SimData1092	0.07294842594469121	0.37530830333433496	0.2187427151113668	0	0.18070902954420184	0.1522915260654052
SimData1093	0.09086797583548711	0.3915159314906188	0.23290587912481425	0	0.14290628485010817	0.14180392869897163
SimData1094	0.06610056083513495	0.39969416520830536	0.19880469871401635	0	0.1890901621636361	0.1463104130789072
SimData1095	0.06050937035424669	0.39910541782257586	0.192310348093306	0	0.2178109388121036	0.13026392491776784
SimData1096	0.07698876757497086	0.3866494620685569	0.23058160903175065	0	0.15735013879188708	0.14843002253283463
SimData1097	0.07049137977656143	0.4094675167016504	0.19677222580136905	0	0.17032608988846867	0.1529427878319504
SimData1098	0.07330429014545296	0.3926585512848482	0.20791054610968404	0	0.17606680453021087	0.15005980792980378
SimData1099	0.08228547189051226	0.3722071357622379	0.19345442753868977	0	0.18796760643540833	0.1640853583731516
SimData11	0.06655356105269537	0.35322073774720963	0.22760289826558444	0	0.16228572528840193	0.19033707764610855
SimData110	0	0.46520546650073985	0.24443780181447552	0	0.20122840468115388	0.08912832700363076
SimData1100	0.08440546411242193	0.3785304711232032	0.17306986103921815	0	0.19976734544505909	0.16422685828009762
SimData1101	0.08080685268031024	0.37915733472170127	0.19069157162713957	0	0.18914623915481404	0.16019800181603483
SimData1102	0.08429108043207184	0.4136316624849982	0.21559289875789336	0	0.14560730978815767	0.1408770485368789
SimData1103	0.1309859552075318	0.3445818411613771	0.13605996750434363	0	0.2100326790304343	0.17833955709631327
SimData1104	0.10422217542478482	0.37421322296336385	0.0771791248608903	0	0.2885122839485736	0.15587319280238757
SimData1105	0	0.24543287356435223	0	0.7545671264356478	0	0
SimData1106	0.05091310787821948	0.5294414934268238	0.11472044435002812	0	0.21966521074783757	0.08525974359709122
SimData1107	0.066212483149491	0.4915372219925089	0.12100767315727966	0	0.236460772581006	0.0847818491197145
SimData1108	0.03202448007600091	0.5312452800871584	0.1345145908075011	0	0.22424521280779772	0.07797043622154186
SimData1109	0.04894395585875617	0.5602943282079296	0.09369210118682002	0	0.2189374449023775	0.07813216984411663
SimData111	0	0.4406435476766132	0.25236088773318466	0	0.22076168068749064	0.08623388390271162
SimData1110	0.05178848150597743	0.5836643422963674	0.07167090095356288	0	0.22683310345573263	0.06604317178835947
SimData1111	0.06947025424428062	0.5335831096308287	0.06118787107928735	0	0.25010830825722913	0.08565045678837427
SimData1112	0.05609005219209718	0.5680951327779841	0.05118053753698119	0	0.2450822918128676	0.07955198568007
SimData1113	0.05013990075525556	0.5478744888293005	0.09318114114382724	0	0.23808016380387084	0.07072430546774586
SimData1114	0.07045561342290005	0.5278406550936474	0.05825882148050143	0	0.2542305197100974	0.0892143902928538
SimData1115	0.06915153576834575	0.5016071989624444	0.09424679057691814	0	0.2471229142406336	0.08787156045165812
SimData1116	0.07479421863118835	0.5070492301145071	0.07260536133437615	0	0.25505985824351396	0.09049133167641454
SimData1117	0.08031357276008075	0.5113208025960289	0.0660592912805663	0	0.2512734495294936	0.09103288383383044
SimData1118	0.07749448528777725	0.5030321455381431	0.06957758966825403	0	0.25921066157947126	0.09068511792635432
SimData1119	0.05305424415484752	0.5120705197472492	0.07458666609568056	0	0.2666729676245985	0.09361560237762416
SimData112	0	0.43346136666764706	0.26456128080383673	0	0.21186660185048956	0.09011075067802668
SimData1120	0.02793360875181001	0.586924993493235	0.04024708333931123	0	0.25673398093653627	0.08816033347910766
SimData1121	0.11992715037370844	0.5748653659308423	0	0	0.27517974532274264	0.03002773837270669
SimData1122	0	0.3306782708515531	0	0.6693217291484469	0	0
SimData1123	0.04909315513427433	0.49082449445301823	0.15365215526273435	0	0.20259348036819147	0.10383671478178172
SimData1124	0.04852791534381018	0.505323655579008	0.11588864793772348	0	0.22996453371159	0.10029524742786829
SimData1125	0.03714145136242798	0.5041846575549587	0.16933084420894	0	0.1939505868430036	0.09539246003066992
SimData1126	0.01194831624129662	0.4885000615064314	0.193023610473974	0.01175346882728187	0.2153956983055856	0.07937884464543052
SimData1127	0.03570124175759452	0.503345025388053	0.14073294016320356	0	0.23688719904815236	0.08333359364299651
SimData1128	0.02912106345688697	0.492159520145004	0.1468128343212576	0	0.21867852887391287	0.11322805320293856
SimData1129	0.02368809947839631	0.5151196610006549	0.11717586670773109	0	0.2407683263598712	0.1032480464533464
SimData113	0.01356929707221204	0.44309032775132	0.23474205753443864	0	0.21427107452323296	0.09432724311879634
SimData1130	0.03854677471047773	0.5006170895598133	0.13654393219749048	0	0.23057260598358453	0.0937195975486338
SimData1131	0.03143136096980365	0.5073438334168036	0.1609202921274993	0	0.19134321659300943	0.10896129689288409
SimData1132	0.04793849238620242	0.48541047546910815	0.15911134737653782	0	0.2091673393781295	0.09837234539002204
SimData1133	0.05156438987111706	0.47584391690127426	0.15612991380941524	0	0.21157412404991408	0.10488765536827932
SimData1134	0.04359682418717831	0.48332780355029215	0.14128515380541048	0	0.22434283265363375	0.10744738580348533
SimData1135	0.03546159120756962	0.4894548378195889	0.13785719972800178	0	0.23429159425749824	0.10293477698734135
SimData1136	0.02744010017724797	0.4989834002531284	0.13224633595001173	0	0.2425535915404904	0.0987765720791216
SimData1137	0	0.4905116309770772	0.150227925518883	0	0.2372980801904036	0.12196236331363634
SimData1138	0.0736091029945805	0.4885872087222862	0	0	0.30988166305204307	0.12792202523109011
SimData1139	0	0.33563694939518696	0	0.664363050604813	0	0
SimData114	0	0.4394362090810387	0.2539153535370364	0	0.21241618015642508	0.09423225722549972
SimData1140	0	0.32901189342966997	0.30639404771916234	0	0.18301205090063252	0.18158200795053503
SimData1141	0	0.35327483735473525	0.3057350474760798	0.03174431245469645	0.1774813718655854	0.13176443084890316
SimData1142	0	0.3341441249957551	0.33417957919696284	0.02011801701581312	0.15809235759369755	0.15346592119777144
SimData1143	0	0.32883225727241655	0.33161711166861063	0.03872316684987845	0.1646937761883316	0.13613368802076295
SimData1144	0	0.3394223265261699	0.3557208488807631	0	0.16626139016807676	0.13859543442499023
SimData1145	0	0.3496633402885608	0.2855450944175884	0.02143287001958619	0.16940374312771234	0.17395495214655227
SimData1146	0	0.3535989983528815	0.29555273107959823	0.02220262133548701	0.1863175086227306	0.14232814060930277
SimData1147	0	0.35988064756385346	0.3081212064197046	0.067756252656559	0.14831050138133917	0.11593139197854384
SimData1148	0	0.34813053320043086	0.3189647741262745	0.05267463440859261	0.1429234797838639	0.1373065784808381
SimData1149	0	0.3531219419087781	0.30265373923530553	0.03725473714309056	0.15549117573893417	0.15147840597389153
SimData115	0	0.42988281366265746	0.24239306949577075	0	0.23345340916957016	0.09427070767200171
SimData1150	0	0.3467604132281849	0.30747961378074445	0.02714004953712002	0.16895353696183332	0.1496663864921174
SimData1151	0	0.33578130910404924	0.31540253037720845	0.00934400794075805	0.17912651901545598	0.16034563356252812
SimData1152	0	0.3305257555725546	0.316417352914901	0.01206955428063287	0.18165116543040336	0.15933617180150828
SimData1153	0	0.3470725414130049	0.32053477122323537	0	0.17540305412749796	0.15698963323626164
SimData1154	0	0.3363090340089123	0.32763418299561803	0.02993427171827246	0.18396112228206293	0.1221613889951343
SimData1155	0	0.33357521089625175	0.3062417051314705	0.05792754041545756	0.18078030941087928	0.12147523414594086
SimData1156	0	0.27153080262883916	0	0.7284691973711608	0	0
SimData1157	0.05534880022133989	0.21935579873390623	0.354145535418418	0	0.19513792238666952	0.17601194323966635
SimData1158	0.03402229858792215	0.2003352480080764	0.3990830265118317	0	0.1983015148610976	0.1682579120310723
SimData1159	0.09005107104251905	0.19334401058383957	0.34162223219209714	0	0.21509598251877896	0.15988670366276533
SimData116	0.00191888256647355	0.44026894550310974	0.24659952274975536	0	0.2091414400311706	0.10207120914949068
SimData1160	0.03776258715749476	0.2138444971424356	0.36301565333466473	0	0.211589155364641	0.17378810700076391
SimData1161	0.012531032369471	0.22183485010615772	0.3300926785741382	0	0.24528913067131228	0.1902523082789208
SimData1162	0.06383884359705959	0.17674092099392277	0.34340825194080593	0	0.2575628960479378	0.15844908742027394
SimData1163	0.06993864319816684	0.25430205174908826	0.2754163602896148	0	0.22124495860467744	0.1790979861584527
SimData1164	0.01910873428738812	0.2260903798297745	0.40163597099870274	0	0.1980908974225745	0.15507401746156022
SimData1165	0.03349560454995536	0.22260599723529775	0.3150194961295392	0	0.24220242041834547	0.18667648166686207
SimData1166	0.01045960588825209	0.2235331476649831	0.36169906130029833	0	0.22411322986484547	0.18019495528162097
SimData1167	0.0208215336375626	0.21201486456490487	0.32684912829929885	0	0.2511992245179186	0.1891152489803152
SimData1168	0.01931838479124926	0.20056985250522383	0.34517182331458646	0	0.2513876347784185	0.1835523046105219
SimData1169	0.01761094547089181	0.20355417878273976	0.3462172211485755	0	0.24285991019663655	0.1897577444011563
SimData117	0	0.48053067262344606	0.17646090446275847	0.05348100514561188	0.22302103197930231	0.06650638578888127
SimData1170	0.01317450980039278	0.24398097884156747	0.30917263316844623	0	0.23368155605539873	0.1999903221341948
SimData1171	0.10384379183792548	0.23143892574429784	0.2491000877520204	0	0.2344967600614568	0.18112043460429947
SimData1172	0.07158334969703302	0.2132653699936305	0	0	0.40521696905945526	0.30993431124988113
SimData1173	0	0.5338345423380148	0	0.4661654576619853	0	0
SimData1174	0.11337919390077104	0.28908057633252954	0.11919728663965308	0	0.44036039974188673	0.03798254338515972
SimData1175	0.08968654279621348	0.33031526626376856	0.10229520557239812	0	0.441999886474455	0.03570309889316502
SimData1176	0.08680767071509587	0.34434096436965567	0.11351281256340327	0	0.4295486123606067	0.02578993999123835
SimData1177	0.09450783805836356	0.33892530587217207	0.04955086671045771	0	0.49578065696230866	0.02123533239669802
SimData1178	0.08441104708687037	0.31822727726301026	0.07962509256351162	0	0.4860228086652272	0.03171377442138047
SimData1179	0.07711445605756471	0.28859379941668745	0.1169865856423046	0	0.48170130443585474	0.03560385444758851
SimData118	0	0.47089675768586425	0.16137129495616703	0.03975056637409078	0.21022906993745816	0.11775231104641964
SimData1180	0.08736889300525803	0.34262814197445324	0.09835670838264952	0	0.43732507595657794	0.03432118068106134
SimData1181	0.07556010191651932	0.30949520753348486	0.11422971446125645	0	0.4694180880572415	0.03129688803149788
SimData1182	0.07775218778279512	0.33160914989949786	0.1008099370390832	0	0.4479279108265534	0.04190081445207029
SimData1183	0.08812903008258524	0.33223637561546726	0.06311863862295279	0	0.48352228999571617	0.03299366568327843
SimData1184	0.09658239989069033	0.29511549117520874	0.09906628918493222	0	0.4657585223768392	0.04347729737232948
SimData1185	0.09514663877153356	0.2915918203336385	0.09410103214070813	0	0.48033724065820865	0.03882326809591105
SimData1186	0.09564781465418296	0.2975992071688434	0.08575494048067803	0	0.4810195251747494	0.03997851252154642
SimData1187	0.07819049199244511	0.3417045999153975	0.0626030178773556	0	0.4970733348784074	0.02042855533639438
SimData1188	0.10165623052158294	0.28272474687331833	0.05387196501520406	0	0.5157018471471468	0.04604521044274777
SimData1189	0.155073268525933	0.2914701994872988	0	0	0.5241502587730886	0.02930627321367968
SimData119	0.21237535538678332	0.1592800432776399	0.2742956162816785	0.252149789199881	0.10189919585401731	0
SimData1190	0	0.06695578416843684	0.8547477124274732	0	0	0.07829650340409014
SimData1191	0.04369404561224693	0.30404517663092206	0.2871599744308482	0	0.3194511430634766	0.04564966026250618
SimData1192	0.0525355723613363	0.3075572152777088	0.27551164023925656	0	0.3231670608927514	0.04122851122894695
SimData1193	0.04248265681606634	0.31952054557052323	0.26396435643770016	0	0.3222759943342019	0.05175644684150839
SimData1194	0.0502106930731375	0.3011266329549495	0.2657607159817546	0	0.33051060090468953	0.0523913570854688
SimData1195	0.03663731948599878	0.36201278009995935	0.2630833279983229	0	0.2821045796802909	0.05616199273542816
SimData1196	0.04465653779883129	0.3209642017840886	0.2545738755299341	0	0.29707082476329405	0.08273456012385207
SimData1197	0.0647619948964908	0.38015877790261665	0.19192175278628096	0	0.30748245865851814	0.0556750157560934
SimData1198	0.06038527686195529	0.3143934962573045	0.24900345683369257	0	0.30045285451456516	0.07576491553248259
SimData1199	0.06329493289589043	0.2974950567813568	0.25046369755007664	0	0.3243225684957144	0.06442374427696179
SimData12	0.0417787309542486	0.35255011578420437	0.24866417650494377	0	0.1610895314376029	0.19591744531900043
SimData120	0	0.18684531680054445	0.30738900214290893	0	0.2879339347652896	0.21783174629125693
SimData1200	0.06670304980759845	0.3417007274573873	0.1513899141271295	0	0.3808132607408213	0.05939304786706334
SimData1201	0.04505460719491688	0.3402394976297485	0.15596609329728264	0	0.4006872137056936	0.05805258817235841
SimData1202	0.05359855971922252	0.334739572834779	0.15434674250876726	0	0.3939510483208779	0.06336407661635321
SimData1203	0.05881868316797061	0.32529869184128524	0.15054108542456882	0	0.3965255888560189	0.0688159507101566
SimData1204	0.03590289626151106	0.32453821116992404	0.20574628731405495	0	0.34360709972883274	0.0902055055256771
SimData1205	0.05623720671993426	0.303088370184654	0.17495247822482862	0	0.38775677288297344	0.0779651719876096
SimData1206	0.1305614014609623	0.3517671863203024	0	0	0.46687739616750706	0.0507940160512283
SimData1207	0	0	0	0.7212658366541153	0.2787341633458848	0
SimData1208	0.00341255835608236	0.41157914010569624	0.2659670743073118	0	0.2662465312462254	0.05279469598468426
SimData1209	0.01323600761190265	0.38843422162032987	0.2809966138688802	0	0.26837419883476404	0.04895895806412331
SimData121	0	0.1962719964384574	0.2987287997969185	0	0.25896389805603126	0.24603530570859275
SimData1210	0.00844839135315022	0.39186971563065726	0.25618510964238167	0	0.29311477611970405	0.05038200725410684
SimData1211	0.00975084345818993	0.4367809333355054	0.2428140998439665	0	0.2628466947755716	0.04780742858676664
SimData1212	0.00946531201044943	0.4369544289883392	0.2185592875712535	0	0.29502386978516926	0.03999710164478849
SimData1213	0.04833970877171198	0.4129462625416032	0.16800052143529023	0	0.3230086443623802	0.04770486288901447
SimData1214	0.03078466758392489	0.40660735544202864	0.2480596424835492	0	0.27020387761662823	0.04434445687386904
SimData1215	0	0.39258588819440554	0.2815168349221969	0	0.2792293565577529	0.04666792032564478
SimData1216	0.02216811889766514	0.40846294332483635	0.24320983262656937	0	0.27957505973411706	0.04658404541681224
SimData1217	0.02144114788221337	0.40609184924477537	0.23142323364446976	0	0.29707300575453394	0.04397076347400769
SimData1218	0.0195535570885949	0.3916150593274132	0.2376122642330742	0	0.3011829683044926	0.05003615104642527
SimData1219	0.01517243173838897	0.39279719595854823	0.25117890489776634	0	0.29495328591633796	0.04589818148895848
SimData122	0	0.18048089375006063	0.29034376281540664	0.01258366081312868	0.2884369853174515	0.2281546973039524
SimData1220	0.00566593821437661	0.391354405119935	0.26573794634739817	0	0.29458631416203224	0.04265539615625792
SimData1221	0.01742190841400378	0.402976824407542	0.21757327987857172	0	0.31306688364768726	0.04896110365219514
SimData1222	0.05000574970452677	0.42499496451522983	0.16739373724783527	0	0.3253233142431864	0.03228223428922179
SimData1223	0.0609241538342486	0.4379978914328741	0.09166336078972902	0	0.37633393235219337	0.03308066159095479
SimData1224	0.5227140594026495	0	0	0	0.35714128399507616	0.12014465660227427
SimData1225	0.09455077697757466	0.20653364947331251	0.4530962153440368	0	0.11711949320139714	0.12869986500367878
SimData1226	0.08004089533674108	0.20418012281294667	0.44043366643761306	0	0.13575467278907652	0.13959064262362267
SimData1227	0.05616149107388994	0.22784755431059467	0.4652041209821352	0	0.11530941863383044	0.13547741499954974
SimData1228	0.04880520873974561	0.20217076576674	0.5119566713582715	0.00255933770938268	0.10759031836220892	0.12691769806365136
SimData1229	0.05358944540156098	0.2160974830976528	0.45351200473998954	0	0.12635307913885507	0.15044798762194153
SimData123	0	0.16668048642669434	0.3058858909672177	0	0.29464705681160946	0.23278656579447857
SimData1230	0.07060135095890922	0.21589090363710065	0.43711837091245787	0	0.11990312578270602	0.1564862487088262
SimData1231	0.12263402149852412	0.24988863819557783	0.3512791068281672	0	0.13363974257754874	0.1425584909001823
SimData1232	0.07391389494761455	0.24772164866421092	0.31794008521146516	0	0.1823176477036401	0.17810672347306927
SimData1233	0.06191955079359524	0.21302762182488005	0.4171499968977097	0	0.15986579353745173	0.14803703694636325
SimData1234	0.08469846805472156	0.212945051725644	0.37905732400738734	0	0.16739249171783874	0.15590666449440835
SimData1235	0.08666364335162988	0.19515360910238627	0.401162740419197	0	0.15856016581669713	0.15845984131008972
SimData1236	0.06946476848738713	0.1935300107798859	0.42503833670339985	0	0.15521322043745886	0.15675366359186832
SimData1237	0.08153692397302534	0.20277984165394947	0.4012663448929338	0	0.15705535857533412	0.1573615309047574
