,coef,abs coef,% total,cum % total,coef OR
CIBERSORTx_CBSX_NSCLC_NK_cells,-0.5596918306399975,0.5596918306399975,0.33408281286209646,0.33408281286209646,0.5713851201066277
CIBERSORTx_CBSX_NSCLC_Monocytes,0.4778996335107154,0.4778996335107154,0.2852606471787496,0.6193434600408461,1.6126836158678703
CIBERSORTx_CBSX_NSCLC_T_cells_CD4,-0.32903024951495263,0.32903024951495263,0.19639977797956681,0.8157432380204128,0.719621248224125
CIBERSORTx_CBSX_NSCLC_NKT_cells,-0.2701592145145045,0.2701592145145045,0.16125936696702287,0.9770026049874356,0.7632579629163194
CIBERSORTx_CBSX_NSCLC_T_cells_CD8,0.03852773509736448,0.03852773509736448,0.022997395012564266,0.9999999999999999,1.039279552477839
CIBERSORTx_CBSX_NSCLC_B_cells,0.0,0.0,0.0,0.9999999999999999,1.0
