,coef,abs coef,% total,cum % total,coef OR
CIBERSORTx_CBSX_melanoma_T_cells_CD8,-0.37630591174708644,0.37630591174708644,0.5096415365105679,0.5096415365105679,0.6863923254465795
CIBERSORTx_CBSX_melanoma_B_cells,-0.18426909358863183,0.18426909358863183,0.24956074580895038,0.7592022823195183,0.8317119653538084
CIBERSORTx_CBSX_melanoma_NK_cells,0.12780833596859517,0.12780833596859517,0.17309437531683433,0.9322966576363526,1.1363351872410192
CIBERSORTx_CBSX_melanoma_Macrophages,0.04999036803576785,0.04999036803576785,0.06770334236364747,1.0,1.0512609706191909
CIBERSORTx_CBSX_melanoma_Malignant,0.0,0.0,0.0,1.0,1.0
CIBERSORTx_CBSX_melanoma_Endothelial_cells,0.0,0.0,0.0,1.0,1.0
CIBERSORTx_CBSX_melanoma_CAF,0.0,0.0,0.0,1.0,1.0
CIBERSORTx_CBSX_melanoma_T_cells_CD4,0.0,0.0,0.0,1.0,1.0
