Samples	CBSX__LM22__B_cells_naive	CBSX__LM22__B_cells_memory	CBSX__LM22__Plasma_cells	CBSX__LM22__T_cells_CD8	CBSX__LM22__T_cells_CD4_naive	CBSX__LM22__T_cells_CD4_memory_resting	CBSX__LM22__T_cells_CD4_memory_activated	CBSX__LM22__T_cells_follicular_helper	CBSX__LM22__T_cells_regulatory_(Tregs)	CBSX__LM22__T_cells_gamma_delta	CBSX__LM22__NK_cells_resting	CBSX__LM22__NK_cells_activated	CBSX__LM22__Monocytes	CBSX__LM22__Macrophages_M0	CBSX__LM22__Macrophages_M1	CBSX__LM22__Macrophages_M2	CBSX__LM22__Dendritic_cells_resting	CBSX__LM22__Dendritic_cells_activated	CBSX__LM22__Mast_cells_resting	CBSX__LM22__Mast_cells_activated	CBSX__LM22__Eosinophils	CBSX__LM22__Neutrophils
SimData1007	0.05286562054004679	0.09195494183198744	0	0.17904803938807418	0	0.21967990091513684	0.00947027565677462	0	0.01903458866441174	0	0.09181834101594	0.01084026484408533	0.27426184825791555	0	0	0	0	0.00914845288788124	0	0	0	0.04187772599774616
SimData1008	0.05047634773887223	0.08591746552950412	0	0.22200523770462577	0	0.2043154905442152	0.00391699474076373	0.00226924647451549	0.03292280085213319	0	0.124545255474636	0	0.2280942140848136	0.00300612518874994	0	2.1748994390315e-4	0	0.0025342055460267	0	9.6951928016637e-4	0	0.03880960689707448
SimData1009	0.05028027369676282	0.08711132973689659	0	0.1798161277007922	0	0.20272611491768977	0	0.00603153813013668	0.02858782993837563	0	0.11592693815355055	0	0.27357324557533813	0.0053910408795306	0	0.00594010469330348	0	1.7493074858565e-4	0.01043158555026331	0	0	0.0340089402787746
SimData101	0.02086265493337176	0.06423061311780953	0	0.25350506656445254	0	0	0.01540432441371693	0.01611862215074219	0.01183742589583664	0	0.14945636669055076	0.0399166409868064	0.2918027733862017	0	0	0.00482602791200543	0	0.01479579524972179	0.01418629587400768	0	0	0.1030573928247767
SimData1010	0.02858584451625744	0.11503524552778677	0	0.16530319128207505	0	0.18576092317430304	0	0.00269520761755328	0.03336373154351484	0	0.09748723895766263	0.01218419474368733	0.2974268925085549	0	0	0.01187942742217551	0	0.00335287942548045	0	0	0	0.04692522328094867
SimData1011	0.02397205492654429	0.11667388508180034	0	0.23107609981687935	0	0.19120522935407705	0	0.01360394180613052	0.03840561625503247	0	0.08102720630852132	0.00607815993547615	0.2430523027882575	0.00491134436656053	0	0.00434252028522403	0.00165557775055114	0	0.00290954528883414	0	0	0.04108651603611117
SimData1012	0.04605784445189515	0.11036131409374984	0	0.17888758174757682	0	0.20700181973910803	0	0.01080364509795563	0.01681754509849885	0	0.07846325720235064	0.03495610803044246	0.24935498362328123	0	0	0.00693771226148988	0	0.01170516599630197	0	0	0	0.04865302265734934
SimData1013	0.04584187373544441	0.08751441800604952	0	0.24916174874857103	0	0.19251565306084809	0	6.4944574005981e-4	0.02901810690833108	0	0.10378595522102084	9.0768497833742e-4	0.24059889938136364	7.8418358828151e-4	0	0.01407045366546203	0	0.00381843729214115	0	0	0	0.03133313967408952
SimData1014	0.05408403631815035	0.10847169382188324	0	0.15892148204350606	0	0.1828040161620841	0	0.01186430346969032	0.01399503384843007	0	0.08567495437538925	0.05158754502748129	0.2714651897131979	0	0	0	0	0.00836232415023798	0.00845384224606629	0	0	0.04431557882388307
SimData1015	0.05054692332246916	0.11046743240674065	0	0.16906531650712583	0	0.19930053096917164	0	0.01264270141466922	0.01513404893391752	0	0.08964026363809607	0.03593636987976417	0.26443291465051255	0	0	0	0	0.0076206473242011	0	0	0	0.04521285095333202
SimData1016	0.0376988787634434	0.1093116141894066	0	0.18976418830303968	0	0.22772424631856203	0	0.00173576422769044	0.0120666058077105	0	0.10231083594175563	0.00436978096969685	0.2665171380040838	0	0	0.00542116001814916	0	0.00296238628877191	0	0	0	0.04011740116769007
SimData1017	0.03699410977447075	0.10035700057847982	0	0.24741838985967152	0	0.14914516143491677	0	0.00134624564665576	0.0048071535730948	0	0.09668648433587716	0.00873435737908878	0.30874579560934445	0.00557950622606717	0	0	0.00188940292859847	0	0.0032089252277455	0	0	0.0350874674259888
SimData1018	0.05905634800817335	0.06282611424340535	0.00289292210527178	0.12091752807680443	0	0.1968810352002975	0	0.04085177195907459	0.04238722452182495	0	0.14008319448924664	0	0.2899439164770321	0.00388134622745232	0	0	0	0.01667417230926054	0	0.01436080913694407	0.00525105517890118	0.00399256206631142
SimData1019	0.01809649573974247	0.11239829896565295	0	0.22491559840119268	0	0.18871311295800225	0	0.03487584421861731	0.00108531764147486	0	0.09297434020970284	0.01380063601874495	0.27559543493747685	0	0	0	0	0.00400928013160444	0	1.7284114299563e-4	0	0.03336279963479292
SimData102	0	0	0.7220052304201244	0.10928667745254228	0	0	0	0.03582584045796223	0.00504681303190959	0	0	0.01042139644098289	0.00565011182093568	0.08205102580773521	0	0	0	0.02759600627900775	0	0	0.00211689828880003	0
SimData1020	0	0.10730902894530712	0.01770999162440506	0	0	0.33672535335624715	0	0	0.07615634830000043	0	0.0777768609272581	0.1160642341941315	0.01876462493892318	0.08949949183997913	0.01816598383527359	0	0.10196766422641568	0	0	0.01356823312607103	0.02629218468598803	0
SimData1021	0.02370952549735888	0.02731592343352263	0	0.07879673415583663	0	0.1336896505159454	0.00590520353285983	0.00564753098807853	0.01921603913785649	0	0.2585487526282251	0	0.2819471566489047	0.00898633816003118	0	0.0420884893908097	0.00146103142582458	0.01221768121996841	0.00393273346983265	0	0	0.09653720979494528
SimData1022	0.02919660578740743	0.02337798847190891	0	0.06466782842704577	0	0.11067214864809348	8.6746044044669e-4	0.003546259393397	0.01853369809300354	0	0.27817801106106066	0	0.2885974275873176	0.00149733845402847	0.00186798647280317	0.04895983968442999	0.00382751713457728	0.01482972198106674	0	0.00404294506699374	0	0.10733722329641962
SimData1023	0.02464354325148817	0.03108288246793356	0	0.10327424311167244	0	0.1255534286234341	0	0.00986553506991599	0.00588274823765605	0	0.20595593826200884	0.02135813530740146	0.31524827270706934	0.00738219163597123	0	0.04612277438520117	0.00633231416680225	0.00841316302327383	0	0.0079842187866396	0	0.08090061096353182
SimData1024	0.02316049646825947	0.03963653458830258	0	0.05452033413565222	0	0.15331190848165613	0	0	5.7811106442258e-4	0	0.25016108558063965	0	0.30636571097042864	0.01331024497878743	0.0018707972281642	0.04000147717728435	0.0061688006738814	0.01215836103916327	7.1074828850344e-4	0	0	0.09804538932485464
SimData1025	0.01682389010870316	0.04315582379434398	0	0.09446025971843784	0	0.0974035100336265	0.00165559579967062	0.00268009448086694	0.01299593434163048	0	0.2534316690774817	0	0.31705923437847694	0	0.00261980877794983	0.05260464579986612	0.00480167148738205	0.01099887053696698	0	0	0.00335756196518057	0.08595142969941619
SimData1026	0.01555851937687233	0.03396626270156067	0	0.06256486679488497	0	0.15827233037295485	0.00352791829645798	0.00677054914392486	0	0	0.24859747646739916	0	0.30676402279067905	0	0	0.05989879273311809	1.1879950798874e-4	0.01342493778498636	0	0	0	0.09053552402917292
SimData1027	0.03823898097434873	0.01816156764145483	0	0.10055862524365644	0	0.08712810470975342	0	0.03830589414016935	3.2313709472723e-4	0	0.19945619216002936	0.04427747446051987	0.31414251735727977	0.00926240426444192	0.00105545920721195	0.05008782614306352	7.0654772429535e-4	0.01195506752058118	0.00246283320277339	0	0	0.0838773681556937
SimData1028	0.02794564072700914	0.02707590375740443	0.00970363939557395	0.04188273578161381	0	0.1545596521354054	0	0.01734279833382271	0	0	0.2662983219773317	0	0.2872875283484404	0.00968722852053599	0.00202359620406896	0.0526890104855485	0	0.01067332734016722	0	0.00431191104506967	0	0.08851870594800804
SimData1029	0.02657844896919448	0.02332537916647083	0.00386156624962291	0.05701517809074322	0	0.15308596407097025	0	0.01411205843090713	0	0	0.26336917314138836	0	0.30603345704344354	0.0102007784696918	0.00150147781590823	0.05057116040287598	0.00343111277897718	0.00773372967039373	0	0	0	0.07918051569941272
SimData103	0.05193724296068935	0.05832065552912995	0	0.09846348933606966	0	0.1695372213425776	1.745163033629e-5	0	0.02194062499571642	0	0.0597141892659068	0.0053050747161283	0.14726610921314603	0	0	0.03225856656780139	0.01519467823881698	0.01870946653106543	0	0	0	0.3213352296726159
SimData1030	0.02102373965340577	0.03743377184299169	4.3284673648954e-4	0.05375565083734094	0	0.13558133438936218	0	0.00868656119315314	0.00244680225188552	0	0.2813486780877041	0	0.2800745207004147	0.00663412477871584	0.00190762287759423	0.06281669720688227	0.00202996346044857	0.0109030915167864	0	0	0	0.09492459446682516
SimData1031	0.02062501417582558	0.04137759343900021	0	0.05222767398932265	0	0.15048027446088094	0	0.00879090969642252	0.0016511695049278	0	0.2769093255244965	0	0.2790617077762059	0.00927472239086914	0.00269384840680414	0.05669868304802424	0.00120726449275146	0.01103746000027189	0	0	0	0.08796435309419709
SimData1032	0.0189887042591666	0.03696555095622744	6.2011509843767e-4	0.05254785883036112	0	0.15968074933782875	0	0.01441791733765523	0.00100739503232109	0	0.2678917301287705	0	0.2854197241533793	0.01177496286601142	0.00285962528921506	0.05217659256321353	0.00136800582732378	0.00848280701958212	0	0	0	0.08579826130050663
SimData1033	0.02068409006494325	0.03648078056184449	5.8120582204889e-4	0.05128746279092047	0	0.15104646719415457	0	0.00636465455250266	0.00406404463859784	0	0.2705712000246204	0	0.29484861682070196	0.01287574070018821	0.00344546063775764	0.05323504174448646	0.00268372319932791	0.0076957289727807	0	0	0	0.08413578227512457
SimData1034	0.0228758965641268	0.01857111525028983	0.00730018533440157	0.10721988656461344	0	0.1087754048633768	0	0.03155809193254344	0	0	0.24291317616043975	0	0.34143699888419404	0.00440560691688992	0	0.0314499495708401	0	0.01513581147585228	0	0	0	0.06835787648243208
SimData1035	0.06463410194558092	0	0.0173372992375505	0	0	0.11501670213159568	0.01573802775219723	0.03681662202520458	0	0	0.24436977473141736	0	0.2751300434029357	0.0379353557487633	0	0.04954432567731051	0.01053124591938562	0.01968137248277118	0	0	0	0.11326512894528742
SimData1036	0.05090144376672471	0	0.00153018032132889	0.1751455971735535	0	0.10855188081793007	0.01424065011960855	0.01751085528041578	0	0	0.24678533014606527	0	0.30843278515796946	0.00966757481351112	0	0	0	0.01262557597700811	0	0.02461580592028907	0	0.02999232050559548
SimData1037	0	0	0.6090406866407557	0.01314424850125772	0	0	0	0.04405587091438774	0.02161594568736615	0.02946330395966712	0	0.03085734519330065	0	0.0669894792691892	0	0	0	0.07218872545988438	0.08041122363912066	0	0.00352101482003543	0.02871215591503531
SimData1038	0.00726643577471516	0.06142535743321514	0	0.0775616448841317	0	0.13750172352581994	0	0	0.01695636771549024	0	0.12869996982339804	0.01743409554778987	0.2980502382298463	0	0	0.03260429240466479	0	0.01220883200818248	0	0	0	0.21029104265274645
SimData1039	0.03298130436241632	0.02817854230374798	0.00982424735411989	0.05462914516844961	0	0.10368722042659724	0	0	0.02196658571389527	0	0.1482012791495039	0.00226926882289976	0.3470573926071176	0	0	0.02467825397933139	4.8399484403485e-4	0.01230630750300983	0	0	0	0.2137364577648764
SimData104	0.02468471439424635	0.09589616738729384	0	0.07436314277979543	0	0.2232322013375626	0	0	0.00646868852120553	0	0.07647105469336056	0	0.1250403472289464	0	0	0.02601418322342609	0.00990242066748336	0.02130557802581895	0	0.01447574094817943	0	0.3021457607926816
SimData1040	0.02731053596454713	0.04838811790697661	0	0.08004001367252044	0	0.06335008928755927	6.8970922086383e-4	0.00392113201522726	0.04096484488629008	0	0.13348873292966493	0	0.3251884732010438	0	0	0.02379424325893585	0	0.00587495647440852	0.01867306721564599	0	0	0.2283160839663162
SimData1041	0.02106980831578624	0.03359395281406873	0	0.0715531771593606	0	0.1122810190059669	0	0.00537696691397851	0.02846431070340295	0	0.12544661362785742	0.02336308410394299	0.32413894634796225	0	0	0.01513744995564971	0.00470720665005423	0.00471058180608061	2.8117115854172e-4	0	0	0.2298757114373472
SimData1042	0.03849466627046107	0.00999505552549421	0	0.07832265582349729	0.01392332103278747	0.03849740041830722	0	0.01593696808996868	0.02874708961695866	0	0.148328705379964	0.01544906043597951	0.35159483153360815	0	0	0.02325783976074448	0.00310278863884391	0	0	0	0	0.23434961747338523
SimData1043	0.02346240836079551	0.01778055290471398	0	0.08945496771231123	0	0.08723935757966339	0	0.01732394123107825	0.04280606282407032	0	0.12115634820037616	0.02027924070523021	0.3341203902012234	0	0	0.03983711807795629	0.00598378990453514	0.00750831019207379	0	0	0	0.19304751210597224
SimData1044	0.01562524461290345	0.03028744757218743	0	0.05535173637670714	0	0.13752637681288074	0	0.0043777332529198	0.02931397559190861	0	0.1209021642800162	0.05319379058301098	0.3462928980708472	0	0	0.00481191894140703	0	0.00828989859046629	0	0	0	0.19402681531474517
SimData1045	0.02029122935588935	0.03103703987942721	0.00944080329654404	0.05745594872423834	0	0.11345740062304302	0	0.00711452564437286	0.02200616039826768	0	0.13217341942070818	0.00912096366222723	0.34509817303419554	0	0	0.02672345812989469	2.6922124827072e-4	0.00459356941321481	0	0	0	0.2212180871697065
SimData1046	0.03365662290763973	0.03875432948991464	0	0.10283436168844565	0	0.07636503086147413	0	0.02324943740862366	0.03453188640044766	0	0.16100866525797072	0	0.31885471422469724	0	0.00123201420581222	0	0	0.0077254906049426	0	0	0	0.20178744695003176
SimData1047	0.02271316340038493	0.0282815058995025	0	0.08781237948555926	0	0.1119957244388732	0	0.00342284920896661	0.04222398725143756	0	0.09692108965533404	0.04371534966903032	0.333902928473933	0	0	0.00958773910970765	0	0.00702284851990618	0	0	0	0.21240043488736488
SimData1048	0.01020232654860763	0.05013903653996445	0	0.07910471408226112	0	0.08632949131424772	0	0.00926402538719385	0.03461736818316521	0	0.11995931584314458	0.02448728873549049	0.34322148554732246	0	0	0.01322719306902423	0	0.00743909064825109	0	0	0	0.22200866410132727
SimData1049	0.00944819054138361	0.05427553633256187	0	0.05425876110048082	0	0.11049273448395552	0	0.00435140392343954	0.03123493408276731	0	0.11914994938222584	0.03377111814128134	0.34605347209601006	0	0	0.00681168318711263	0.00171705511414495	4.6079354427284e-4	0	0	0	0.22797436807036353
SimData105	0.04247434176189306	0.05971590633018858	0	0.05917297615136698	0	0.21690829887845672	0	0	7.1563670657034e-4	0	0.0935218428879044	0	0.15703173841007348	0	0	0.04246155054974757	0.00932618242896276	0.02496906397866876	0	0.01104353128577076	0	0.28265893063039654
SimData1050	0.02022399743601392	0.03763400445158411	0	0.07919989227317172	0	0.1051709506672928	0	0.0027912589627795	0.03264305286830609	0	0.12492235798008408	0.01997064888486919	0.34227467898992336	0	0	0.00942894861756455	0.00403005269109253	0.00482281824449711	0	0	0	0.21688733793282103
SimData1051	0.03411142983146347	0.02500114138348654	0	0.07033445520506848	0	0.04258817846682805	0	0.05606306061836103	0.01744234559290515	0	0.13457390516554324	0.01585313258450912	0.3251420705031158	0	0.00186418319819033	0	0.00125397532199351	0.00588254041798425	0.00364889878425327	0	0	0.2662406829262978
SimData1052	0.03162814963975023	0.02570695015442021	0.00154219930532138	0.07000485104769547	0	0.03684288043199975	0	0.05870215536724057	0.01247868105549419	0	0.16627040409743252	0	0.35994247492207176	0	0	0	0.0090530786069035	0.00848186169787512	0	0	0	0.2193463136737954
SimData1053	0.02567868016259636	0.0243206922869386	0.03050599326911173	0.08562196889052312	0	0.08059346534596824	0	0.03008628775402153	0.00728808053597791	0	0.10366398150822824	0.01289809627463775	0.35605828757923486	0	0	0	0	0.03227628948038342	0	0.0344857186950105	0	0.17652245821736773
SimData1054	0.01108700420854514	0	0.5422170748867166	0.2721423516302761	0.0070213984923281	0	0	0	0	0	0	0.08019239459502996	0	0.03679072823231162	0	0	0	4.3031133741225e-4	0.03521405726331787	0	0	0.01490467935406229
SimData1055	0.07790995522595948	0.04239979060170426	0	0.12610289445303424	0	0.16372261382639897	0	0.01491271223982861	0.02038414530745794	0	0.13754959992698457	0.05199340441117076	0.2795820423348459	0.00178612498974052	0.00175958947063173	0.03771798319096843	0.01025291445050007	0.00312878804714122	0	0	0.00154123861843607	0.0292562029051973
SimData1056	0.05090956967568831	0.06986260980254927	0	0.16281487879459194	0	0.11017246622582226	0	0.0147359331474144	0.0268722657626353	0	0.13266423582361728	0.03425568102672117	0.3018425865311508	0	0	0.05419338130764573	0.00363049159856068	0.00249949045087702	0	0	0	0.03554640985272559
SimData1057	0.04823479613393612	0.10560038587437288	0	0.0973576604487166	0	0.17516674830386994	0	0	0.01065361667708711	0	0.14906895139124582	0.02931549504474272	0.2848635312999919	0	0	0.04613196674152213	0.00223797172335166	0.01061982341888438	0	0	0	0.04074905294227873
SimData1058	0.07610825639216887	0.0499214521642669	0	0.10242478036270444	0	0.1758591544088489	0	0.00370174944248598	0.00851756086716996	0	0.09728019279260694	0.07266719193201038	0.3060564728624992	0	0	0.05419345471105976	0	0.01336226852994834	0	0	0	0.03990746553423036
SimData1059	0.04910599862579518	0.07487818192736705	0	0.06312678490574027	0	0.17128410171792666	0	4.1252532055387e-4	0.00397455305992471	0	0.1306931842780358	0.07789488235215512	0.3213150095874724	0	0	0.0565380720269338	0	0.00924378187633501	0	0	0	0.04153292432175989
SimData106	0.02774226046099134	0.07577320397418813	0	0.05432922697950995	0	0.24247866292532777	0	0	5.4495596993665e-4	0	0.07164438881420651	0	0.12680202114335262	0	0	0.04456284722417676	0.02007017794684585	0.02183029173316382	0	0.01419959328325141	0	0.30002236954504913
SimData1060	0.04122881186868314	0.07447615092654597	0	0.1671070184722307	0	0.1129724037490249	0	0.01459506226476327	0.02540768316534802	0	0.09329457064516283	0.0861136378686011	0.2797273374428886	0.00997833399376704	1.0173516080714e-4	0.0351048730977457	0	0.01705228282356239	0.01429957604655724	0	7.7479848914567e-4	0.02776572398516649
SimData1061	0.06686357398078964	0.08182480892704509	0	0.11983710224676972	0	0.12975705727488282	0	0.00271890593517371	0.01969332640890504	0	0.16142940429010005	0.01597270581475379	0.28382014573142345	0	0	0.0719234253920712	0	0.00230149607182287	0	0.00708676766263044	0	0.03677128026363213
SimData1062	0.06626358418455575	0.06159065745229728	0	0.07861405178763904	0	0.19067238566108896	0	0.00373200210341223	0.00713179931931677	0	0.19533614047288392	0.0092396262363571	0.2850241241089673	0	0	0.05633170199942226	0	0.00449570117736964	0	0	0	0.04156822549668972
SimData1063	0.06120855148453012	0.05377687439936418	0	0.11582935906011275	0	0.13321522634425267	0	0.02437717361074257	0.02845606613818105	0	0.1420809509039251	0.05349372423207977	0.28663342299061634	0	0	0.04624522100576461	0	0.00629811962799029	0	0.00455666875829401	0	0.04382864144414657
SimData1064	0.06087164014398751	0.06266245888120503	0	0.11994547588091324	0	0.14965908460104113	0	0.00632848339128599	0.0082317777568884	0	0.16262027743453256	0.0328797066764419	0.2948712950490423	0	0	0.04782241231766064	0.00113182884925838	0.00598925642248023	0	0	0	0.0469863025952627
SimData1065	0.053499359150365	0.06824553055173228	0	0.1196859347165804	0	0.14164946165054726	0	0.0109229733931136	0.02392447351255306	0	0.12938285818765935	0.0678941686772579	0.2869372290174324	0	0	0.04569230469205703	0	0.00831936093344146	0	0	0	0.04384634551726035
SimData1066	0.05438265439225044	0.07373036595508378	0	0.10371040704284136	0	0.13449678230824158	0	0.01161624985699138	0.02821556850838986	0	0.16540511824061846	0.041806360206662	0.2928339438928228	0	0	0.04800014381110202	0	0.00373972360876019	0	0	0	0.04206268217623621
SimData1067	0.06893295011384891	0.05763186780503397	0	0.0862104948317349	0	0.162564638852384	0	0.0023232071650486	0.02185771311376087	0	0.17219823523941608	0.03582425170159349	0.30138088279040776	0	0	0.04536433045882369	0	0.00629982084936607	0	0	0	0.03941160707858184
SimData1068	0.05442605194218436	0.05138739314017517	0	0.1673666223184221	0	0.13259852839627417	0	0.00889063455668616	0.00223008551355928	0	0.10432234410528853	0.08818350025709545	0.3018293706361419	0	0	0.04650519273272763	0	0.01159549699356847	0	0	0	0.03066477940787681
SimData1069	0.09041322753653366	0.01913644885341879	0	0.09587918944531376	0	0.17185666119671988	0	0.0099619428107939	0.00980435495902872	0	0.19558399934826612	0	0.330690754570822	0	0	0.05457427079215969	0	0.00160300488018807	0	0.00485823974036199	0	0.01563790586639345
SimData107	0.03295308980570634	0.08804258930881065	0	0.07871733454612832	0	0.12460394433033176	0	0	0.01511519560958445	0	0.08971817844887135	0	0.15884270844100207	0	0	0.04163160660947331	0.01258496041828604	0.02758400389206134	0	0.00680430766939466	0	0.32340208092034994
SimData1070	0.06406450682658237	0.02299262290455164	0.01359063383032067	0.10871405722035948	0	0.19953073489880285	0	0.02619538515223586	0	0	0.2075870406033569	0	0.27928292651594744	0.0052593112290351	0	0.02161737898643424	0	0.00890378649812741	0	0.00876077788662626	0	0.03350083744761978
SimData1071	8.5061613923208e-4	0	0.31125686050610296	0.01535845948243091	0	0.37004120149354475	0	0.1379341184832414	0.01175014798525057	0	0	0.07199522575349417	0.03340237644066309	0	0	0.00144197463747919	0	0.03731572301813469	0.00327594016331868	0	0.00124231290076541	0.00413504299634219
SimData1072	0	0.00585170809864635	0.00321995330794761	0.1775946413896906	0.00482633374674232	0	0.01654080980352821	0	0.00846399159438079	0	0.10171561718304724	0	0.31064989509853225	0.01007368044551055	0	0.08985871200539722	0.05468403061183996	0.02076243269318874	0	0.00160221822513504	0	0.19415597579641303
SimData1073	0	0.00780387545895521	1.5298652815852e-4	0.1356000253287904	0	0.0837718073264848	0	0	2.291199600678e-5	0	0.10199602653306972	0	0.31639478290405715	0.02699268299421398	0	0.06619693636402492	0.04778209003139271	0.01578777978205413	0	0	0	0.19749809475279165
SimData1074	0	0.00358019098788997	0	0.17979919518793783	0	0.05066681268997385	0.0067565441401805	7.31777316363e-6	0.00177127568440332	0	0.10533431678717946	0	0.28569734085385046	0.01318343885559305	0	0.09069320508757348	0.04389735310547466	0.01968489184890022	0	0	0	0.19892811699787943
SimData1075	0	0.00593293139460302	0.00282280377973501	0.17862621140310783	0	0	0.00531421534512396	0.00159054344561216	0.00765729025272533	0	0.11022700574977462	0	0.2640676728947386	0.01139678693703887	0	0.0938416598692648	0.06931816188731109	0.01778722139350108	0	0	0	0.2314174956474638
SimData1076	0	0.01338460914409462	0.00346070228946647	0.1424318880079672	0	0.04047921335426574	0.00133201081705099	4.1563979499442e-4	0.0035618260948754	0	0.10356958745607152	0	0.2774156304893182	0.00217760582979795	0	0.07661450299897633	0.06183035731195495	0.01324109947459976	0	0	0	0.26008532693656644
SimData1077	0	9.9138437221183e-4	0.00208850256520364	0.18923758550900605	0	0	0	0	5.0319362728855e-4	0	0.10560123823192256	0.01214637332798637	0.2751892764657932	0.00957823242224868	0	0.09314977971166914	0.04919640469190876	0.02870640248982781	0	0.00121050332208422	0	0.23240112326284915
SimData1078	0	7.309921480351e-5	0.00233562514478004	0.17393368209264207	0	0.00211113831563069	0	0	0.0064074618988375	0	0.0864815469544521	0.00875222317495107	0.3532957850388283	0.01740528469739081	0	0.05888895111732869	0.05673456729721577	0.02739854604710733	0	0.00344123271384302	0	0.2027408562921892
SimData1079	0	0.01791872110561483	0.00235010694759069	0.15381096387917725	0	0.00969010542703553	0.00703249648635414	0.02264405381639429	0.00280341811471091	0	0.10815622502982272	0	0.26932016531195746	0.00416113871510373	0	0.0853850483667262	0.05105872971265262	0.02279787360314929	0	0.00110090978553413	0	0.2417700436981763
SimData108	0.04765262423995572	0.07126651863618526	0	0.08286859880814432	0	0.17813637178316313	0	0	0.01686738295054578	0	0.0707123473708038	0	0.1522114704324079	0	0	0.0194439849321874	0.00765417183472806	0.02661435950424984	0	0.01124597146621056	0	0.31532619804141826
SimData1080	0	0.0125372178309186	0	0.17693927408040055	0	0.0013908996892129	0	0.00674865984101263	1.7678261330749e-4	0	0.11906839048136322	0	0.28518815629843286	0.00847841648035521	0	0.10051713055168349	0.0486329282054968	0.01310523922439996	0	0.00157029109224255	0	0.22564661361117364
SimData1081	0	0.01080514728657005	4.5312701802596e-4	0.1512175743662903	0	0.04156164144113621	0	4.7144883745726e-4	2.0530125056779e-4	0	0.10726741657015602	0	0.2992083451181304	0.0148302734388466	0	0.08960667085509022	0.05010867107345893	0.01794215821829099	0	0	0	0.2163222245259792
