Samples	CBSX__TIL10__B.cells	CBSX__TIL10__Macrophages.M1	CBSX__TIL10__Macrophages.M2	CBSX__TIL10__Monocytes	CBSX__TIL10__Neutrophils	CBSX__TIL10__NK.cells	CBSX__TIL10__T.cells.CD4	CBSX__TIL10__T.cells.CD8	CBSX__TIL10__Tregs	CBSX__TIL10__Dendritic.cells
5194	0.0617308124887857	0	0	0.46899980982466066	0.37456356144098374	0.05258237847876202	0	0.02625147936564201	0.01587195840116586	0
5209	0.02518210340568176	0	0.0074309078476483504	0.17391149573186512	0.5622789549535436	0.08249363179164874	0.06969409462473572	0.07706033109132314	0.00194848055355363	0
5210	0.00306915031560528	0	0	0.39994198396289943	0.2931001962530102	0.07421092099598374	0.15583424360724604	0.07384350486525548	0	0
5217	0	0.00492647113462432	0	0.3670919535625251	0.42002101946058173	0.05806437834072228	0.0842697621180848	0.05370180594521337	0.01192460943824846	0
5220	0	0	0.04063733109758383	0.25470476046792845	0.5215254994516779	0.06070893558168551	0.0754810198842318	0.01677508451142631	0.03016736900546621	0
5222	0	0	0	0.49917698851702746	0.4215020584766276	0.04679994899923079	0.0282757924147185	0	0.00424521159239581	0
5224	0.00137790793829651	0.00813437840278702	0	0.2694231959048214	0.45507158992287894	0.04570227362877302	0.2069176542570916	0.01337299994535149	0	0
5225	0.04246168669423076	0	0	0.4803130629301039	0.3447241510637367	0.04575433028954309	0.02579351547230194	0.02672480252263701	0	0.03422845102744647
5226	0.03217255651690328	0	0.00183190531565596	0.28251598324827465	0.27638891573465346	0.1731469276817253	0.11116870604057326	0.099096889371316	0.0236781160908981	0
5233	0.00289656209256599	0	0	0.32725532311150435	0.561634704886066	0.02500030617083514	0.0626497582348187	0.02056334550420977	0	0
5250	0.03861650523147451	0	0	0.35516896057376274	0.3228967819011458	0.1570891772608109	0.06056798328511109	0.05588925526377799	0.00977133648391687	0
5251	0.02360038630052936	0	0	0.5994250695269536	0.27559415972096873	0.04352662266714687	0.01834574378436117	0.0305719154152785	0.00893610258476178	0
5252	0.0094539468602807	0	0	0.676298603554962	0.20097441921701129	0.01492364927654483	0.08375322370124698	0.01459615738995404	0	0
5260	0.04225588007146002	0	0.00338967571010061	0.37767568975538246	0.37882625287152416	0.07290476584461347	0.05822577347412917	0.0662537904711731	4.6817180161707e-4	0
5262	0.01720264527609837	0.03847202832979822	0	0.4308406679601729	0.2051702803586546	0.05791361770086172	0.20774799684025927	0.04265276353415489	0	0
5267	0.01102301894215158	0	0	0.43970171621311127	0.34612430796803173	0.02487213391837867	0.15127294923084786	0.02512169004567912	0.00188418368179976	0
5271	0	0	0	0.3949073895493038	0.5060308949434766	0.01151362196895769	0.06431524043807936	0.01635240248567805	0.00688045061450438	0
5275	0.01127797113110762	0	0	0.24186075854606567	0.5575800553318363	0.01986555420847139	0.12857232194897011	0.0193646190314568	0	0.02147871980209209
