Mixture	B.cells	Macrophages.M1	Macrophages.M2	Monocytes	Neutrophils	NK.cells	T.cells.CD4	T.cells.CD8	Tregs	Dendritic.cells	P-value	Correlation	RMSE
5085	0.00919722793451972	0.00000000000000000	0.00000000000000000	0.38801512867541998	0.43249154057415451	0.04276181059706999	0.10861557852188951	0.01891871369694617	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.73776566335780336	0.67582916088776368
5087	0.03683304164044352	0.00000000000000000	0.00000000000000000	0.63843221868912325	0.19559614722333790	0.04011104673671362	0.04964344384274792	0.03051147677730262	0.00887262509033126	0.00000000000000000	0.00000000000000000	0.73199431671454396	0.69013669622627272
5088	0.02310691899806669	0.00000000000000000	0.00000000000000000	0.51344324916266837	0.31554289102850314	0.04073474053817254	0.08244999760162997	0.02472220267095935	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.78503522909190215	0.63232473928682709
5091	0.04135276831581562	0.02033905898532171	0.00000000000000000	0.53541921203883081	0.30393537054960273	0.04074452738267092	0.03127123931341833	0.02650066831983788	0.00043715509450197	0.00000000000000000	0.00000000000000000	0.73908751608414625	0.67806254769813923
5092	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.43484005219939681	0.41352721426693112	0.01836102522727030	0.09174665760727209	0.01534723408950710	0.00000000000000000	0.02617781660962253	0.00000000000000000	0.64105510496708451	0.77369882182093042
5093	0.00284560778848650	0.05127427566931349	0.00137602220779668	0.40570088665244092	0.41359574343719779	0.02370754420251377	0.04263052329355640	0.04935037649747276	0.00951902025122165	0.00000000000000000	0.00000000000000000	0.83243190594910699	0.56547257250450744
5094	0.03179312554626146	0.01730287951646792	0.00000000000000000	0.34130066895484362	0.41134536926798237	0.07808322864599224	0.02932212949825319	0.08137928497873947	0.00947331359145980	0.00000000000000000	0.00000000000000000	0.73659222232020571	0.68066703835112419
5095	0.04485300899019783	0.00000000000000000	0.03822920007062750	0.29097611002145912	0.29903599931514474	0.07839095620441068	0.20027377087276091	0.04824095452539916	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.47239358462879383	0.88018164817659861
5097	0.00000000000000000	0.04048876416919193	0.00000000000000000	0.11784483098155524	0.50287169356268457	0.03700024275365825	0.16918641260105285	0.10971047381174173	0.02289758212011522	0.00000000000000000	0.00000000000000000	0.70745854322386925	0.70823007014345329
5098	0.00600911063000388	0.07295578100555991	0.00000000000000000	0.17295378040707221	0.60824144344087971	0.04866707583031831	0.02853922868577474	0.00000000000000000	0.06263358000039138	0.00000000000000000	0.00000000000000000	0.74714464227211386	0.69431413768091133
5103	0.02126012363899147	0.00095324251141423	0.00000000000000000	0.31719132280186296	0.44152486597625634	0.04763625033779330	0.09233776308913121	0.07306926331067740	0.00602716833387308	0.00000000000000000	0.00000000000000000	0.77211203739407608	0.63996071220265827
5104	0.02282456748892981	0.01281029881339681	0.00350085113006479	0.26484095261987323	0.49814036798426337	0.04120855565470461	0.10714143554131032	0.04219476793876971	0.00733820282868727	0.00000000000000000	0.00000000000000000	0.83397269247504968	0.56045025001872262
5105	0.01192271060356157	0.00000000000000000	0.00575903232265681	0.46251872976201280	0.43237851812268357	0.02652628431255761	0.05267927154920429	0.00821545332732341	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.73735042335076850	0.67810784224296650
5108	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.43406555897761218	0.43030257713291975	0.04511357910489869	0.03944965766233519	0.03040584473957169	0.02066278238266240	0.00000000000000000	0.00000000000000000	0.68922151676729104	0.72832997055615889
5115	0.00000000000000000	0.00619213466329040	0.00000000000000000	0.28408107263956550	0.54681750303258114	0.01964992343940489	0.11849250485386950	0.02476686137128868	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.89988072134274588	0.44710916011243118
5117	0.02870883300448192	0.00000000000000000	0.00000000000000000	0.46008344918778937	0.35762247496706656	0.03344015680213818	0.09103027373397260	0.02850884683299289	0.00060596547155835	0.00000000000000000	0.00000000000000000	0.64889984573168968	0.76022316327574457
5120	0.01971641870704611	0.01987788801667219	0.02083291837516242	0.17543230814730731	0.50025827508986198	0.05040301294949735	0.14895410084029331	0.05871552905281510	0.00580954882134420	0.00000000000000000	0.00000000000000000	0.75470486822526361	0.65895915400456928
5122	0.00000000000000000	0.00915363051629467	0.00000000000000000	0.11929921480778896	0.60180669339125104	0.01226946036501445	0.25171049239113624	0.00576050852851456	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.86200748537961003	0.51211730900448205
5124	0.01628562070805759	0.00000000000000000	0.00820756611158322	0.49814919550730508	0.33248261934860329	0.04800945184149358	0.09088023817181717	0.00598530831114014	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.61448903887839867	0.78923171035482298
5133	0.00000000000000000	0.00886822423489428	0.00000000000000000	0.15330088052130156	0.52423591788836732	0.07337266314434729	0.16281910822345028	0.07740320598763933	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.79408999214914744	0.61143802416531712
5137	0.01136310354829748	0.01129374404514091	0.00000000000000000	0.31921826427690125	0.51210095980218207	0.08747093764402536	0.02005049927309372	0.03365047814750929	0.00485201326285011	0.00000000000000000	0.00000000000000000	0.72497601379140741	0.69997568015333000
5138	0.08582854223233378	0.00000000000000000	0.00000000000000000	0.33052317123531466	0.34379445336764458	0.09674717921885824	0.09073594460984798	0.05237070933600085	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.59356750366261257	0.80458856213630892
5140	0.05718039783383770	0.00635463170257958	0.00113508525273378	0.34059430247852590	0.42446646171362890	0.03754668491472191	0.06201621758083183	0.05311908726666093	0.01758713125647958	0.00000000000000000	0.00000000000000000	0.76144956445102352	0.65383269579773040
5143	0.01533210031127069	0.00000000000000000	0.00000000000000000	0.67709066403862372	0.27072186515695423	0.02874318689919815	0.00000000000000000	0.00731781856706482	0.00079436502688825	0.00000000000000000	0.00000000000000000	0.67125556376869711	0.74093467432507576
5149	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.40936255680729583	0.46988060885668315	0.03937639091927971	0.05471340879041225	0.01371975970453440	0.01294727492179479	0.00000000000000000	0.00000000000000000	0.65005426393256283	0.77492112566038773
5152	0.02977025674898465	0.05485119230539844	0.00000000000000000	0.50964675775415236	0.27267602909227090	0.05674628964061455	0.00000000000000000	0.03179069159726242	0.04451878286131675	0.00000000000000000	0.00000000000000000	0.52965615250726128	0.85153052795249162
5153	0.02343902423678577	0.01593079413954306	0.00000000000000000	0.43596820429377742	0.32322408228896354	0.04324208704826637	0.08425328014180895	0.04136786384103203	0.03257466400982294	0.00000000000000000	0.00000000000000000	0.52981621229301756	0.85101085369538743
5154	0.01322088709939639	0.00000000000000000	0.00000000000000000	0.31472550183536341	0.45386464407599025	0.06834290371606393	0.11699432217413204	0.03285174109905387	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.72850921739933450	0.68646877649657712
5155	0.02332734413822968	0.00000000000000000	0.02714006708165448	0.22137433074566412	0.50350782072803635	0.06142028259245218	0.13069243634693697	0.03253771836702612	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.73413072779828481	0.68268655019259217
5158	0.00135079729790689	0.00358027332362581	0.00000000000000000	0.50808927004326387	0.27828083271553489	0.12743594690992827	0.00000000000000000	0.06425950517130972	0.01700337453843045	0.00000000000000000	0.00000000000000000	0.60892647394482780	0.79184557281992363
5171	0.00480390987777000	0.00000000000000000	0.00000000000000000	0.34218079416063357	0.31645380671795748	0.06342752972044780	0.23064561148550652	0.04248834803768475	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.72495172545715625	0.70513474181487079
5172	0.04080562853118557	0.00725093912408665	0.00000000000000000	0.43434234177844971	0.41687782511734345	0.06822373484194998	0.00892684143354049	0.01471702350615588	0.00885566566728829	0.00000000000000000	0.00000000000000000	0.54699679778305121	0.85902624330446364
5175	0.01405232321865250	0.00398047349056954	0.00000000000000000	0.39948941612704730	0.44328874828050246	0.05792493693186256	0.05630383731607221	0.02496026463529341	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.75285112677066757	0.66072552259835282
5179	0.00000000000000000	0.03803349203632346	0.00000000000000000	0.33435818792548372	0.50276013936202113	0.03318377598350629	0.05602408888050935	0.01160714367457073	0.02403317213758510	0.00000000000000000	0.00000000000000000	0.57505240490089049	0.85455630861579190
5180	0.02903701828872129	0.04236782986849174	0.00000000000000000	0.36235542842040791	0.37909649644983140	0.05475276224455721	0.09354561208161333	0.01144369181421163	0.01047636605318482	0.01692479477898064	0.00000000000000000	0.47129596910327204	0.90221985116036418
5182	0.01292944754096911	0.02294464547830936	0.00000000000000000	0.47621902465323340	0.27570049726803597	0.08478549563103563	0.11003094136281669	0.00610580387458413	0.01128414419101583	0.00000000000000000	0.00000000000000000	0.47180153062111369	0.88780176426664481
