Samples	CBSX__LM22__B_cells_naive	CBSX__LM22__B_cells_memory	CBSX__LM22__Plasma_cells	CBSX__LM22__T_cells_CD8	CBSX__LM22__T_cells_CD4_naive	CBSX__LM22__T_cells_CD4_memory_resting	CBSX__LM22__T_cells_CD4_memory_activated	CBSX__LM22__T_cells_follicular_helper	CBSX__LM22__T_cells_regulatory_(Tregs)	CBSX__LM22__T_cells_gamma_delta	CBSX__LM22__NK_cells_resting	CBSX__LM22__NK_cells_activated	CBSX__LM22__Monocytes	CBSX__LM22__Macrophages_M0	CBSX__LM22__Macrophages_M1	CBSX__LM22__Macrophages_M2	CBSX__LM22__Dendritic_cells_resting	CBSX__LM22__Dendritic_cells_activated	CBSX__LM22__Mast_cells_resting	CBSX__LM22__Mast_cells_activated	CBSX__LM22__Eosinophils	CBSX__LM22__Neutrophils
TCGA-PK-A5HA-01A	0	0	0.00406452884910727	0.12879313570787623	0	0.1487049523053067	0.00711419426263847	0	0	0	0.02102626408819741	0	0.01484365692615964	0	0.01846293056175763	0.5924402765920073	0.00794624408075965	0.01628519705563444	0.04031861957055519	0	0	0
TCGA-OR-A5LG-01A	0.01885295969131551	0	0.01101590074883286	0.10966718095371612	0	0.173927584111891	0	0	0	0	0	0.03772126332482127	0.08654098768477064	0	6.5039332665749e-4	0.47571081132441007	0	0.04267279837648908	0.04324012045709585	0	0	0
TCGA-OR-A5L4-01A	0.01187590871252667	0	0.00865643874018044	0.04123585549701248	0	0.32270410547624734	0	0	0	0	0.04709560500850359	0.02866087945181962	0.04350779754777929	0	0.03855361787168277	0.3265422795503403	0	0.04554371199392009	0.0856238001499874	0	0	0
TCGA-OR-A5L9-01A	0.0375944838036299	0	0.00487338792315305	0.1420186740288905	0	0.31776126407616617	0	0	0	0	0	0.02259649267584758	0.02752569613474933	0	0.02482622452855757	0.32323216985558706	0	0.00831875082890628	0.09125285614451252	0	0	0
TCGA-OR-A5JP-01A	0	0.01433363138725257	0.02728257127726954	0	0	0.3024047315390587	0	0	0	0	0.02530348419506615	0.01629265809565196	0.02263521520309405	0.12023102715534097	0.02439580085070069	0.21829177994682197	0	0.16571229551337602	0.03136775056358967	0	0.03174905427277769	0
TCGA-OR-A5L5-01A	0.02088140291302782	0.0031129507824563	0	0.13483127909928488	0	0.2659327474648412	0	0	0	0	0	0.03918576873624858	0.02910491579483875	0	0.063218263909433	0.2456192128451301	0.00401733010466916	0	0.19409612835007028	0	0	0
TCGA-OR-A5J2-01A	0.05247621145430543	0	0.01513233653601514	0.1508973032329526	0	0.13564576428770556	0.00753231087687776	0.04652519953028406	0.01456535419382359	0.03199620934035843	0	0	0.01025225430870689	0.191412914870097	0	0.15289684578371773	0	0.12320777165107968	0.06229428583751696	0	0	0.0051652380965591
TCGA-OR-A5LE-01A	0.04023361128912629	0	0.06894783200539584	0	0	0.15641989634188044	0	0.118855635849121	0.02291178007149545	0	0.0685206805364426	0	0.03161165804170664	0.03782906649813939	0	0	0	0.3818444550092798	0	0	0.07282538435741255	0
TCGA-PK-A5HB-01A	0	0.00338466487518847	0.01091264134200414	0	0	0.36533046618875814	0	0	0	0	0.083884658755136135	0.01392074488430235	0.0465407829103326	0.07719870922850637	0	0.1420828775145783	0	0.1811369846638642	0.0756074696373292	0	0	0
TCGA-OR-A5LB-01A	0	0.00592685029701467	0.00406106742687928	0.1519762561262923	0	0.04257287296435051	0	0	0	0	0.01283896454303198	0.02718239828382477	0.01023614480202827	0.16624172413242122	0.00782569164611915	0.3347810427714182	0	0.06659120804110796	0.10501686070404416	0	0.06474891826146752	0
TCGA-OR-A5JC-01A	0.00643441227835518	0.02462258304391392	0	0.04322317559837063	0	0.17649337564046366	0	0	0	0	0.02597109281479613	0.04676160932240101	0.0471996472252654	0	0.10952061612411776	0.4157766349526045	0.00917184244595517	0	0.09444337203202784	0	3.8163852172882e-4	0
TCGA-OR-A5KY-01A	0	0.0073263145702977504	0	0.07709709959202213	0	0.21224101106367688	0	0	0	0	0	0.03220507254042122	0.20876467060950032	0	0.00968723258431863	0.3124914574626184	0	0.0723698584550859	0	0.01173828355568859	0.05607899956637012	0
TCGA-OR-A5K5-01A	0.00875180407865323	0	0.00127648314124725	0.01852396305699721	0	0	0	0.02569988768428388	0.05278277469664176	0	0.05168059174038273	0	0.03187568509386528	0.13398920456531027	0	0.12862036843896954	0	0.4234246688601788	0.12337456864347005	0	0	0
TCGA-OR-A5JS-01A	0.09423004312562153	0	0.02387920139583849	0.1521119942871079	0	0.18585152387383191	0	0	0	0	0	0.08486378754483268	0.04489081317615876	0.05956336272710848	0	0.13078606782515595	0	0.19378199695176937	0.00702913749830535	0	0.02301207159426985	0
TCGA-OR-A5LJ-01A	0	0.01516221021240431	0	0.26334458938274885	0	0.14779853218455183	0.00226408367172168	0.07512169800206388	0.01848318734570054	0	0	0.0439579079439316	0.05610053838795864	0	0.096949537986428	0.15028283818072463	0	0.0875208485927915	0.04301402810897452	0	0	0
TCGA-OR-A5JD-01A	0.03405452086903674	0	0	0.1485159674605677	0	0.20160447293525985	0	0.01666120063330872	0	0	0	0.07932505447946954	0.16960905006481208	0	0.02290136020534623	0.1556270959542921	0.05820039923236804	0.01407872782150471	0	0.0994221503440344	0	0
TCGA-OR-A5JX-01A	0.0445510152954806	0	0	0.07805007849148698	0	0.09782608806409009	0	0.00315184662415465	0.04443936084544009	0	0	0.1258734654321727	0.15580332306087355	0	0.0215408089030899	0.21265756411313988	0	0.02365515803816251	0.17563543780423846	0	0.01681585332767062	0
TCGA-OR-A5JF-01A	0.04208915223253874	0	0	0.08417668737919197	0.11601728610812842	0.20531605332571465	0	0	0	0	0.02793104347117771	0.02894172497089754	0.0228251315023676	0.05522886393715876	0.02837716737078297	0.3195098358235324	0	0.05052220927581905	0	0.01906484460269029	0	0
TCGA-OR-A5JA-01A	0	0	0.05201100423731032	0.04222086169563128	0.12911371559076448	0.21536052951198073	0	0	0	0	0.0276122726223574	0.0122369752293346	0.04082336178038628	0.11354727783068871	0	0.2159460018371663	0	0.05633518644457867	0.04939435081583624	0	0.04539846240396495	0
TCGA-OR-A5JR-01A	0.00576578336414494	0	0	0.14523674989257712	0	0.28021384528904764	0	0	0	0.0040894842875014	0	0.10280795849580476	0.1219938982455512	0	0.009196342386095	0.22443567561687036	0.02024760529503302	0.03216088757354712	0.05385176955382747	0	0	0
TCGA-OR-A5KV-01A	0	0	0.00654208102910755	0.23037634778715171	0	0.11151833307700168	0	0	0	0	0	0.0738606394712187	0.12363054930720035	0.1499020546388011	0.02061674132431829	0.19722661040522857	0	0.07421170177355557	0.01102919298134408	0	0.00108574820507232	0
TCGA-OR-A5J1-01A	0.00319200896422718	0	0	0.09646231354317704	0	0.2783722728147611	0	0.00893691400942359	0	0	0	0.03334547079336773	0.05853112871705098	0	0	0.3376207139855155	0	0.02753283385933494	0.14736966347561864	0	0.00380348578283494	0.00483319405468832
TCGA-P6-A5OG-01A	0.01673913450506615	0	0.00186940621702119	0.1720574498925954	0	0	0.02158819168041429	0.00934514588437047	0	0	0.05472908049001886	0	0	0.305193641489933	0.04017746196239512	0.29765966252420223	0	0	0	0	0	0.08064082535398324
TCGA-OR-A5K3-01A	0.00153255380926976	0	0.0014930323746851	0.07909422981276507	0	0.2987841574611407	0	0	0	0	0	0.02038206563167683	0.02216711460342146	0.04602273030368627	0.02723147557467888	0.27605010094779253	0	0.01829618149129478	0.19094463143318335	0	0.01800172655640526	0
TCGA-OR-A5JO-01A	0.02141188939255722	0	0.00103008001077936	0.06160881027437646	0	0.14544484380823788	0	0	0.00860789410000931	0.05391108530244611	0	0.08594913433705022	0.0262553427214247	0	0.0450717260950792	0.29746233197968946	0.03213057711601793	0	0.22111628486233223	0	0	0
TCGA-OR-A5J8-01A	0.00299864967283271	0	0	0.18836795161960604	0	0.07528329933135659	0.01560369444235495	0.02612295344777134	0.01497932728904374	0	0	0	0.03792566263858266	0	0.1378727317235275	0.4873897235062434	0	0	0.01345600632868118	0	0	0
TCGA-OR-A5LS-01A	0.01822182348522573	0	0.0233175243346816	0.00957593085037692	0.20497583867023353	0.0856020722496717	0	0	0	0	0.01314165695789201	0.00892350105614673	0.02995898587597636	0	0.01275389094331142	0.3430072504669966	0	0.11140030152603492	0.12211550739379892	0	0.01700571618965358	0
TCGA-OR-A5K8-01A	0.02734870144976613	0	0.03835629962189688	0.14893292510690828	0	0.18461814604672697	0	0	0	0	0.03065391470137791	0.05749843128051572	0.08875145486169626	0.05482679397863324	0.02839599029141777	0.23394145696021343	0.0095157795242012	0.01195132110619561	0.07652703090143644	0	0.00868175416901407	0
TCGA-OR-A5JT-01A	0	0.00414119143523711	0.01664378064412905	0.02760517049137311	0	0.328227330939419	0	0	0	0	0.02933478702688893	0.03758913252707828	0.06930537981940703	0.0479221433181386	0.0473679809804998	0.22914390827716796	0	0.0969160664712896	0.06580312806937146	0	0	0
TCGA-OR-A5J6-01A	0.0322584735376704	0	0.01603256647195427	0.05270866013989671	0	0.08272662134869872	0	0	0.00721240100024992	0.01242561613005516	0	0.0235675079193386	0.06861452118019286	0	3.9350260531087e-4	0.570857709876772	0.01923116128261758	0.00242643921443942	0.10845709990704158	0	0.00308771938576194	0
TCGA-PA-A5YG-01A	0.02184551852917604	0	0	0.14031158137751237	0	0.1969595968717582	0	0	0.00827403481236495	0.02524686108780163	0	0.09307985353463336	0.0481511175151253	0	0.00977104683792389	0.2673711704297556	0.00760383650107589	0.0166772250663232	0.16470815743654962	0	0	0
TCGA-OR-A5KX-01A	3.17358092416e-4	0	7.0993077367065e-4	0.03899860862848001	0.02578026147609539	0.16806608655257488	0	0	0	0	0.0778905973446481	0	0.17504258770539155	0.1402238748066674	0	0.26718147244198714	0	0.07580377652264031	0.02998544565542854	0	0	0
TCGA-OR-A5KW-01A	0.00735012709890928	0	0.01091225197908143	0.07130302189343547	0	0.09534867820410244	0	0.00487193135018684	0	0	0	0.12999241270772183	0.09451825996944292	0.08471503672602144	0	0.05502350369165084	0	0.1245085738836741	0.21884389814301625	0	0.10261230435275707	0
TCGA-OR-A5LC-01A	0.00189622108054502	0.00477492637085209	0	0.03568069659521174	0	0.15381164850431897	0	0.02247383218482646	0.06178560731786958	0	0.05450295877157455	0.03113985208371398	0.02753665703707613	0.3897041274991674	0.01722095851554483	0.11683700366828388	0	0.01519722098004504	0.0674382893909702	0	0	0
TCGA-OR-A5K6-01A	0.01502506280583743	0	0.00248020028329042	0.01589533685211631	0	0.1074410352136418	0	0	0	0	0	0.03724960743917256	0.2010863160644268	0.11441940688628845	0	0.24627726583529613	0	0.18490406477219068	0	0.04667917554302378	0.02854252830471565	0
TCGA-OR-A5K1-01A	0.01156420308077786	0	0	0.03931382552050822	0	0.4264390686566387	0	0	0	0	0.05134324996782221	0.06464584972399394	0.05433062641504165	0	0.051710425198609	0.189581161354672	0	0.02047203297608826	0.09059955710584824	0	0	0
TCGA-OR-A5J3-01A	0.05662993872621561	0	0	0.00378804193676924	0.19853869096542148	0.05873045073023284	0	0	0	0	0.0675580946680104	0.04478083267167018	0.02116754796736192	0.032991664860967	0	0.17529757906748367	0	0.2368630858454412	0.1036540725604266	0	0	0
TCGA-OR-A5KU-01A	0.09918946983239874	0	0.01182833700640691	0	0	0.3732960013860197	0	0	0	0	0.04996516425706125	0.00333425727126775	0	0.04257288179195677	0	0.22014582807221128	0	0.1408371102825633	0.05883095010011422	0	0	0
TCGA-OR-A5LO-01A	0	0.01784962408403798	0.00416546057265418	0.0515730164163643	0.12015817108927536	0.16879043630120452	0	0	0	0	0.08281747264123807	0.01433614058435541	0.05261137670570974	0.13579594406545237	0	0.1668577331477659	0	0.13533543244776522	0.04970919194417711	0	0	0
TCGA-OR-A5JE-01A	0	0	0	0.00594593955741852	0	0.04511882016016868	0	0.00962142680547561	0.02671607027017862	0	0	0.05724600908389129	0.1443362410436371	0	0	0.2719681183136158	0	0.22731503289621993	0	0.11664341245986136	0.09508892940953304	0
TCGA-OR-A5JZ-01A	0.02881301068470615	0	7.2640329713714e-4	0.09362282035752556	0	0.2907325338093844	0	0	0	0	0	0.08795103801185497	0.01445351325977295	0.04500191601890543	0.02184141400450428	0.3367400787987618	6.8195986987893e-4	0.01437618528133679	0.06447489172427617	0	0	5.842348819555e-4
TCGA-OR-A5LK-01A	0.03230139906298271	0	0.03412085625598425	0.20416443376453003	0	0.1914536573329084	0.00255007754344049	0	0	0	0	0.01595705138979485	0.06228415388250354	0	0.02695891583424838	0.24398421761242217	0.05880986003584788	0	0.12741537728533733	0	0	0
TCGA-ZF-A9R7-01A	0.05007369941191563	0	0.02249659595799419	0.35088152426269936	0	0	0.10680849560739504	0.17861415609981468	0.0443674576152891	0	0.0083934865042188	0.03412655708183181	0.00398934088703906	0.01337174446023452	0.05946578793665535	0.06705021536501146	0.01946192138453142	0	0.04089901742536965	0	0	0
TCGA-FD-A3SO-01A	0.00849117460694962	0	9.8050832478356e-4	0.05717556018026428	0	0.15752204054476546	0.05919197857315699	0.04008342114268858	0.01607958930094124	0	0.02972116421190805	0.0106742009449622	0.08352498388833095	0.1554676119347349	0.16027504617022487	0.14610407808262194	0.00761007578336992	0	0.05411566375401479	0	0	0.01298290255628271
TCGA-E7-A97P-01A	0.01435717266585438	0	0.00867807560073515	0.3330167530006836	0	0	0.20929963859454367	0.05934442815465547	0	0	0.06177876167339913	0.0235772945101604	0	0.01893280568176402	0.13300569216468985	0.06931881382610917	0.01135764406922654	0.01204931788465443	0.04528360217352415	0	0	0
TCGA-GU-A767-01A	0	0.00651126767558535	0.03722281671380866	0.06911047555538612	0	0.17206871333983262	0	0	0.01488767621677422	0	0	0.09523601445489008	0.12268602460269735	0	0.0080086531051751	0.1650445241450153	0	0.08240519413931018	0.22681864005152505	0	0	0
TCGA-4Z-AA81-01A	0.06504765847644006	0	0.00780921094828376	0.3806824666287949	0	0	0.16797350840466044	0.05895865976691145	0	0	0	0.06394060638048141	0.00600328051975278	0.00398126464707794	0	0.06514824867625259	0	0.1330140993345799	0.04744099621676481	0	0	0
TCGA-K4-A3WV-11A	5.592344426994e-5	0.01646619389791126	0.0155894903118563	0.0861392684982489	0	0.3375132509653525	0	0	0	0	0	0.13331995075941394	0.02187243502751106	0.005326292331865	0.03563137209709663	0.14402789260557733	1.2768544204713e-4	0.01284322434277885	0.18720690054863617	0	0.00388011972743497	0
TCGA-E7-A85H-01A	0.1031387821486406	0	0.04770004007810132	0.15843043987000388	0	0	0.0743643503758871	0.04449374213522021	0.08939414660553029	0	0	0.049993167353007	0.00658783416460372	0.09177829322772645	0.09550970081932608	0.07480882994670207	0.11081691025252312	0	0.05298376302272813	0	0	0
TCGA-G2-AA3C-01A	0	0	0	0.04009126946719638	0	0.05479186685624465	0.00282184447968572	0	0	0	0	0.03719232952355586	0.17699944610948895	0.00137595889455478	0.01215224480508403	0.6179241728168136	0	0	0.05665086704737609	0	0	0
TCGA-E7-A8O8-01A	0	5.6041241948811e-4	0.00987153557636181	0.11571834954301352	0	0.1232730759630348	0.02197419045345363	0.09427705059397548	0	0	0	0.12146737489851996	0	0.1724030799135725	0.01808171069583474	0.0956214936961872	0.0680119564673875	0.05808328755207381	0.10065648222709696	0	0	0
TCGA-XF-A9SM-01A	0.01281699257713268	0	0.0022470346945033	0.22351901175419195	0	0.096766940314446645	0.18604592460721653	0.03564847614523995	0.00925344428847859	0	0.02698000582279318	0.00117004360368468	0.00667731044671984	0.04204609579676299	0.07787708228297092	0.2143574858601906	0.01693690154201814	0	0.04282112657938027	0	0	0.00483612368426995
TCGA-DK-A3IN-01A	0.07870659101980663	0	0.02815769011235657	0.15536864606106293	0	0.19758450855212248	0.00646027723011975	0	0.00742930893731925	0	0	0.03989951102117099	0	0.01267360174397817	0.03419240587904598	0.3819235041389402	0.01776801859212774	0.00246226386285247	0	0.01603166860871195	0	0.02134200424038483
TCGA-BT-A2LA-11A	8.5314296108556e-4	2.014678474917e-5	0	0.34715920973433695	0	0.1586901280062544	0.02846234600186511	0	0	0.06161415300477632	0	0.01551705229440454	0.00929020841166504	0	0.01213949857757431	0.1516219890997653	0.0575838398340878	0.02589973571281891	0	0.1309988702307852	0	1.4967934583138e-4
TCGA-2F-A9KR-01A	0.06843815595201269	0	0.05560263514480757	0.09448405766073932	0	0.07358718443594718	0.0646980192682576	0.15033210287155074	0	0	0.00907297901854973	0.06400196769880445	0.02954069640669928	0.05986305701984676	5.8480693042803e-4	0.04532545634677187	0.04044909751180802	0.13446108888031225	0.08294086661411691	0	0.00381325972561686	0.02280456851373071
