Mixture	Cancer.cells	B.cells	Macrophages.M1	Macrophages.M2	Monocytes	Neutrophils	NK.cells	T.cells.CD4	T.cells.CD8	Tregs	Dendritic.cells	P-value	Correlation	RMSE
5085	0.22426121851729616	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.36187014622824420	0.35303733322781577	0.03298928860017990	0.00000000000000000	0.02035001485272917	0.00749199857373479	0.00000000000000000	0.00000000000000000	0.72255101551878420	0.69586968946016037
5087	0.42508440061137515	0.02782135927289943	0.00000000000000000	0.00000000000000000	0.38947340225019034	0.10931373493710719	0.02457881009140971	0.00000000000000000	0.00000000000000000	0.02372829283701816	0.00000000000000000	0.00000000000000000	0.67200158824630740	0.76142302593377764
5088	0.29080592770356267	0.00843269184741687	0.00000000000000000	0.00000000000000000	0.47185139160538786	0.19285253292364288	0.00761523922399019	0.00000000000000000	0.02136034743404956	0.00708186926195003	0.00000000000000000	0.00000000000000000	0.74949686687020134	0.69075479302433918
5091	0.46024530807707881	0.02619218482991329	0.00670997544956329	0.00000000000000000	0.30357708605135303	0.15196254333441372	0.03333541734866414	0.00000000000000000	0.00438815437474942	0.01358933053426421	0.00000000000000000	0.00000000000000000	0.68362472454611256	0.75327332972133354
5092	0.36192539366682869	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.28709978944605624	0.28628417188416849	0.00446234635491534	0.04688703240309572	0.00861808533010002	0.00000000000000000	0.00472318091483536	0.00000000000000000	0.61221020191419750	0.79408256740790517
5093	0.07448277670474666	0.00041736538986442	0.01851730407628178	0.00912202528465871	0.40767387748675493	0.38468271675176519	0.02618099264720775	0.01015847054723024	0.05334481592164726	0.01541965518984291	0.00000000000000000	0.00000000000000000	0.82941509501729516	0.56682095423898504
5094	0.24984555685407597	0.00730804810137997	0.00022490491849094	0.00000000000000000	0.28793401267810925	0.29047780509048216	0.04567840982932805	0.04540237886976194	0.06683848142583125	0.00629040223254058	0.00000000000000000	0.00000000000000000	0.70096636356312303	0.72852275537488531
5095	0.14871493905851105	0.04863218384796050	0.00000000000000000	0.01947289259202124	0.23035209323936637	0.25441621086822525	0.06554947873325147	0.18672071204147006	0.04614148961919392	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.51385094719719948	0.85724921051491509
5097	0.26208220926484488	0.01485730092297157	0.02317536431915881	0.00086547830430919	0.05066270065967747	0.38540459772873920	0.01887879693327086	0.11239712532350202	0.10042216821815665	0.03125425832536934	0.00000000000000000	0.00000000000000000	0.65815552533646404	0.75672850198320851
5098	0.03498162500041283	0.00470100671331361	0.01524920572708540	0.00412074002321305	0.21993576145644356	0.68525362145311897	0.01451088720604509	0.00000000000000000	0.00622441781583226	0.01502273460453514	0.00000000000000000	0.00000000000000000	0.74418108553550810	0.76006664105126787
5103	0.16268325180475288	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.35020060830060323	0.33412850094802288	0.02229137823781836	0.05902500845400403	0.06407541722986802	0.00759583502493055	0.00000000000000000	0.00000000000000000	0.75569418507552888	0.66667699287618964
5104	0.16516193301936100	0.00797190647770053	0.01049546988217125	0.00000000000000000	0.22741961682354508	0.43764274175074852	0.01917536940843418	0.07957523561955368	0.04244746214139290	0.01011026487709278	0.00000000000000000	0.00000000000000000	0.82468040415239874	0.57738028027801547
5105	0.32094129284122275	0.00000000000000000	0.00000000000000000	0.00475978031455301	0.34961771389524349	0.26431617184618211	0.01307516366044838	0.03871787351101787	0.00857200393133239	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.68761372445153002	0.73674820089635129
5108	0.28119267606751708	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.33766035949533263	0.31716463442005755	0.02778123120115392	0.01103232001446050	0.01874912019891936	0.00641965860255896	0.00000000000000000	0.00000000000000000	0.66488450978313629	0.75077065090345907
5115	0.04060953655990322	0.01147144845801728	0.00809323190482749	0.00000000000000000	0.27781570668521327	0.49451408128526386	0.03303451673925398	0.11073145852813597	0.02373001983938509	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.90579515793714016	0.43213045334017797
5117	0.40097857543959692	0.01569525555466712	0.00000000000000000	0.00000000000000000	0.34606930516134510	0.19108458994692495	0.01719653217104724	0.00000000000000000	0.01584764407112562	0.01312809765529319	0.00000000000000000	0.00000000000000000	0.62727040182328986	0.78760352007111312
5120	0.02676944415478594	0.01991001724171939	0.02093976848867999	0.01845395343013567	0.16790914205424831	0.45121007749805248	0.03578225731648547	0.15147149782224881	0.10341558486019703	0.00413825713344701	0.00000000000000000	0.00000000000000000	0.77691926698876246	0.63045685711520194
5122	0.10910328666039841	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.07435485754390132	0.54336688402945765	0.00630718199267445	0.24913493750149296	0.01773285227207514	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.86052539574792430	0.51218162447587134
5124	0.42521500726325184	0.00883730927477184	0.00000000000000000	0.00000000000000000	0.37217948851395954	0.13379300872941913	0.02077457784544468	0.02881980969054461	0.01038079868260813	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.60146659040312600	0.80550482949822100
5133	0.06134423114738199	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.17648694224276862	0.47373213932652397	0.06805566330759011	0.11303415290770763	0.10734687106802779	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.80172386842284060	0.59932528887908731
5137	0.19706392062420058	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.23255214209753111	0.42646455751132428	0.05325832582892985	0.05879806383371982	0.03186299010429439	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.70871449629277039	0.70828386993503722
5138	0.32390658121747895	0.07962008100775604	0.00092548228318106	0.00374985738097638	0.20142404407719991	0.25854527140713940	0.05538906432806164	0.02317093108588961	0.04770913223405078	0.00555955497826636	0.00000000000000000	0.00000000000000000	0.59824545760663217	0.80968852353977905
5140	0.20517412048341088	0.03800988427113115	0.00000000000000000	0.00000000000000000	0.27573021879859849	0.32364771904184825	0.03214692530742622	0.07092132007805968	0.04611717104294696	0.00825264097657817	0.00000000000000000	0.00000000000000000	0.74822966319113104	0.68435656895347918
5143	0.40927037906884867	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.45059225786656504	0.10998086686057290	0.03015649620401336	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.62597371782744793	0.78716503485287048
5149	0.29189773986217715	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.29964191243031985	0.33180493458552418	0.03101022487819971	0.02363532410302278	0.01059779124245625	0.01141207289830014	0.00000000000000000	0.00000000000000000	0.61626265865753316	0.79032619932639347
5152	0.53782158772998490	0.01031009668377674	0.02466054175962273	0.00000000000000000	0.23579036035296244	0.12682730160935529	0.02423541290452427	0.00000000000000000	0.01590372182229904	0.02445097713747475	0.00000000000000000	0.00000000000000000	0.45877085389654387	0.89663139165812011
5153	0.54448564881444650	0.02891051381389002	0.00926967668538144	0.00000000000000000	0.21088990984478681	0.14286560777514748	0.01379639528366030	0.00387291533187708	0.02239421808604051	0.02351511436476986	0.00000000000000000	0.00000000000000000	0.45639561084319974	0.89879555915907683
5154	0.27685249027162007	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.23778497339956031	0.32713268747697399	0.04260078289783126	0.09044022356651767	0.02518884238749669	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.70674369745321963	0.71925473697386055
5155	0.14083942146358530	0.02455578840379109	0.00000000000000000	0.02293240846250451	0.19055921593927930	0.44059293548995854	0.07278714019024392	0.08361794534867092	0.02411514470196654	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.74164560901027654	0.67374472209129876
5158	0.30400398040444226	0.00000000000000000	0.00701065937304992	0.00000000000000000	0.35899157897101253	0.18540036304475549	0.07256147526412492	0.00798382222121972	0.04914680468078840	0.01490131604060688	0.00000000000000000	0.00000000000000000	0.57791633240449447	0.82089654464177919
5171	0.03446942307501112	0.00310132673571854	0.00000000000000000	0.00000000000000000	0.38046070321095760	0.26812767110182395	0.05623043724156965	0.20175672864436103	0.05585370999055798	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.74374811104129535	0.69036493633459473
5172	0.54028642177253494	0.02974919928541924	0.00000000000000000	0.00000000000000000	0.23444861243944703	0.19551576650259883	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.47786704564589039	0.89037793778353502
5175	0.21014654061393465	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.27674251795517996	0.37976951073330445	0.03849509235459202	0.07052043787720962	0.02432590046577933	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.73170559416163516	0.68698283680713179
5179	0.43330463407550585	0.00000000000000000	0.01920610612497990	0.00000000000000000	0.20184073774141076	0.26661190441604099	0.01952564459087210	0.04837232754229767	0.00634525916444686	0.00479338634444564	0.00000000000000000	0.00000000000000000	0.53757441478931178	0.84850857242724864
5180	0.44896400902919503	0.01673883869136693	0.03986404917922313	0.00000000000000000	0.16462960900809134	0.16390865640229205	0.02982076893864595	0.05605795420703275	0.00958349707491857	0.01589031741037023	0.05454230005886386	0.00000000000000000	0.45597571812137083	0.89335644920176316
5182	0.53816849247793452	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.35283516162643302	0.08196601413733164	0.01650468703012075	0.00000000000000000	0.00282034678085093	0.00770529794732906	0.00000000000000000	0.00000000000000000	0.40262716269067428	0.93063395728837905
5187	0.39433248404028670	0.00000000000000000	0.00832569084551183	0.00000000000000000	0.17476023300345817	0.28452650780736155	0.02170458868844265	0.05199705318092986	0.06435344243400923	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.63711739934796363	0.77882856314107307
5188	0.45337187821092395	0.00575071444476032	0.00000000000000000	0.00000000000000000	0.36168903267224528	0.11610651618205564	0.03051616399633617	0.01963779016896776	0.01217298857668305	0.00075491574802767	0.00000000000000000	0.00000000000000000	0.56559931015025733	0.82822762040868947
