Samples	CBSX__CCLE_TIL10__Cancer.cells	CBSX__CCLE_TIL10__B.cells	CBSX__CCLE_TIL10__Macrophages.M1	CBSX__CCLE_TIL10__Macrophages.M2	CBSX__CCLE_TIL10__Monocytes	CBSX__CCLE_TIL10__Neutrophils	CBSX__CCLE_TIL10__NK.cells	CBSX__CCLE_TIL10__T.cells.CD4	CBSX__CCLE_TIL10__T.cells.CD8	CBSX__CCLE_TIL10__Tregs	CBSX__CCLE_TIL10__Dendritic.cells
5137	0.19706392062420056	0	0	0	0.2325521420975311	0.42646455751132434	0.05325832582892985	0.05879806383371982	0.03186299010429439	0	0
5138	0.32390658121747895	0.07962008100775604	9.2548228318106e-4	0.00374985738097638	0.2014240440771999	0.2585452714071394	0.05538906432806164	0.02317093108588961	0.04770913223405078	0.00555955497826636	0
5140	0.20517412048341088	0.03800988427113115	0	0	0.2757302187985985	0.32364771904184825	0.03214692530742622	0.07092132007805968	0.04611717104294696	0.00825264097657817	0
5143	0.40927037906884867	0	0	0	0.45059225786656504	0.1099808668605729	0.03015649620401336	0	0	0	0
5149	0.29189773986217715	0	0	0	0.29964191243031985	0.3318049345855242	0.03101022487819971	0.02363532410302278	0.01059779124245625	0.01141207289830014	0
5152	0.5378215877299849	0.01031009668377674	0.02466054175962273	0	0.23579036035296244	0.1268273016093553	0.02423541290452427	0	0.01590372182229904	0.02445097713747475	0
5153	0.5444856488144465	0.02891051381389002	0.00926967668538144	0	0.2108899098447868	0.14286560777514748	0.0137963952836603	0.00387291533187708	0.02239421808604051	0.02351511436476986	0
5154	0.27685249027162007	0	0	0	0.2377849733995603	0.327132687476974	0.04260078289783126	0.09044022356651768	0.02518884238749669	0	0
5155	0.1408394214635853	0.02455578840379109	0	0.022932408462504512	0.19055921593927927	0.44059293548995854	0.07278714019024392	0.08361794534867092	0.02411514470196654	0	0
5158	0.30400398040444226	0	0.00701065937304992	0	0.3589915789710125	0.1854003630447555	0.07256147526412492	0.00798382222121972	0.0491468046807884	0.01490131604060688	0
5171	0.03446942307501112	0.00310132673571854	0	0	0.3804607032109576	0.26812767110182395	0.05623043724156965	0.20175672864436103	0.05585370999055798	0	0
5172	0.5402864217725349	0.02974919928541924	0	0	0.23444861243944703	0.19551576650259883	0	0	0	0	0
5175	0.21014654061393465	0	0	0	0.27674251795517996	0.3797695107333045	0.03849509235459202	0.07052043787720962	0.02432590046577933	0	0
5179	0.43330463407550585	0	0.0192061061249799	0	0.20184073774141076	0.266611904416041	0.0195256445908721	0.04837232754229767	0.00634525916444686	0.00479338634444564	0
5180	0.44896400902919503	0.01673883869136693	0.03986404917922313	0	0.16462960900809134	0.16390865640229205	0.02982076893864595	0.05605795420703275	0.00958349707491857	0.01589031741037023	0.05454230005886386
5182	0.5381684924779345	0	0	0	0.352835161626433	0.08196601413733164	0.01650468703012075	0	0.00282034678085093	0.00770529794732906	0
5187	0.3943324840402867	0	0.00832569084551183	0	0.17476023300345817	0.28452650780736155	0.02170458868844265	0.05199705318092986	0.06435344243400923	0	0
5188	0.4533718782109239	0.00575071444476032	0	0	0.3616890326722453	0.11610651618205564	0.03051616399633617	0.01963779016896776	0.01217298857668305	7.5491574802767e-4	0
5190	0.21006941718525304	0.01122846083784696	0.01902178882001507	0	0.27459531851648744	0.4208598707009362	0.03617383054647377	0	0.01838972640213522	0.00966158699085212	0
5191	0.36226785404226514	0	0	0	0.26821518181317644	0.28152448027301097	0.00708158067753905	0.03134492030818065	0.04080249384097234	0	0.00876348904485542
5192	0.2260539253030303	9.6312967964562e-4	0	6.5029978333778e-4	0.2571553703116321	0.4746865396004837	0.01001172791255582	0.01054926674221393	0.01992974066710089	0	0
5194	0.43170001514474776	0.00649173641622086	0	0	0.33447934510369676	0.20265693817738512	0.004916372249132	0	0.00856377102593577	0.01119182188288174	0
5209	0.03364642522108721	0.02432503447713718	0.00131360091208823	0.00328975542383217	0.1665244826476847	0.5280590562138694	0.07804568645292505	0.08860658129740706	0.07546218454191178	7.271928120571e-4	0
5210	0.10133883856981005	2.4144850306201e-4	0	0	0.3651449777723273	0.2575963929958632	0.069918907908703	0.13763562903025428	0.0681238052199801	0	0
5217	0.4222018675959954	0.00319357491348749	0.00558698963435146	0	0.2218676968213499	0.21878474777487517	0.03637721677042642	0.05291362643651195	0.03222843879334641	0.00684584125965568	0
5220	0.2311592331410492	0	0	0.01557587809187432	0.17219357154016826	0.4735347884005813	0.02594399843228364	0.0605550742887427	0.00866028249319674	0.01237717361210387	0
5222	0.4065944195273812	0	0	0	0.2952761452908441	0.2592613579891207	0.02111056677669677	0.01512831546080437	0.00262919495515295	0	0
5224	0.19210700448339868	0.00322828537509534	0	0	0.20261600280825803	0.38000405816814126	0.03833372012088265	0.16882937744014537	0.01488155160407863	0	0
5225	0.3422558095846732	0.0209964960096985	0	0.00359052113511345	0.3452614171667417	0.2277430244241332	0.01209038513848776	0.02527312710712932	0.02248340940578811	3.0581002823457e-4	0
5226	0.2552680221655065	0.01724238566350491	0	0	0.2957231308213861	0.17077108961228185	0.11607151677913288	0.0734017233193294	0.07100853005663159	5.1360158222685e-4	0
5233	0.10499409602182372	0.01428556772856818	0	0	0.3006428530210969	0.47989672535475775	0.02029342795000798	0.06261290247095143	0.01727442745279407	0	0
5250	0.10717228366133312	0.01727227159575376	0.00376961846108677	0	0.32671435864769965	0.24430339111740887	0.10154499329173126	0.07109966949586549	0.1224968633931874	0.00562655033593373	0
5251	0.5019061658472834	0	0	0	0.41625781706297593	0.08016043406370828	0.0016755830260324	0	0	0	0
5252	0.3669158708630502	0	0	0	0.45651072298061257	0.1226955735475972	0.00784513992160301	0.03863907790272039	0.00739361478441667	0	0
5260	0.23880502877701668	0.03698358148482654	0	0	0.27096037110439886	0.3109117579357154	0.07417492500772513	0	0.0656835820131726	0.00248075367714483	0
5262	0.5160506058416608	0	0.01297286617055068	0	0.17201677338735658	0.09552526507252047	0.03029461077884994	0.11201715140629484	0.04223049240226556	0.01889223494050109	0
5267	0.449906496476747	0.00206943378005527	0	0	0.23259326751732065	0.27993213029619113	0.02034294112865608	0.00493825651502821	0.01021747428600174	0	0
5271	0.0524292447487346	0.01727818091494261	0	0	0.38577395967180744	0.4168882825610786	0.02795424771033557	0.05648229136185044	0.02967833757237823	0.01351545545887253	0
5275	0.1582175418713143	0.00989038470391479	0	0	0.25116140813110166	0.4907643502407896	0.01487841181653961	0.05537354372259608	0.0197143595137439	0	0
